tensor(-10.1837)	tensor(-9.9909)	tensor(-10.4784)	tensor(-11.4417)	tensor(-10.7176)	tensor(-8.2834)	tensor(-7.4711)	tensor(-8.2246)	tensor(-8.0469)	tensor(-8.2259)	tensor(-6.8768)	tensor(-7.3724)	tensor(-4.8313)	tensor(-6.3992)	tensor(-9.9944)	tensor(-6.8475)	tensor(-2.7045)	tensor(-8.6057)	tensor(-7.2967)	tensor(-10.1623)	tensor(-10.6930)	tensor(-9.4578)	tensor(-9.9146)	tensor(-11.0917)	tensor(-12.6984)	tensor(-11.4700)	tensor(-9.4741)	tensor(-10.9576)	tensor(-10.9361)	tensor(-11.0192)	tensor(-6.8580)	tensor(-4.1476)	tensor(-5.2141)	tensor(-3.9807)	tensor(-8.5147)	tensor(-6.5821)	tensor(-6.6538)	tensor(-11.6665)	tensor(-9.7896)	tensor(-10.4474)	
tensor(-4.4315)	tensor(-0.2461)	tensor(-1.2461)	tensor(-1.2461)	tensor(-1.5046)	tensor(-10.4704)	tensor(-10.8483)	tensor(-11.5646)	tensor(-10.7553)	tensor(-12.2570)	tensor(-11.1900)	tensor(-10.6896)	tensor(-9.0193)	tensor(-9.6967)	tensor(-11.7216)	tensor(-11.4188)	tensor(-9.4912)	tensor(-7.2703)	tensor(-8.4185)	tensor(-3.7725)	tensor(-11.0524)	tensor(-10.2482)	tensor(-5.4343)	tensor(-1.2461)	tensor(-0.7192)	tensor(-0.0014)	tensor(-4.7826)	tensor(-2.6454)	tensor(-2.8466)	tensor(-2.9585)	tensor(-10.4792)	tensor(-9.3909)	tensor(-10.0892)	tensor(-9.9649)	tensor(-10.7065)	tensor(-10.1071)	tensor(-9.6031)	tensor(-10.6246)	tensor(-9.4519)	tensor(-10.8726)	
tensor(-4.7147)	tensor(-1.0448)	tensor(-6.2513)	tensor(-3.5868)	tensor(-0.0448)	tensor(-9.5627)	tensor(-10.1266)	tensor(-11.6647)	tensor(-10.6750)	tensor(-11.9852)	tensor(-10.6579)	tensor(-9.4305)	tensor(-8.0520)	tensor(-9.1127)	tensor(-11.1177)	tensor(-11.0873)	tensor(-8.9944)	tensor(-6.6159)	tensor(-5.4708)	tensor(0.3276)	tensor(-8.8300)	tensor(-7.1861)	tensor(-5.8185)	tensor(1.1533)	tensor(-1.2558)	tensor(-1.0448)	tensor(-5.0800)	tensor(-0.6338)	tensor(-2.2612)	tensor(-1.0448)	tensor(-9.9285)	tensor(-8.6014)	tensor(-9.7850)	tensor(-9.0955)	tensor(-10.3948)	tensor(-9.1227)	tensor(-9.6992)	tensor(-11.5635)	tensor(-9.6549)	tensor(-11.5153)	
tensor(-6.7162)	tensor(-6.4297)	tensor(-8.2849)	tensor(-6.3235)	tensor(-5.4297)	tensor(-10.9095)	tensor(-10.4523)	tensor(-12.5675)	tensor(-10.8962)	tensor(-13.3778)	tensor(-11.5208)	tensor(-11.0540)	tensor(-8.0513)	tensor(-10.3904)	tensor(-11.4089)	tensor(-12.0511)	tensor(-9.8026)	tensor(-7.5658)	tensor(-5.7697)	tensor(-2.6935)	tensor(-8.7701)	tensor(-5.1284)	tensor(-8.3691)	tensor(-3.0799)	tensor(-6.9989)	tensor(-4.3903)	tensor(-8.0825)	tensor(-4.8998)	tensor(-6.4187)	tensor(-7.3454)	tensor(-10.8295)	tensor(-8.9516)	tensor(-10.7113)	tensor(-10.3361)	tensor(-11.4990)	tensor(-11.4055)	tensor(-10.3803)	tensor(-11.8906)	tensor(-10.6224)	tensor(-11.9327)	
tensor(-6.5510)	tensor(-3.8644)	tensor(-8.0661)	tensor(-5.6707)	tensor(-3.9414)	tensor(-12.4750)	tensor(-12.5670)	tensor(-14.1396)	tensor(-13.6488)	tensor(-14.9892)	tensor(-13.5931)	tensor(-12.7048)	tensor(-11.3988)	tensor(-11.8374)	tensor(-14.3241)	tensor(-13.8406)	tensor(-11.1130)	tensor(-10.4125)	tensor(-10.6341)	tensor(-7.4232)	tensor(-13.5997)	tensor(-13.0229)	tensor(-10.0180)	tensor(-5.6152)	tensor(-6.6551)	tensor(-5.8184)	tensor(-6.8301)	tensor(-4.7227)	tensor(-3.4768)	tensor(-4.9414)	tensor(-12.0109)	tensor(-10.4562)	tensor(-11.9516)	tensor(-11.7846)	tensor(-12.5899)	tensor(-11.4826)	tensor(-11.4767)	tensor(-13.2774)	tensor(-12.4834)	tensor(-12.8335)	
tensor(-5.0936)	tensor(-2.6035)	tensor(-6.2793)	tensor(-3.9465)	tensor(-0.1372)	tensor(-9.5086)	tensor(-11.3113)	tensor(-12.0213)	tensor(-10.3866)	tensor(-12.3044)	tensor(-11.4983)	tensor(-9.3784)	tensor(-8.8536)	tensor(-9.7701)	tensor(-11.2601)	tensor(-10.8561)	tensor(-9.2460)	tensor(-7.4729)	tensor(-8.2188)	tensor(-4.4812)	tensor(-11.7032)	tensor(-9.7431)	tensor(-4.6944)	tensor(-1.1372)	tensor(-1.7349)	tensor(-1.1372)	tensor(-5.7879)	tensor(-3.9217)	tensor(-2.9499)	tensor(-3.3895)	tensor(-9.8408)	tensor(-9.0843)	tensor(-10.4809)	tensor(-9.8941)	tensor(-10.9953)	tensor(-9.9663)	tensor(-9.5774)	tensor(-11.5630)	tensor(-10.0863)	tensor(-11.7309)	
tensor(-4.2319)	tensor(-1.6695)	tensor(-5.5823)	tensor(-1.6695)	tensor(-0.6695)	tensor(-10.5303)	tensor(-9.6967)	tensor(-10.6069)	tensor(-10.3247)	tensor(-11.8706)	tensor(-10.6228)	tensor(-10.2013)	tensor(-8.2807)	tensor(-9.6038)	tensor(-11.3673)	tensor(-10.2837)	tensor(-8.1078)	tensor(-6.4065)	tensor(-7.7025)	tensor(-4.0558)	tensor(-10.5581)	tensor(-10.0455)	tensor(-6.3299)	tensor(-2.9345)	tensor(-2.7204)	tensor(-3.1922)	tensor(-5.2977)	tensor(-3.4269)	tensor(-1.7905)	tensor(-2.5430)	tensor(-9.8255)	tensor(-8.4631)	tensor(-9.1612)	tensor(-9.3094)	tensor(-10.1679)	tensor(-9.2105)	tensor(-8.9677)	tensor(-10.5197)	tensor(-9.5548)	tensor(-10.5595)	
tensor(-5.5974)	tensor(-2.9158)	tensor(-6.2709)	tensor(-2.9478)	tensor(-3.9478)	tensor(-10.7124)	tensor(-10.9140)	tensor(-11.7948)	tensor(-11.8770)	tensor(-12.7566)	tensor(-11.4392)	tensor(-10.4780)	tensor(-9.0574)	tensor(-10.5349)	tensor(-11.8090)	tensor(-11.1643)	tensor(-9.1991)	tensor(-7.8884)	tensor(-8.4493)	tensor(-5.0995)	tensor(-11.2487)	tensor(-9.9613)	tensor(-5.9212)	tensor(-0.5163)	tensor(-3.0766)	tensor(-1.2855)	tensor(-6.3745)	tensor(-5.2085)	tensor(-5.4124)	tensor(-5.5206)	tensor(-10.6340)	tensor(-9.0469)	tensor(-11.1877)	tensor(-10.6277)	tensor(-10.8601)	tensor(-9.9685)	tensor(-10.1087)	tensor(-11.7574)	tensor(-11.0106)	tensor(-12.2301)	
tensor(-4.2319)	tensor(-3.8836)	tensor(-5.5823)	tensor(-2.8836)	tensor(-3.8836)	tensor(-10.5303)	tensor(-9.6967)	tensor(-10.6069)	tensor(-10.3247)	tensor(-11.8706)	tensor(-10.6228)	tensor(-10.2013)	tensor(-8.2807)	tensor(-9.6038)	tensor(-11.3673)	tensor(-10.2837)	tensor(-8.1078)	tensor(-6.4065)	tensor(-7.7025)	tensor(-4.0558)	tensor(-10.5581)	tensor(-10.0455)	tensor(-6.3299)	tensor(-2.9345)	tensor(-2.7204)	tensor(-3.1922)	tensor(-5.2977)	tensor(-3.4269)	tensor(-1.7905)	tensor(-2.5430)	tensor(-9.8255)	tensor(-8.4631)	tensor(-9.1612)	tensor(-9.3094)	tensor(-10.1679)	tensor(-9.2105)	tensor(-8.9677)	tensor(-10.5197)	tensor(-9.5548)	tensor(-10.5595)	
tensor(-6.9774)	tensor(-3.1100)	tensor(-7.3605)	tensor(-5.6230)	tensor(-3.9683)	tensor(-12.3984)	tensor(-11.5594)	tensor(-12.5669)	tensor(-11.9146)	tensor(-14.0004)	tensor(-12.4242)	tensor(-11.8156)	tensor(-9.8467)	tensor(-10.4922)	tensor(-12.4714)	tensor(-12.6406)	tensor(-10.6331)	tensor(-10.0234)	tensor(-10.5686)	tensor(-7.4751)	tensor(-13.0718)	tensor(-11.9625)	tensor(-9.3574)	tensor(-6.3632)	tensor(-4.2947)	tensor(-6.2449)	tensor(-8.4662)	tensor(-7.1781)	tensor(-5.6827)	tensor(-5.9592)	tensor(-11.9340)	tensor(-10.5650)	tensor(-11.8607)	tensor(-11.4699)	tensor(-12.1146)	tensor(-10.9618)	tensor(-11.2846)	tensor(-12.9908)	tensor(-11.2206)	tensor(-13.0970)	
tensor(-6.7163)	tensor(-4.4607)	tensor(-8.0705)	tensor(-5.3919)	tensor(-4.7764)	tensor(-11.7462)	tensor(-11.7380)	tensor(-12.9226)	tensor(-12.4696)	tensor(-13.8322)	tensor(-12.2523)	tensor(-11.4746)	tensor(-10.1597)	tensor(-10.8441)	tensor(-12.8732)	tensor(-11.9458)	tensor(-10.9874)	tensor(-9.5388)	tensor(-11.2278)	tensor(-9.1735)	tensor(-13.2631)	tensor(-11.9720)	tensor(-9.0983)	tensor(-6.8028)	tensor(-7.3093)	tensor(-6.8509)	tensor(-8.8591)	tensor(-8.3742)	tensor(-7.3966)	tensor(-8.4327)	tensor(-11.6327)	tensor(-10.5121)	tensor(-11.6864)	tensor(-11.8370)	tensor(-11.7528)	tensor(-11.2454)	tensor(-11.8111)	tensor(-12.6254)	tensor(-11.5552)	tensor(-12.0880)	
tensor(-5.4959)	tensor(-3.5064)	tensor(-6.5660)	tensor(-4.7086)	tensor(-3.3255)	tensor(-10.5092)	tensor(-10.4056)	tensor(-12.0320)	tensor(-11.1614)	tensor(-12.6458)	tensor(-11.3576)	tensor(-10.5443)	tensor(-9.0076)	tensor(-10.1072)	tensor(-10.5188)	tensor(-10.4265)	tensor(-9.4434)	tensor(-7.9402)	tensor(-9.2592)	tensor(-6.0369)	tensor(-12.3706)	tensor(-9.9024)	tensor(-7.1756)	tensor(-4.0045)	tensor(-4.9851)	tensor(-4.1300)	tensor(-6.7662)	tensor(-5.7081)	tensor(-4.5349)	tensor(-4.6138)	tensor(-10.3029)	tensor(-9.3420)	tensor(-11.7327)	tensor(-10.6404)	tensor(-10.6759)	tensor(-9.7273)	tensor(-10.1293)	tensor(-11.5983)	tensor(-9.7111)	tensor(-11.0349)	
tensor(-7.4296)	tensor(-5.0389)	tensor(-9.1232)	tensor(-6.4512)	tensor(-4.5384)	tensor(-11.9837)	tensor(-11.9426)	tensor(-13.5118)	tensor(-12.9412)	tensor(-13.0424)	tensor(-12.1054)	tensor(-11.7704)	tensor(-10.5145)	tensor(-11.7866)	tensor(-12.8740)	tensor(-12.4012)	tensor(-11.0131)	tensor(-10.2406)	tensor(-10.9179)	tensor(-7.8209)	tensor(-13.6525)	tensor(-11.6152)	tensor(-7.5246)	tensor(-2.6061)	tensor(-4.9763)	tensor(-2.7852)	tensor(-8.9901)	tensor(-8.2294)	tensor(-6.7209)	tensor(-7.8404)	tensor(-11.3700)	tensor(-10.1643)	tensor(-11.8664)	tensor(-11.2747)	tensor(-12.1468)	tensor(-11.1425)	tensor(-10.8479)	tensor(-12.4797)	tensor(-11.5649)	tensor(-13.2774)	
tensor(-6.0389)	tensor(-3.1140)	tensor(-6.3061)	tensor(-4.4349)	tensor(-2.8789)	tensor(-10.0500)	tensor(-11.1860)	tensor(-12.0189)	tensor(-11.1593)	tensor(-12.5422)	tensor(-11.6730)	tensor(-9.7135)	tensor(-7.6338)	tensor(-9.3220)	tensor(-11.8386)	tensor(-11.5150)	tensor(-9.4742)	tensor(-6.2391)	tensor(-6.3424)	tensor(-2.9279)	tensor(-7.7818)	tensor(-4.6500)	tensor(-7.3916)	tensor(-2.2396)	tensor(-2.7549)	tensor(-3.4703)	tensor(-6.4159)	tensor(-4.0447)	tensor(-4.8232)	tensor(-4.7324)	tensor(-9.7671)	tensor(-8.9761)	tensor(-10.2763)	tensor(-9.2989)	tensor(-10.8408)	tensor(-10.3037)	tensor(-10.0344)	tensor(-11.1570)	tensor(-9.9831)	tensor(-11.4589)	
tensor(-5.7808)	tensor(-3.6853)	tensor(-6.8698)	tensor(-4.5707)	tensor(-1.0726)	tensor(-9.5615)	tensor(-9.7993)	tensor(-10.9080)	tensor(-10.1550)	tensor(-11.3921)	tensor(-10.4784)	tensor(-9.0971)	tensor(-8.6297)	tensor(-9.1071)	tensor(-10.5879)	tensor(-10.2523)	tensor(-8.4767)	tensor(-7.4446)	tensor(-8.2501)	tensor(-5.3782)	tensor(-10.9931)	tensor(-8.5889)	tensor(-5.5662)	tensor(0.1492)	tensor(-3.0607)	tensor(-2.0726)	tensor(-5.7255)	tensor(-5.3012)	tensor(-4.3417)	tensor(-3.1843)	tensor(-9.4974)	tensor(-8.4648)	tensor(-9.9115)	tensor(-9.5829)	tensor(-9.6689)	tensor(-8.8651)	tensor(-9.8750)	tensor(-10.4652)	tensor(-9.2848)	tensor(-10.8702)	
tensor(-4.4315)	tensor(-4.5188)	tensor(-4.5188)	tensor(-3.5188)	tensor(-1.5046)	tensor(-10.4704)	tensor(-10.8483)	tensor(-11.5646)	tensor(-10.7553)	tensor(-12.2570)	tensor(-11.1900)	tensor(-10.6896)	tensor(-9.0193)	tensor(-9.6967)	tensor(-11.7216)	tensor(-11.4188)	tensor(-9.4912)	tensor(-7.2703)	tensor(-8.4185)	tensor(-3.7725)	tensor(-11.0524)	tensor(-10.2482)	tensor(-5.4343)	tensor(-4.5188)	tensor(-0.7192)	tensor(-0.0014)	tensor(-4.7826)	tensor(-2.6454)	tensor(-2.8466)	tensor(-2.9585)	tensor(-10.4792)	tensor(-9.3909)	tensor(-10.0892)	tensor(-9.9649)	tensor(-10.7065)	tensor(-10.1071)	tensor(-9.6031)	tensor(-10.6246)	tensor(-9.4519)	tensor(-10.8726)	
tensor(-5.3381)	tensor(-3.6615)	tensor(-6.6781)	tensor(-5.0887)	tensor(-3.3457)	tensor(-9.5834)	tensor(-9.7708)	tensor(-10.3701)	tensor(-8.0551)	tensor(-10.6897)	tensor(-10.6842)	tensor(-9.3690)	tensor(-6.2960)	tensor(-8.2114)	tensor(-9.6635)	tensor(-8.7926)	tensor(-8.1447)	tensor(-7.4050)	tensor(-7.0341)	tensor(-5.8104)	tensor(-10.2223)	tensor(-9.9253)	tensor(-7.1716)	tensor(-3.3043)	tensor(-4.9505)	tensor(-2.5040)	tensor(-5.5880)	tensor(-3.3171)	tensor(-3.3880)	tensor(-4.6615)	tensor(-9.5918)	tensor(-6.7233)	tensor(-9.0600)	tensor(-8.4638)	tensor(-9.6998)	tensor(-9.3018)	tensor(-9.2382)	tensor(-10.2012)	tensor(-6.7219)	tensor(-6.5989)	
tensor(-4.7147)	tensor(-1.6531)	tensor(-6.2513)	tensor(-3.5868)	tensor(-1.6531)	tensor(-9.5627)	tensor(-10.1266)	tensor(-11.6647)	tensor(-10.6750)	tensor(-11.9852)	tensor(-10.6579)	tensor(-9.4305)	tensor(-8.0520)	tensor(-9.1127)	tensor(-11.1177)	tensor(-11.0873)	tensor(-8.9944)	tensor(-6.6159)	tensor(-5.4708)	tensor(0.3276)	tensor(-8.8300)	tensor(-7.1861)	tensor(-5.8185)	tensor(1.1533)	tensor(-1.2558)	tensor(-1.6531)	tensor(-5.0800)	tensor(-0.6338)	tensor(-2.2612)	tensor(-0.6531)	tensor(-9.9285)	tensor(-8.6014)	tensor(-9.7850)	tensor(-9.0955)	tensor(-10.3948)	tensor(-9.1227)	tensor(-9.6992)	tensor(-11.5635)	tensor(-9.6549)	tensor(-11.5153)	
tensor(-5.3381)	tensor(-3.5176)	tensor(-6.6781)	tensor(-5.0887)	tensor(-3.3457)	tensor(-9.5834)	tensor(-9.7708)	tensor(-10.3701)	tensor(-8.0551)	tensor(-10.6897)	tensor(-10.6842)	tensor(-9.3690)	tensor(-6.2960)	tensor(-8.2114)	tensor(-9.6635)	tensor(-8.7926)	tensor(-8.1447)	tensor(-7.4050)	tensor(-7.0341)	tensor(-5.8104)	tensor(-10.2223)	tensor(-9.9253)	tensor(-7.1716)	tensor(-3.3043)	tensor(-4.9505)	tensor(-2.5040)	tensor(-5.5880)	tensor(-3.3171)	tensor(-3.3880)	tensor(-2.5176)	tensor(-9.5918)	tensor(-6.7233)	tensor(-9.0600)	tensor(-8.4638)	tensor(-9.6998)	tensor(-9.3018)	tensor(-9.2382)	tensor(-10.2012)	tensor(-6.7219)	tensor(-6.5989)	
tensor(-5.7489)	tensor(-3.7075)	tensor(-6.2969)	tensor(-5.0975)	tensor(-3.0829)	tensor(-11.4442)	tensor(-12.0564)	tensor(-12.8753)	tensor(-11.8807)	tensor(-13.0675)	tensor(-11.7666)	tensor(-11.4522)	tensor(-9.9958)	tensor(-10.7113)	tensor(-12.4958)	tensor(-12.3488)	tensor(-9.6445)	tensor(-8.8851)	tensor(-9.8527)	tensor(-6.2514)	tensor(-12.6986)	tensor(-11.3987)	tensor(-8.3231)	tensor(-5.0624)	tensor(-6.0443)	tensor(-4.9693)	tensor(-5.9748)	tensor(-3.4808)	tensor(-2.8163)	tensor(-1.4438)	tensor(-11.1783)	tensor(-9.9935)	tensor(-11.0531)	tensor(-11.1773)	tensor(-11.6407)	tensor(-10.6868)	tensor(-10.9866)	tensor(-11.9453)	tensor(-10.6532)	tensor(-12.1109)	
