tensor(-11.4295)	tensor(-11.5956)	tensor(-12.1107)	tensor(-11.5719)	tensor(-12.0610)	tensor(-12.6186)	tensor(-13.3455)	tensor(-12.9362)	tensor(-12.9153)	tensor(-14.6995)	tensor(-13.0400)	tensor(-12.4116)	tensor(-11.2051)	tensor(-12.2406)	tensor(-13.2653)	tensor(-13.6712)	tensor(-11.6370)	tensor(-11.9820)	tensor(-11.0838)	tensor(-12.1687)	tensor(-13.9097)	tensor(-11.8124)	tensor(-11.3007)	tensor(-11.9157)	tensor(-14.0848)	tensor(-11.7853)	tensor(-11.1692)	tensor(-11.4823)	tensor(-12.0441)	tensor(-12.3855)	tensor(-11.8078)	tensor(-12.5176)	tensor(-13.0331)	tensor(-12.5456)	tensor(-13.4490)	tensor(-13.7880)	tensor(-13.5926)	tensor(-14.2461)	tensor(-12.2444)	tensor(-13.5570)	
tensor(-7.1483)	tensor(-3.6654)	tensor(-6.1420)	tensor(-6.1634)	tensor(-5.0809)	tensor(-10.8589)	tensor(-11.5391)	tensor(-11.6762)	tensor(-11.4601)	tensor(-11.7783)	tensor(-11.2337)	tensor(-10.7424)	tensor(-9.9754)	tensor(-9.9004)	tensor(-12.7845)	tensor(-11.8517)	tensor(-9.8590)	tensor(-7.8770)	tensor(-8.0739)	tensor(-3.8268)	tensor(-11.4279)	tensor(-9.6644)	tensor(-7.1932)	tensor(-3.5134)	tensor(-6.3782)	tensor(-3.3632)	tensor(-5.0387)	tensor(-1.6931)	tensor(-1.1354)	tensor(-0.9718)	tensor(-8.9866)	tensor(-9.3495)	tensor(-9.6632)	tensor(-9.5021)	tensor(-11.1250)	tensor(-10.1927)	tensor(-9.7149)	tensor(-11.5652)	tensor(-9.8561)	tensor(-11.3559)	
tensor(-4.0987)	tensor(-1.5871)	tensor(-5.1836)	tensor(-3.1309)	tensor(-1.7302)	tensor(-9.0496)	tensor(-9.7049)	tensor(-10.5485)	tensor(-9.7713)	tensor(-10.8471)	tensor(-10.1533)	tensor(-9.1866)	tensor(-7.7982)	tensor(-8.4661)	tensor(-11.8728)	tensor(-10.3414)	tensor(-8.4256)	tensor(-6.8428)	tensor(-7.4104)	tensor(-3.7618)	tensor(-10.9270)	tensor(-9.1684)	tensor(-5.7394)	tensor(-1.9485)	tensor(-4.2012)	tensor(-1.3153)	tensor(-4.1618)	tensor(-1.8610)	tensor(-2.2399)	tensor(-0.7302)	tensor(-8.6710)	tensor(-7.7036)	tensor(-8.8624)	tensor(-8.5490)	tensor(-9.6470)	tensor(-9.0109)	tensor(-8.7903)	tensor(-10.8176)	tensor(-8.5059)	tensor(-10.6915)	
tensor(-3.9548)	tensor(-2.2124)	tensor(-5.1640)	tensor(-3.0618)	tensor(-2.2124)	tensor(-9.5344)	tensor(-10.2912)	tensor(-10.3072)	tensor(-9.9171)	tensor(-11.6732)	tensor(-10.5508)	tensor(-9.9048)	tensor(-8.5166)	tensor(-8.9031)	tensor(-10.1909)	tensor(-10.9221)	tensor(-8.4071)	tensor(-6.6208)	tensor(-7.2366)	tensor(-4.3457)	tensor(-10.5242)	tensor(-9.6626)	tensor(-5.4403)	tensor(-2.7439)	tensor(-5.0314)	tensor(-1.9053)	tensor(-3.8654)	tensor(-2.2078)	tensor(-1.2124)	tensor(-2.2124)	tensor(-9.0751)	tensor(-7.5219)	tensor(-9.5349)	tensor(-8.7764)	tensor(-9.8322)	tensor(-8.7221)	tensor(-9.3691)	tensor(-10.6633)	tensor(-8.6157)	tensor(-9.8840)	
tensor(-5.3771)	tensor(-1.3353)	tensor(-5.8907)	tensor(-3.3008)	tensor(-1.9743)	tensor(-11.0741)	tensor(-10.9786)	tensor(-11.7003)	tensor(-10.7816)	tensor(-12.5265)	tensor(-11.2792)	tensor(-11.0093)	tensor(-9.1128)	tensor(-10.3833)	tensor(-11.9483)	tensor(-11.3590)	tensor(-9.2549)	tensor(-7.5295)	tensor(-7.9302)	tensor(-2.7104)	tensor(-11.7706)	tensor(-9.6219)	tensor(-5.1735)	tensor(-1.6623)	tensor(-2.3205)	tensor(0.6942)	tensor(-4.1986)	tensor(-0.9640)	tensor(-0.6623)	tensor(-1.7199)	tensor(-9.5939)	tensor(-8.9589)	tensor(-9.2097)	tensor(-8.8554)	tensor(-10.7357)	tensor(-9.9154)	tensor(-9.5393)	tensor(-11.6935)	tensor(-9.9701)	tensor(-11.5050)	
tensor(-7.0676)	tensor(-4.9132)	tensor(-7.5471)	tensor(-6.9491)	tensor(-5.6113)	tensor(-10.9596)	tensor(-10.9924)	tensor(-12.1530)	tensor(-11.5131)	tensor(-12.7643)	tensor(-11.6810)	tensor(-10.9151)	tensor(-9.7122)	tensor(-10.1074)	tensor(-11.4516)	tensor(-11.0096)	tensor(-10.2092)	tensor(-8.0358)	tensor(-8.6283)	tensor(-5.9954)	tensor(-11.7646)	tensor(-10.5977)	tensor(-7.4580)	tensor(-4.7184)	tensor(-7.6751)	tensor(-4.4923)	tensor(-5.6922)	tensor(-2.3572)	tensor(-3.5121)	tensor(-1.4001)	tensor(-9.5526)	tensor(-9.6319)	tensor(-10.0544)	tensor(-9.6963)	tensor(-9.9700)	tensor(-9.5387)	tensor(-10.1013)	tensor(-11.8775)	tensor(-9.9283)	tensor(-11.5411)	
tensor(-3.9548)	tensor(-1.4720)	tensor(-5.1640)	tensor(-3.0618)	tensor(-1.4720)	tensor(-9.5344)	tensor(-10.2912)	tensor(-10.3072)	tensor(-9.9171)	tensor(-11.6732)	tensor(-10.5508)	tensor(-9.9048)	tensor(-8.5166)	tensor(-8.9031)	tensor(-10.1909)	tensor(-10.9221)	tensor(-8.4071)	tensor(-6.6208)	tensor(-7.2366)	tensor(-4.3457)	tensor(-10.5242)	tensor(-9.6626)	tensor(-5.4403)	tensor(-2.7439)	tensor(-5.0314)	tensor(-1.9053)	tensor(-3.8654)	tensor(-2.2078)	tensor(-1.4720)	tensor(-0.4720)	tensor(-9.0751)	tensor(-7.5219)	tensor(-9.5349)	tensor(-8.7764)	tensor(-9.8322)	tensor(-8.7221)	tensor(-9.3691)	tensor(-10.6633)	tensor(-8.6157)	tensor(-9.8840)	
tensor(-9.0218)	tensor(-8.3841)	tensor(-8.7274)	tensor(-10.1594)	tensor(-9.7571)	tensor(-9.3867)	tensor(-9.3759)	tensor(-9.9341)	tensor(-9.2767)	tensor(-10.6849)	tensor(-8.7096)	tensor(-9.2025)	tensor(-7.5688)	tensor(-8.4922)	tensor(-8.9026)	tensor(-9.2374)	tensor(-7.5958)	tensor(-8.1133)	tensor(-7.7350)	tensor(-8.5106)	tensor(-10.7456)	tensor(-9.7775)	tensor(-7.7507)	tensor(-9.3837)	tensor(-10.8083)	tensor(-9.1248)	tensor(-7.9853)	tensor(-8.5861)	tensor(-9.3973)	tensor(-8.0447)	tensor(-8.6196)	tensor(-7.7109)	tensor(-8.8493)	tensor(-8.1821)	tensor(-10.3398)	tensor(-9.2646)	tensor(-9.2952)	tensor(-7.9901)	tensor(-3.2777)	tensor(-6.1896)	
tensor(-12.5053)	tensor(-11.5154)	tensor(-12.7610)	tensor(-13.1182)	tensor(-13.0589)	tensor(-12.6506)	tensor(-13.0902)	tensor(-13.1235)	tensor(-12.8076)	tensor(-14.4754)	tensor(-13.5701)	tensor(-12.2887)	tensor(-10.7943)	tensor(-12.7640)	tensor(-12.9088)	tensor(-13.3644)	tensor(-11.7396)	tensor(-10.9573)	tensor(-11.8657)	tensor(-12.1025)	tensor(-13.6796)	tensor(-13.1357)	tensor(-12.0112)	tensor(-12.9285)	tensor(-14.2690)	tensor(-12.1892)	tensor(-12.1434)	tensor(-11.7116)	tensor(-12.2746)	tensor(-11.7968)	tensor(-11.9761)	tensor(-11.9278)	tensor(-12.2516)	tensor(-11.5298)	tensor(-13.4633)	tensor(-12.6940)	tensor(-13.1242)	tensor(-12.6481)	tensor(-9.9237)	tensor(-9.1529)	
tensor(-11.9992)	tensor(-12.2792)	tensor(-12.3871)	tensor(-12.6613)	tensor(-12.1976)	tensor(-11.8686)	tensor(-11.7346)	tensor(-12.1849)	tensor(-12.7836)	tensor(-13.6455)	tensor(-11.7937)	tensor(-10.9962)	tensor(-10.5325)	tensor(-11.6864)	tensor(-12.2184)	tensor(-12.2212)	tensor(-10.5482)	tensor(-11.7167)	tensor(-10.6181)	tensor(-11.6477)	tensor(-13.0794)	tensor(-12.2759)	tensor(-12.2039)	tensor(-12.7802)	tensor(-13.7575)	tensor(-12.2337)	tensor(-11.6864)	tensor(-11.9919)	tensor(-12.7933)	tensor(-11.4600)	tensor(-10.9721)	tensor(-10.2221)	tensor(-11.2481)	tensor(-11.1879)	tensor(-11.9712)	tensor(-12.1165)	tensor(-11.7400)	tensor(-12.5098)	tensor(-10.8210)	tensor(-12.5848)	
tensor(-13.5973)	tensor(-13.3510)	tensor(-13.1067)	tensor(-13.8044)	tensor(-14.1253)	tensor(-14.6000)	tensor(-13.8787)	tensor(-14.6986)	tensor(-14.4558)	tensor(-15.8724)	tensor(-13.3565)	tensor(-14.2092)	tensor(-12.6851)	tensor(-14.1560)	tensor(-13.6706)	tensor(-14.1085)	tensor(-13.5705)	tensor(-12.3600)	tensor(-13.3408)	tensor(-12.9192)	tensor(-15.0528)	tensor(-14.7296)	tensor(-13.0531)	tensor(-13.6225)	tensor(-15.0610)	tensor(-13.2240)	tensor(-12.8587)	tensor(-13.2969)	tensor(-13.3431)	tensor(-13.0140)	tensor(-13.3165)	tensor(-13.4395)	tensor(-13.3733)	tensor(-13.4651)	tensor(-13.9475)	tensor(-14.0371)	tensor(-13.6361)	tensor(-13.5719)	tensor(-10.9545)	tensor(-10.9349)	
tensor(-10.9894)	tensor(-10.6110)	tensor(-11.4706)	tensor(-11.6295)	tensor(-11.8629)	tensor(-10.2462)	tensor(-9.8965)	tensor(-11.0686)	tensor(-10.2836)	tensor(-11.6956)	tensor(-10.2225)	tensor(-9.9290)	tensor(-8.3803)	tensor(-9.6085)	tensor(-8.9168)	tensor(-10.9671)	tensor(-9.5276)	tensor(-9.8548)	tensor(-9.8960)	tensor(-10.9420)	tensor(-12.6331)	tensor(-11.8176)	tensor(-10.5905)	tensor(-11.3928)	tensor(-13.5885)	tensor(-11.1122)	tensor(-10.7195)	tensor(-11.0627)	tensor(-11.6257)	tensor(-11.0376)	tensor(-10.2297)	tensor(-9.5046)	tensor(-10.4275)	tensor(-9.4244)	tensor(-11.9993)	tensor(-11.3825)	tensor(-10.9726)	tensor(-7.2148)	tensor(-6.2393)	tensor(-8.3963)	
tensor(-11.6266)	tensor(-11.1665)	tensor(-10.9642)	tensor(-12.0089)	tensor(-12.6977)	tensor(-11.5602)	tensor(-11.5019)	tensor(-12.0175)	tensor(-10.8539)	tensor(-13.1078)	tensor(-11.5415)	tensor(-11.5420)	tensor(-9.5873)	tensor(-10.8515)	tensor(-11.6983)	tensor(-12.4860)	tensor(-10.7438)	tensor(-10.0591)	tensor(-10.0110)	tensor(-11.0790)	tensor(-12.2048)	tensor(-10.7804)	tensor(-11.0339)	tensor(-11.6488)	tensor(-13.9519)	tensor(-11.6186)	tensor(-10.8987)	tensor(-11.4217)	tensor(-11.7223)	tensor(-11.6231)	tensor(-11.6199)	tensor(-10.4801)	tensor(-11.8003)	tensor(-10.4298)	tensor(-12.5745)	tensor(-12.8343)	tensor(-12.0840)	tensor(-11.0742)	tensor(-6.6487)	tensor(-10.4351)	
tensor(-11.3225)	tensor(-11.2953)	tensor(-12.0815)	tensor(-12.3743)	tensor(-12.0870)	tensor(-10.0448)	tensor(-10.5904)	tensor(-9.7565)	tensor(-8.5573)	tensor(-7.9530)	tensor(-8.2043)	tensor(-8.3683)	tensor(-5.5479)	tensor(-2.9282)	tensor(-11.2521)	tensor(-7.8939)	tensor(-5.3256)	tensor(-10.9491)	tensor(-8.9887)	tensor(-10.8516)	tensor(-13.6817)	tensor(-12.8266)	tensor(-10.8945)	tensor(-12.7688)	tensor(-13.4264)	tensor(-11.7176)	tensor(-10.2310)	tensor(-11.0732)	tensor(-11.6999)	tensor(-11.5329)	tensor(-6.1403)	tensor(-2.6110)	tensor(-3.6375)	tensor(-0.7927)	tensor(-10.4346)	tensor(-6.4935)	tensor(-7.0668)	tensor(-13.9218)	tensor(-12.1008)	tensor(-12.9016)	
tensor(-11.0070)	tensor(-10.8178)	tensor(-11.0602)	tensor(-12.3086)	tensor(-11.3191)	tensor(-9.7261)	tensor(-9.8112)	tensor(-9.8077)	tensor(-8.7791)	tensor(-7.4469)	tensor(-7.8344)	tensor(-7.2777)	tensor(-4.7120)	tensor(-2.2989)	tensor(-10.9578)	tensor(-7.9140)	tensor(-5.0949)	tensor(-10.8807)	tensor(-7.8947)	tensor(-10.2944)	tensor(-13.4565)	tensor(-11.9702)	tensor(-10.5053)	tensor(-12.3830)	tensor(-13.3207)	tensor(-11.3032)	tensor(-9.6578)	tensor(-10.6227)	tensor(-11.3957)	tensor(-10.9915)	tensor(-5.7126)	tensor(-1.9496)	tensor(-0.1367)	tensor(0.8633)	tensor(-9.8424)	tensor(-6.1835)	tensor(-6.0015)	tensor(-12.3042)	tensor(-10.6873)	tensor(-11.4497)	
tensor(-10.5430)	tensor(-11.0404)	tensor(-10.8543)	tensor(-11.4442)	tensor(-11.3451)	tensor(-9.9941)	tensor(-10.0365)	tensor(-11.0370)	tensor(-10.5797)	tensor(-11.5201)	tensor(-10.2908)	tensor(-9.7249)	tensor(-8.5295)	tensor(-9.5566)	tensor(-11.9636)	tensor(-10.2728)	tensor(-8.4939)	tensor(-9.8384)	tensor(-9.6587)	tensor(-11.3229)	tensor(-12.5541)	tensor(-11.8907)	tensor(-9.9718)	tensor(-12.3793)	tensor(-13.4292)	tensor(-11.5068)	tensor(-10.3058)	tensor(-11.2922)	tensor(-11.5813)	tensor(-10.9046)	tensor(-9.4357)	tensor(-5.5453)	tensor(-9.0130)	tensor(-7.8233)	tensor(-10.9301)	tensor(-10.5696)	tensor(-9.8251)	tensor(-12.0702)	tensor(-10.3009)	tensor(-10.3806)	
tensor(-10.3768)	tensor(-11.1187)	tensor(-10.7332)	tensor(-11.8360)	tensor(-11.6879)	tensor(-9.7941)	tensor(-10.8539)	tensor(-9.3891)	tensor(-9.6673)	tensor(-11.6768)	tensor(-9.4763)	tensor(-7.5501)	tensor(-6.9165)	tensor(-8.9970)	tensor(-11.0997)	tensor(-9.8917)	tensor(-2.1686)	tensor(-9.8358)	tensor(-8.9388)	tensor(-10.6792)	tensor(-11.3488)	tensor(-10.6813)	tensor(-10.5396)	tensor(-11.8534)	tensor(-12.7712)	tensor(-10.8529)	tensor(-9.6277)	tensor(-10.8916)	tensor(-10.7267)	tensor(-10.8194)	tensor(-8.0720)	tensor(-4.9817)	tensor(-6.8196)	tensor(-1.1686)	tensor(-11.3992)	tensor(-9.2670)	tensor(-9.4995)	tensor(-12.1391)	tensor(-9.9524)	tensor(-11.9303)	
tensor(-10.5447)	tensor(-10.0029)	tensor(-11.7471)	tensor(-11.5886)	tensor(-10.9063)	tensor(-9.7230)	tensor(-9.4601)	tensor(-9.6140)	tensor(-7.8957)	tensor(-9.7344)	tensor(-7.4312)	tensor(-7.6633)	tensor(-6.0087)	tensor(-6.8058)	tensor(-11.6793)	tensor(-7.2201)	tensor(-5.4706)	tensor(-9.3678)	tensor(-8.2277)	tensor(-9.1635)	tensor(-12.7204)	tensor(-10.4768)	tensor(-9.9827)	tensor(-11.0374)	tensor(-12.3765)	tensor(-10.4400)	tensor(-9.0617)	tensor(-9.6899)	tensor(-10.3826)	tensor(-10.0179)	tensor(-4.7215)	tensor(-2.7510)	tensor(-2.3832)	tensor(-0.3658)	tensor(-9.9517)	tensor(-7.4312)	tensor(-6.4159)	tensor(-12.1493)	tensor(-10.3119)	tensor(-11.3826)	
tensor(-11.0070)	tensor(-10.8178)	tensor(-11.0602)	tensor(-12.3086)	tensor(-11.3191)	tensor(-9.7261)	tensor(-9.8112)	tensor(-9.8077)	tensor(-8.7791)	tensor(-7.4469)	tensor(-7.8344)	tensor(-7.2777)	tensor(-4.7120)	tensor(-2.2989)	tensor(-10.9578)	tensor(-7.9140)	tensor(-5.0949)	tensor(-10.8807)	tensor(-7.8947)	tensor(-10.2944)	tensor(-13.4565)	tensor(-11.9702)	tensor(-10.5053)	tensor(-12.3830)	tensor(-13.3207)	tensor(-11.3032)	tensor(-9.6578)	tensor(-10.6227)	tensor(-11.3957)	tensor(-10.9915)	tensor(-5.7126)	tensor(-1.9496)	tensor(-3.2447)	tensor(-4.2447)	tensor(-9.8424)	tensor(-6.1835)	tensor(-6.0015)	tensor(-12.3042)	tensor(-10.6873)	tensor(-11.4497)	
tensor(-8.5009)	tensor(-5.7530)	tensor(-8.0075)	tensor(-7.9060)	tensor(-6.3791)	tensor(-10.8362)	tensor(-12.0030)	tensor(-12.0081)	tensor(-12.1299)	tensor(-13.5281)	tensor(-11.9417)	tensor(-10.6019)	tensor(-9.6618)	tensor(-10.6344)	tensor(-12.3499)	tensor(-11.3167)	tensor(-10.1421)	tensor(-8.6406)	tensor(-8.8465)	tensor(-6.5794)	tensor(-11.1556)	tensor(-9.5808)	tensor(-7.7663)	tensor(-4.7530)	tensor(-7.9536)	tensor(-5.5881)	tensor(-7.9560)	tensor(-7.0810)	tensor(-7.0065)	tensor(-6.6058)	tensor(-9.5627)	tensor(-9.9287)	tensor(-10.8546)	tensor(-10.4735)	tensor(-11.0603)	tensor(-10.9623)	tensor(-11.3043)	tensor(-12.0822)	tensor(-9.9763)	tensor(-12.2104)	
