tensor(-10.3744)	tensor(-10.5488)	tensor(-10.5015)	tensor(-11.4081)	tensor(-10.5200)	tensor(-10.4816)	tensor(-8.4092)	tensor(-9.1133)	tensor(-10.0132)	tensor(-10.5775)	tensor(-8.6940)	tensor(-8.9128)	tensor(-6.4034)	tensor(-7.7309)	tensor(-7.5746)	tensor(-9.5927)	tensor(-5.0202)	tensor(-9.3095)	tensor(-8.2262)	tensor(-10.8287)	tensor(-12.7066)	tensor(-10.9387)	tensor(-9.7611)	tensor(-10.5087)	tensor(-12.5639)	tensor(-10.1884)	tensor(-8.9228)	tensor(-10.6158)	tensor(-9.6450)	tensor(-9.8682)	tensor(-8.7034)	tensor(-7.0839)	tensor(-8.8912)	tensor(-7.8766)	tensor(-10.5839)	tensor(-9.6652)	tensor(-8.7189)	tensor(-11.4349)	tensor(-10.4690)	tensor(-10.9020)	
tensor(-11.3205)	tensor(-11.0560)	tensor(-10.8184)	tensor(-11.6481)	tensor(-12.1147)	tensor(-10.9534)	tensor(-6.2878)	tensor(-9.7075)	tensor(-10.3903)	tensor(-12.5203)	tensor(-9.1002)	tensor(-9.5985)	tensor(-6.5876)	tensor(-7.5133)	tensor(-7.7192)	tensor(-9.7545)	tensor(-8.2519)	tensor(-9.8457)	tensor(-9.4254)	tensor(-10.8814)	tensor(-12.8324)	tensor(-11.3655)	tensor(-11.0452)	tensor(-11.8939)	tensor(-14.0027)	tensor(-11.4502)	tensor(-10.3621)	tensor(-10.9045)	tensor(-11.3250)	tensor(-11.2285)	tensor(-10.4711)	tensor(-8.7460)	tensor(-9.6840)	tensor(-8.8798)	tensor(-11.5654)	tensor(-8.8480)	tensor(-9.6990)	tensor(-12.0797)	tensor(-10.6237)	tensor(-12.2405)	
tensor(-11.7436)	tensor(-11.6474)	tensor(-11.5552)	tensor(-12.6877)	tensor(-11.9484)	tensor(-12.0646)	tensor(-10.0664)	tensor(-11.2854)	tensor(-11.5954)	tensor(-13.1697)	tensor(-11.2413)	tensor(-8.3551)	tensor(-9.3944)	tensor(-8.8757)	tensor(-10.2805)	tensor(-11.2383)	tensor(-7.8228)	tensor(-9.3887)	tensor(-10.0772)	tensor(-11.4735)	tensor(-12.8797)	tensor(-11.6748)	tensor(-10.9576)	tensor(-11.8809)	tensor(-13.6330)	tensor(-11.5094)	tensor(-9.7898)	tensor(-10.9389)	tensor(-11.5873)	tensor(-10.6364)	tensor(-10.0144)	tensor(-8.0574)	tensor(-8.9164)	tensor(-8.4851)	tensor(-12.2042)	tensor(-11.0340)	tensor(-10.1493)	tensor(-11.9526)	tensor(-11.3247)	tensor(-11.9772)	
tensor(-10.1319)	tensor(-10.2403)	tensor(-10.1279)	tensor(-11.3499)	tensor(-10.9085)	tensor(-9.7837)	tensor(-9.0919)	tensor(-9.4434)	tensor(-10.0614)	tensor(-10.4720)	tensor(-7.8322)	tensor(-8.3108)	tensor(-7.6871)	tensor(-8.3861)	tensor(-10.9360)	tensor(-7.7582)	tensor(-7.3723)	tensor(-8.3867)	tensor(-7.1682)	tensor(-9.3190)	tensor(-10.8747)	tensor(-10.2236)	tensor(-9.5884)	tensor(-10.3768)	tensor(-12.1478)	tensor(-10.3979)	tensor(-8.2871)	tensor(-9.4997)	tensor(-9.6416)	tensor(-10.4267)	tensor(-8.6718)	tensor(-6.8862)	tensor(-9.2751)	tensor(-7.8157)	tensor(-10.4640)	tensor(-9.0596)	tensor(-9.0958)	tensor(-10.1602)	tensor(-9.7111)	tensor(-10.4615)	
tensor(-8.3000)	tensor(-8.3224)	tensor(-8.9644)	tensor(-9.7667)	tensor(-9.1223)	tensor(-8.6185)	tensor(-7.3130)	tensor(-8.3039)	tensor(-8.0744)	tensor(-9.0084)	tensor(-4.4037)	tensor(-4.8410)	tensor(-6.0366)	tensor(-6.8416)	tensor(-9.0769)	tensor(-7.4881)	tensor(-5.7900)	tensor(-6.9094)	tensor(-6.1841)	tensor(-8.0847)	tensor(-10.0307)	tensor(-7.8861)	tensor(-7.4394)	tensor(-9.0004)	tensor(-11.5040)	tensor(-9.4541)	tensor(-6.9726)	tensor(-8.0710)	tensor(-9.0046)	tensor(-8.4017)	tensor(-7.1481)	tensor(-5.9184)	tensor(-7.4160)	tensor(-5.6403)	tensor(-9.0874)	tensor(-9.0386)	tensor(-7.8724)	tensor(-8.9609)	tensor(-8.5330)	tensor(-9.9091)	
tensor(-10.4850)	tensor(-10.2086)	tensor(-10.4138)	tensor(-11.4204)	tensor(-11.2347)	tensor(-11.3975)	tensor(-11.0661)	tensor(-11.7358)	tensor(-10.7593)	tensor(-13.5845)	tensor(-11.2514)	tensor(-11.0563)	tensor(-9.7413)	tensor(-10.6049)	tensor(-10.2290)	tensor(-10.1954)	tensor(-9.5215)	tensor(-8.5216)	tensor(-10.2609)	tensor(-10.2547)	tensor(-12.6061)	tensor(-10.4101)	tensor(-9.6331)	tensor(-10.9301)	tensor(-13.0872)	tensor(-11.1506)	tensor(-9.1444)	tensor(-10.4437)	tensor(-10.4746)	tensor(-10.6066)	tensor(-10.7563)	tensor(-9.3622)	tensor(-10.5658)	tensor(-10.2280)	tensor(-12.1395)	tensor(-11.7523)	tensor(-10.8150)	tensor(-8.5731)	tensor(-3.9265)	tensor(-7.6384)	
tensor(-7.2668)	tensor(-5.0838)	tensor(-5.9951)	tensor(-7.0398)	tensor(-5.6860)	tensor(-9.7324)	tensor(-8.9958)	tensor(-10.0203)	tensor(-9.5974)	tensor(-12.0639)	tensor(-9.8262)	tensor(-8.7796)	tensor(-7.4619)	tensor(-8.7514)	tensor(-8.9407)	tensor(-8.3235)	tensor(-7.7462)	tensor(-6.0071)	tensor(-6.7046)	tensor(-5.3757)	tensor(-10.2151)	tensor(-8.2753)	tensor(-6.8992)	tensor(-5.8377)	tensor(-7.6494)	tensor(-5.1799)	tensor(-5.9779)	tensor(-5.5564)	tensor(-4.7505)	tensor(-4.5296)	tensor(-8.1794)	tensor(-6.4947)	tensor(-8.2836)	tensor(-7.7796)	tensor(-10.1485)	tensor(-8.8701)	tensor(-7.8317)	tensor(-7.1143)	tensor(-3.4568)	tensor(-6.2820)	
tensor(-11.7763)	tensor(-11.7765)	tensor(-11.5503)	tensor(-12.7634)	tensor(-12.7599)	tensor(-12.0963)	tensor(-12.1668)	tensor(-12.7242)	tensor(-12.7546)	tensor(-14.2935)	tensor(-12.5510)	tensor(-11.8599)	tensor(-11.0449)	tensor(-11.6822)	tensor(-12.3384)	tensor(-11.4524)	tensor(-11.3973)	tensor(-10.2513)	tensor(-10.9264)	tensor(-11.6720)	tensor(-13.4159)	tensor(-11.5979)	tensor(-10.4107)	tensor(-12.0848)	tensor(-14.1126)	tensor(-12.3075)	tensor(-10.5718)	tensor(-11.5658)	tensor(-11.5430)	tensor(-11.6143)	tensor(-11.5687)	tensor(-11.5599)	tensor(-11.2458)	tensor(-11.8143)	tensor(-12.8087)	tensor(-12.8626)	tensor(-11.5605)	tensor(-8.6626)	tensor(-4.4380)	tensor(-7.5078)	
tensor(-11.7780)	tensor(-11.3747)	tensor(-11.5821)	tensor(-12.9990)	tensor(-12.1305)	tensor(-13.1140)	tensor(-12.4736)	tensor(-12.6163)	tensor(-12.6176)	tensor(-15.0446)	tensor(-12.6520)	tensor(-12.4547)	tensor(-11.3839)	tensor(-11.6176)	tensor(-12.8445)	tensor(-11.3969)	tensor(-10.8233)	tensor(-10.1390)	tensor(-11.2111)	tensor(-11.5435)	tensor(-13.5157)	tensor(-11.7795)	tensor(-11.0601)	tensor(-12.2034)	tensor(-14.2850)	tensor(-11.8247)	tensor(-10.9543)	tensor(-11.6113)	tensor(-11.5505)	tensor(-10.7432)	tensor(-12.0373)	tensor(-11.1181)	tensor(-11.4152)	tensor(-11.6001)	tensor(-13.2058)	tensor(-13.0370)	tensor(-12.3568)	tensor(-9.3598)	tensor(-5.3920)	tensor(-7.5840)	
tensor(-11.2199)	tensor(-10.9657)	tensor(-11.2188)	tensor(-11.7381)	tensor(-12.2360)	tensor(-12.3753)	tensor(-12.0322)	tensor(-12.7013)	tensor(-11.9446)	tensor(-14.4732)	tensor(-11.8139)	tensor(-12.0212)	tensor(-10.4855)	tensor(-11.6455)	tensor(-11.1510)	tensor(-11.3864)	tensor(-10.4840)	tensor(-9.9747)	tensor(-10.4456)	tensor(-11.1870)	tensor(-13.4310)	tensor(-12.6281)	tensor(-10.2389)	tensor(-11.6848)	tensor(-13.2814)	tensor(-11.4929)	tensor(-10.0356)	tensor(-11.3883)	tensor(-11.2792)	tensor(-10.7852)	tensor(-10.9439)	tensor(-10.4062)	tensor(-10.7867)	tensor(-11.3337)	tensor(-12.3314)	tensor(-11.8251)	tensor(-11.4661)	tensor(-11.2524)	tensor(-8.2514)	tensor(-7.6717)	
tensor(-8.8778)	tensor(-9.0069)	tensor(-9.4622)	tensor(-9.8233)	tensor(-9.7179)	tensor(-9.5424)	tensor(-9.6770)	tensor(-9.6845)	tensor(-9.9655)	tensor(-10.9874)	tensor(-9.6535)	tensor(-9.2297)	tensor(-6.9083)	tensor(-8.2219)	tensor(-10.3061)	tensor(-9.9550)	tensor(-8.6124)	tensor(-7.6272)	tensor(-5.8079)	tensor(-8.4019)	tensor(-9.7462)	tensor(-8.9498)	tensor(-8.1405)	tensor(-9.0789)	tensor(-12.0477)	tensor(-9.2208)	tensor(-7.1198)	tensor(-7.7059)	tensor(-8.0286)	tensor(-8.6608)	tensor(-8.5415)	tensor(-8.3677)	tensor(-9.4870)	tensor(-8.7291)	tensor(-9.9541)	tensor(-10.0421)	tensor(-9.6164)	tensor(-8.9266)	tensor(-6.7291)	tensor(-10.0589)	
tensor(-6.9358)	tensor(-6.1303)	tensor(-7.1522)	tensor(-7.6033)	tensor(-8.1010)	tensor(-8.4618)	tensor(-7.2188)	tensor(-8.3207)	tensor(-8.2345)	tensor(-10.0417)	tensor(-7.6993)	tensor(-7.8565)	tensor(-5.1381)	tensor(-6.7323)	tensor(-7.8587)	tensor(-7.0612)	tensor(-6.4128)	tensor(-5.7090)	tensor(-5.6588)	tensor(-6.0941)	tensor(-9.3058)	tensor(-7.9516)	tensor(-6.2546)	tensor(-7.1343)	tensor(-10.2321)	tensor(-7.8003)	tensor(-5.5223)	tensor(-6.6616)	tensor(-6.4952)	tensor(-6.9500)	tensor(-6.6495)	tensor(-4.4319)	tensor(-6.5673)	tensor(-5.7202)	tensor(-9.5409)	tensor(-7.6240)	tensor(-6.8899)	tensor(-6.6979)	tensor(-3.7426)	tensor(-6.0144)	
