tensor(-10.6182)	tensor(-10.5888)	tensor(-10.3190)	tensor(-11.2171)	tensor(-10.6082)	tensor(-10.9341)	tensor(-9.3169)	tensor(-10.9705)	tensor(-10.0827)	tensor(-11.0379)	tensor(-9.6269)	tensor(-9.6772)	tensor(-7.9241)	tensor(-8.1331)	tensor(-7.6687)	tensor(-10.8702)	tensor(-6.6687)	tensor(-10.1639)	tensor(-9.4439)	tensor(-11.2538)	tensor(-13.0527)	tensor(-11.3758)	tensor(-10.2571)	tensor(-11.3882)	tensor(-12.5689)	tensor(-10.3800)	tensor(-9.5732)	tensor(-10.7892)	tensor(-10.1418)	tensor(-9.8219)	tensor(-9.1507)	tensor(-8.0714)	tensor(-9.1046)	tensor(-8.5396)	tensor(-10.0767)	tensor(-8.0336)	tensor(-8.5792)	tensor(-12.6118)	tensor(-9.9550)	tensor(-10.8795)	
tensor(-8.8813)	tensor(-9.4133)	tensor(-9.6696)	tensor(-10.2528)	tensor(-10.2160)	tensor(-9.4060)	tensor(-9.1814)	tensor(-9.1616)	tensor(-8.4017)	tensor(-9.7477)	tensor(-10.0028)	tensor(-9.4365)	tensor(-6.0918)	tensor(-8.5617)	tensor(-8.4442)	tensor(-9.4548)	tensor(-6.9869)	tensor(-8.0147)	tensor(-7.5807)	tensor(-9.4694)	tensor(-10.2361)	tensor(-9.1197)	tensor(-8.8594)	tensor(-10.7057)	tensor(-12.3585)	tensor(-9.9980)	tensor(-8.4253)	tensor(-9.3688)	tensor(-10.3312)	tensor(-8.9358)	tensor(-8.4769)	tensor(-7.4240)	tensor(-8.7355)	tensor(-8.2042)	tensor(-10.0685)	tensor(-8.7834)	tensor(-8.9333)	tensor(-8.9035)	tensor(-6.0871)	tensor(-6.2107)	
tensor(-12.3131)	tensor(-12.3725)	tensor(-12.1170)	tensor(-13.1501)	tensor(-12.5494)	tensor(-12.3800)	tensor(-11.8820)	tensor(-12.2156)	tensor(-13.0649)	tensor(-13.3044)	tensor(-12.4134)	tensor(-12.7008)	tensor(-11.3983)	tensor(-11.9930)	tensor(-12.6031)	tensor(-13.1874)	tensor(-11.3782)	tensor(-10.5313)	tensor(-11.8544)	tensor(-12.4831)	tensor(-13.2845)	tensor(-11.8655)	tensor(-11.9233)	tensor(-12.2946)	tensor(-14.0875)	tensor(-11.5002)	tensor(-11.2517)	tensor(-12.0718)	tensor(-12.7035)	tensor(-11.0902)	tensor(-11.3402)	tensor(-11.2233)	tensor(-12.0457)	tensor(-11.8552)	tensor(-13.5124)	tensor(-13.7706)	tensor(-12.2021)	tensor(-11.7673)	tensor(-8.3697)	tensor(-12.2820)	
tensor(-12.5930)	tensor(-12.3957)	tensor(-12.3697)	tensor(-12.8229)	tensor(-12.6736)	tensor(-11.8481)	tensor(-11.5902)	tensor(-12.3522)	tensor(-12.5441)	tensor(-13.3574)	tensor(-11.6193)	tensor(-10.9751)	tensor(-9.9137)	tensor(-11.4902)	tensor(-13.3825)	tensor(-12.9869)	tensor(-10.1447)	tensor(-12.2103)	tensor(-10.8539)	tensor(-12.1800)	tensor(-14.1850)	tensor(-12.3119)	tensor(-12.6777)	tensor(-13.0931)	tensor(-14.9568)	tensor(-12.4580)	tensor(-11.9698)	tensor(-12.4967)	tensor(-12.9495)	tensor(-11.5262)	tensor(-10.8039)	tensor(-7.8141)	tensor(-9.1149)	tensor(-9.8810)	tensor(-12.8591)	tensor(-12.5151)	tensor(-11.7718)	tensor(-13.9856)	tensor(-12.8624)	tensor(-14.0070)	
tensor(-7.2625)	tensor(-5.1340)	tensor(-6.6007)	tensor(-6.8413)	tensor(-5.2424)	tensor(-9.2286)	tensor(-8.8985)	tensor(-9.3902)	tensor(-9.8883)	tensor(-9.2511)	tensor(-8.5278)	tensor(-8.5206)	tensor(-6.4477)	tensor(-7.5464)	tensor(-9.8327)	tensor(-9.8345)	tensor(-6.8946)	tensor(-6.5350)	tensor(-4.8813)	tensor(-4.9687)	tensor(-9.5579)	tensor(-8.8675)	tensor(-7.8038)	tensor(-4.8832)	tensor(-7.1198)	tensor(-4.5442)	tensor(-6.4647)	tensor(-4.8165)	tensor(-4.5955)	tensor(-3.5967)	tensor(-7.9014)	tensor(-7.1040)	tensor(-7.9907)	tensor(-8.2884)	tensor(-9.2828)	tensor(-8.2503)	tensor(-8.1432)	tensor(-9.9486)	tensor(-8.1983)	tensor(-10.3603)	
tensor(-10.2685)	tensor(-10.7872)	tensor(-10.8292)	tensor(-11.3984)	tensor(-11.5383)	tensor(-10.1796)	tensor(-9.5735)	tensor(-10.0072)	tensor(-10.5491)	tensor(-9.4472)	tensor(-7.6418)	tensor(-10.2526)	tensor(-7.1063)	tensor(-8.3340)	tensor(-11.6216)	tensor(-10.7852)	tensor(-5.8459)	tensor(-10.6038)	tensor(-5.6222)	tensor(-10.8678)	tensor(-9.7238)	tensor(-11.1070)	tensor(-10.6928)	tensor(-12.4583)	tensor(-14.0674)	tensor(-11.4909)	tensor(-9.8787)	tensor(-10.3694)	tensor(-12.0272)	tensor(-10.1856)	tensor(-8.9805)	tensor(-5.9487)	tensor(-8.8852)	tensor(-8.1764)	tensor(-10.8414)	tensor(-9.3676)	tensor(-9.7641)	tensor(-12.8565)	tensor(-12.0399)	tensor(-12.1036)	
tensor(-10.3926)	tensor(-9.9443)	tensor(-10.9704)	tensor(-10.8163)	tensor(-11.4972)	tensor(-11.4649)	tensor(-12.2604)	tensor(-12.4427)	tensor(-12.5171)	tensor(-13.5693)	tensor(-12.9963)	tensor(-11.9054)	tensor(-9.4010)	tensor(-10.5421)	tensor(-13.0444)	tensor(-13.0991)	tensor(-10.8513)	tensor(-8.9805)	tensor(-2.4449)	tensor(-3.3369)	tensor(-6.8159)	tensor(-7.4248)	tensor(-10.5266)	tensor(-9.9993)	tensor(-13.2100)	tensor(-10.9113)	tensor(-9.2115)	tensor(-6.9044)	tensor(-10.4368)	tensor(-9.0119)	tensor(-10.6466)	tensor(-9.6743)	tensor(-11.1932)	tensor(-10.4277)	tensor(-12.5709)	tensor(-11.4188)	tensor(-12.1798)	tensor(-12.5654)	tensor(-10.5423)	tensor(-12.5499)	
tensor(-6.3515)	tensor(-6.0826)	tensor(-5.9852)	tensor(-6.7894)	tensor(-6.5061)	tensor(-7.1491)	tensor(-7.5223)	tensor(-8.8594)	tensor(-7.5418)	tensor(-9.2895)	tensor(-7.7859)	tensor(-7.3250)	tensor(-4.6726)	tensor(-6.1248)	tensor(-8.7212)	tensor(-9.6056)	tensor(-5.8361)	tensor(-5.3975)	tensor(-2.4486)	tensor(-5.3824)	tensor(-7.8724)	tensor(-7.0557)	tensor(-5.9901)	tensor(-5.2634)	tensor(-7.9324)	tensor(-5.3000)	tensor(-5.3037)	tensor(-4.3503)	tensor(-4.6024)	tensor(-3.9390)	tensor(-6.1016)	tensor(-5.1946)	tensor(-6.3286)	tensor(-5.7825)	tensor(-8.2000)	tensor(-7.7928)	tensor(-7.8764)	tensor(-9.8239)	tensor(-7.3125)	tensor(-8.5891)	
tensor(-9.0920)	tensor(-8.4195)	tensor(-8.5411)	tensor(-9.5789)	tensor(-9.4139)	tensor(-10.3482)	tensor(-9.3773)	tensor(-11.2182)	tensor(-11.3361)	tensor(-11.0802)	tensor(-9.4658)	tensor(-10.2760)	tensor(-9.2486)	tensor(-8.8142)	tensor(-10.5187)	tensor(-10.9169)	tensor(-6.2877)	tensor(-8.4387)	tensor(-8.7462)	tensor(-10.0564)	tensor(-11.8765)	tensor(-11.5620)	tensor(-9.0164)	tensor(-9.6677)	tensor(-11.9416)	tensor(-9.4209)	tensor(-8.4421)	tensor(-9.3419)	tensor(-9.6359)	tensor(-8.4919)	tensor(-8.8559)	tensor(-9.1002)	tensor(-9.6609)	tensor(-9.2508)	tensor(-10.3105)	tensor(-11.1701)	tensor(-10.1134)	tensor(-11.8374)	tensor(-10.4757)	tensor(-11.4635)	
tensor(-10.8400)	tensor(-11.0344)	tensor(-10.6091)	tensor(-11.6491)	tensor(-10.7539)	tensor(-10.3717)	tensor(-9.5079)	tensor(-10.3597)	tensor(-10.7587)	tensor(-10.5061)	tensor(-9.7538)	tensor(-10.0287)	tensor(-7.8976)	tensor(-8.0424)	tensor(-4.9472)	tensor(-10.4836)	tensor(-5.9472)	tensor(-10.1405)	tensor(-9.4766)	tensor(-11.3991)	tensor(-12.4437)	tensor(-11.7922)	tensor(-10.4580)	tensor(-10.9379)	tensor(-11.9219)	tensor(-10.1993)	tensor(-9.7938)	tensor(-10.8928)	tensor(-10.6672)	tensor(-9.9739)	tensor(-9.0203)	tensor(-7.7730)	tensor(-9.0633)	tensor(-8.1446)	tensor(-10.1964)	tensor(-8.8506)	tensor(-9.1616)	tensor(-12.5945)	tensor(-10.2012)	tensor(-11.5363)	
tensor(-11.9587)	tensor(-11.8269)	tensor(-11.9283)	tensor(-12.5544)	tensor(-12.9569)	tensor(-12.1698)	tensor(-12.8074)	tensor(-13.1097)	tensor(-10.2326)	tensor(-12.8724)	tensor(-13.0414)	tensor(-12.7182)	tensor(-10.1717)	tensor(-11.4014)	tensor(-13.2899)	tensor(-13.1513)	tensor(-11.1555)	tensor(-11.2668)	tensor(-9.4788)	tensor(-11.1419)	tensor(-12.5091)	tensor(-12.0144)	tensor(-11.7474)	tensor(-12.2200)	tensor(-14.3397)	tensor(-12.0937)	tensor(-11.4336)	tensor(-11.3138)	tensor(-12.1915)	tensor(-11.7255)	tensor(-11.0198)	tensor(-11.5468)	tensor(-12.5942)	tensor(-11.9447)	tensor(-13.4192)	tensor(-12.6647)	tensor(-13.0722)	tensor(-12.4160)	tensor(-12.4320)	tensor(-12.6311)	
tensor(-10.0938)	tensor(-10.3124)	tensor(-9.7868)	tensor(-10.7242)	tensor(-10.5672)	tensor(-10.8136)	tensor(-6.6497)	tensor(-10.9753)	tensor(-11.2669)	tensor(-11.3613)	tensor(-9.6637)	tensor(-10.7131)	tensor(-9.2870)	tensor(-9.4119)	tensor(-11.0878)	tensor(-11.1268)	tensor(-8.9665)	tensor(-9.7298)	tensor(-9.3784)	tensor(-10.3943)	tensor(-12.3436)	tensor(-11.6212)	tensor(-9.9916)	tensor(-10.8470)	tensor(-12.6547)	tensor(-10.0271)	tensor(-9.4835)	tensor(-10.2110)	tensor(-10.1109)	tensor(-9.4620)	tensor(-9.6619)	tensor(-10.2084)	tensor(-10.4978)	tensor(-10.1383)	tensor(-10.5570)	tensor(-10.5258)	tensor(-10.1499)	tensor(-11.2056)	tensor(-10.5685)	tensor(-11.6243)	
tensor(-10.5718)	tensor(-10.8663)	tensor(-10.0597)	tensor(-11.8468)	tensor(-12.0135)	tensor(-10.7837)	tensor(-11.1722)	tensor(-11.5969)	tensor(-10.2123)	tensor(-11.2516)	tensor(-9.7151)	tensor(-6.5308)	tensor(-8.8075)	tensor(-10.0147)	tensor(-11.7650)	tensor(-10.9046)	tensor(-7.2180)	tensor(-9.1604)	tensor(-8.5076)	tensor(-9.4297)	tensor(-11.5635)	tensor(-10.3931)	tensor(-10.3334)	tensor(-11.2136)	tensor(-14.2731)	tensor(-10.8102)	tensor(-9.2985)	tensor(-9.7806)	tensor(-11.7973)	tensor(-10.4497)	tensor(-8.9039)	tensor(-8.9084)	tensor(-8.9870)	tensor(-7.2297)	tensor(-11.0482)	tensor(-10.3126)	tensor(-10.5889)	tensor(-12.0967)	tensor(-10.9173)	tensor(-12.1026)	
tensor(-10.2987)	tensor(-11.0382)	tensor(-10.8841)	tensor(-11.8493)	tensor(-11.4288)	tensor(-9.8602)	tensor(-10.7003)	tensor(-10.3991)	tensor(-9.9567)	tensor(-9.4924)	tensor(-9.7014)	tensor(-9.9099)	tensor(-2.0029)	tensor(-7.5101)	tensor(-11.1755)	tensor(-10.6116)	tensor(-8.3725)	tensor(-9.9050)	tensor(-8.2111)	tensor(-10.4736)	tensor(-10.6540)	tensor(-10.4930)	tensor(-9.8178)	tensor(-11.3184)	tensor(-13.2861)	tensor(-11.0228)	tensor(-9.1791)	tensor(-9.9230)	tensor(-11.1470)	tensor(-10.4944)	tensor(-8.6832)	tensor(-7.7075)	tensor(-7.9568)	tensor(-8.0444)	tensor(-10.6970)	tensor(-7.7779)	tensor(-9.3858)	tensor(-11.5080)	tensor(-10.1496)	tensor(-11.3702)	
tensor(-11.3603)	tensor(-11.6863)	tensor(-11.3183)	tensor(-12.2813)	tensor(-12.5708)	tensor(-11.8519)	tensor(-11.2583)	tensor(-11.9173)	tensor(-11.3415)	tensor(-11.6664)	tensor(-9.7874)	tensor(-11.0348)	tensor(-10.1918)	tensor(-9.2997)	tensor(-12.1329)	tensor(-2.4850)	tensor(-9.9745)	tensor(-10.8813)	tensor(-10.4547)	tensor(-11.8703)	tensor(-13.4168)	tensor(-12.7653)	tensor(-11.5269)	tensor(-12.4288)	tensor(-14.0025)	tensor(-12.3046)	tensor(-10.4968)	tensor(-11.6972)	tensor(-12.5023)	tensor(-11.3600)	tensor(-10.2492)	tensor(-9.3355)	tensor(-10.0624)	tensor(-9.5402)	tensor(-11.6434)	tensor(-11.1957)	tensor(-11.2256)	tensor(-12.5212)	tensor(-11.1513)	tensor(-11.5119)	
tensor(-12.3911)	tensor(-12.1978)	tensor(-12.8067)	tensor(-13.2586)	tensor(-12.5956)	tensor(-11.8511)	tensor(-10.6623)	tensor(-11.9542)	tensor(-12.1776)	tensor(-12.2637)	tensor(-10.9230)	tensor(-10.7349)	tensor(-9.3993)	tensor(-5.0598)	tensor(-11.6103)	tensor(-11.4519)	tensor(-9.0048)	tensor(-11.9221)	tensor(-10.1456)	tensor(-12.4479)	tensor(-12.5057)	tensor(-12.1212)	tensor(-12.7781)	tensor(-13.0977)	tensor(-14.9357)	tensor(-12.5517)	tensor(-12.0147)	tensor(-12.3013)	tensor(-12.5963)	tensor(-11.7666)	tensor(-10.3604)	tensor(-9.5534)	tensor(-9.7305)	tensor(-9.3586)	tensor(-11.2828)	tensor(-9.3750)	tensor(-10.1550)	tensor(-12.9665)	tensor(-12.1571)	tensor(-12.6147)	
tensor(-11.8223)	tensor(-11.8208)	tensor(-12.5723)	tensor(-12.7611)	tensor(-12.5673)	tensor(-10.6490)	tensor(-11.1671)	tensor(-11.4482)	tensor(-12.5928)	tensor(-11.7495)	tensor(-10.4929)	tensor(-10.7479)	tensor(-9.8831)	tensor(-9.5146)	tensor(-10.9498)	tensor(-10.7129)	tensor(-6.4625)	tensor(-11.2949)	tensor(-9.5927)	tensor(-11.9886)	tensor(-12.4552)	tensor(-11.5701)	tensor(-11.7555)	tensor(-12.3947)	tensor(-14.5966)	tensor(-12.3050)	tensor(-10.7532)	tensor(-11.7837)	tensor(-12.2063)	tensor(-11.4424)	tensor(-9.3898)	tensor(-8.8985)	tensor(-8.9103)	tensor(-8.8965)	tensor(-11.1188)	tensor(-10.7619)	tensor(-11.5629)	tensor(-13.1958)	tensor(-11.3052)	tensor(-12.1171)	
tensor(-11.2021)	tensor(-11.1904)	tensor(-11.9681)	tensor(-11.9213)	tensor(-12.2547)	tensor(-11.1515)	tensor(-11.4430)	tensor(-12.1101)	tensor(-12.3247)	tensor(-11.9363)	tensor(-11.1330)	tensor(-9.8427)	tensor(-9.7591)	tensor(-10.1930)	tensor(-11.8713)	tensor(-11.7987)	tensor(-5.8128)	tensor(-10.1223)	tensor(-5.9901)	tensor(-10.6455)	tensor(-9.3363)	tensor(-11.0098)	tensor(-11.3149)	tensor(-12.3384)	tensor(-14.0606)	tensor(-12.0670)	tensor(-10.2961)	tensor(-10.1889)	tensor(-11.3244)	tensor(-10.9541)	tensor(-10.3911)	tensor(-9.9757)	tensor(-11.1554)	tensor(-10.0815)	tensor(-11.7362)	tensor(-10.3276)	tensor(-10.7545)	tensor(-13.4950)	tensor(-11.6772)	tensor(-12.4928)	
tensor(-12.8370)	tensor(-13.4792)	tensor(-12.7112)	tensor(-13.5402)	tensor(-13.7245)	tensor(-11.0146)	tensor(-11.3648)	tensor(-10.3953)	tensor(-12.1138)	tensor(-12.1298)	tensor(-9.9460)	tensor(-11.0619)	tensor(-10.1173)	tensor(-10.7910)	tensor(-12.3791)	tensor(-13.0036)	tensor(-7.6672)	tensor(-11.6930)	tensor(-9.9943)	tensor(-13.5704)	tensor(-13.2701)	tensor(-12.3843)	tensor(-12.1918)	tensor(-14.0631)	tensor(-14.8541)	tensor(-13.4731)	tensor(-11.1489)	tensor(-12.6128)	tensor(-13.6009)	tensor(-12.8476)	tensor(-10.5437)	tensor(-8.9032)	tensor(-10.8663)	tensor(-9.6701)	tensor(-12.4727)	tensor(-11.4317)	tensor(-11.4595)	tensor(-14.1573)	tensor(-12.5008)	tensor(-13.0115)	
tensor(-10.8400)	tensor(-11.0344)	tensor(-10.6091)	tensor(-11.6491)	tensor(-10.7539)	tensor(-10.3717)	tensor(-9.5079)	tensor(-10.3597)	tensor(-10.7587)	tensor(-10.5061)	tensor(-9.7538)	tensor(-10.0287)	tensor(-7.8976)	tensor(-8.0424)	tensor(-7.0125)	tensor(-10.4836)	tensor(-6.0125)	tensor(-10.1405)	tensor(-9.4766)	tensor(-11.3991)	tensor(-12.4437)	tensor(-11.7922)	tensor(-10.4580)	tensor(-10.9379)	tensor(-11.9219)	tensor(-10.1993)	tensor(-9.7938)	tensor(-10.8928)	tensor(-10.6672)	tensor(-9.9739)	tensor(-9.0203)	tensor(-7.7730)	tensor(-9.0633)	tensor(-8.1446)	tensor(-10.1964)	tensor(-8.8506)	tensor(-9.1616)	tensor(-12.5945)	tensor(-10.2012)	tensor(-11.5363)	
