tensor(-9.9652)	tensor(-11.0271)	tensor(-9.9853)	tensor(-11.5782)	tensor(-10.2736)	tensor(-11.5424)	tensor(-9.8522)	tensor(-12.6504)	tensor(-11.4821)	tensor(-14.0871)	tensor(-11.3561)	tensor(-11.5639)	tensor(-10.3663)	tensor(-11.1885)	tensor(-11.9696)	tensor(-11.7224)	tensor(-10.1854)	tensor(-8.8142)	tensor(-9.8403)	tensor(-10.2624)	tensor(-13.9863)	tensor(-11.1696)	tensor(-10.3074)	tensor(-10.9834)	tensor(-14.6032)	tensor(-10.4465)	tensor(-10.0956)	tensor(-9.9117)	tensor(-10.2062)	tensor(-9.6600)	tensor(-10.9291)	tensor(-10.0637)	tensor(-12.1439)	tensor(-10.9216)	tensor(-12.4373)	tensor(-13.3088)	tensor(-11.2027)	tensor(-11.5025)	tensor(-10.6221)	tensor(-12.5249)	
tensor(-7.9083)	tensor(-7.8740)	tensor(-6.9422)	tensor(-9.1536)	tensor(-8.3716)	tensor(-8.6422)	tensor(-7.9068)	tensor(-9.2571)	tensor(-7.3351)	tensor(-10.5689)	tensor(-8.5208)	tensor(-8.0370)	tensor(-7.3439)	tensor(-7.4197)	tensor(-8.0700)	tensor(-7.9380)	tensor(-7.1276)	tensor(-6.2169)	tensor(-7.6564)	tensor(-7.4214)	tensor(-11.4115)	tensor(-8.6078)	tensor(-7.4133)	tensor(-8.3853)	tensor(-11.6660)	tensor(-8.5924)	tensor(-6.6611)	tensor(-7.4734)	tensor(-7.4109)	tensor(-7.5071)	tensor(-8.6521)	tensor(-6.7597)	tensor(-8.9812)	tensor(-7.0263)	tensor(-9.8781)	tensor(-9.3563)	tensor(-8.4371)	tensor(-6.7848)	tensor(-2.5626)	tensor(-5.3683)	
tensor(-7.2153)	tensor(-8.5992)	tensor(-7.1597)	tensor(-9.0160)	tensor(-8.8927)	tensor(-8.6521)	tensor(-7.6867)	tensor(-9.4343)	tensor(-8.9650)	tensor(-10.8235)	tensor(-8.6873)	tensor(-8.5287)	tensor(-7.1836)	tensor(-7.9732)	tensor(-8.2815)	tensor(-7.9293)	tensor(-7.2641)	tensor(-6.5025)	tensor(-6.7287)	tensor(-7.3957)	tensor(-10.0770)	tensor(-8.3680)	tensor(-7.3794)	tensor(-8.4132)	tensor(-11.8398)	tensor(-9.0278)	tensor(-7.0275)	tensor(-7.9110)	tensor(-7.9716)	tensor(-7.9612)	tensor(-8.5442)	tensor(-6.7796)	tensor(-9.0262)	tensor(-7.6783)	tensor(-10.2544)	tensor(-9.8250)	tensor(-8.2241)	tensor(-6.1842)	tensor(-1.8004)	tensor(-3.5980)	
tensor(-7.9083)	tensor(-7.8740)	tensor(-6.9422)	tensor(-9.1536)	tensor(-8.3716)	tensor(-8.6422)	tensor(-7.9068)	tensor(-9.2571)	tensor(-7.3351)	tensor(-10.5689)	tensor(-8.5208)	tensor(-8.0370)	tensor(-7.3439)	tensor(-7.4197)	tensor(-8.0700)	tensor(-7.9380)	tensor(-7.1276)	tensor(-6.2169)	tensor(-7.6564)	tensor(-7.4214)	tensor(-11.4115)	tensor(-8.6078)	tensor(-7.4133)	tensor(-8.3853)	tensor(-11.6660)	tensor(-8.5924)	tensor(-6.6611)	tensor(-7.4734)	tensor(-7.4109)	tensor(-7.5071)	tensor(-8.6521)	tensor(-6.7597)	tensor(-8.9812)	tensor(-7.0263)	tensor(-9.8781)	tensor(-9.3563)	tensor(-8.4371)	tensor(-6.7848)	tensor(-5.9716)	tensor(-5.3683)	
tensor(-8.6420)	tensor(-10.2148)	tensor(-10.0597)	tensor(-10.4929)	tensor(-9.9086)	tensor(-11.1255)	tensor(-10.1474)	tensor(-10.9058)	tensor(-10.2168)	tensor(-12.5033)	tensor(-10.8564)	tensor(-10.3672)	tensor(-9.2401)	tensor(-10.1976)	tensor(-10.6623)	tensor(-10.3113)	tensor(-9.8755)	tensor(-7.9457)	tensor(-9.3549)	tensor(-9.6880)	tensor(-12.5299)	tensor(-9.8998)	tensor(-8.7471)	tensor(-9.6572)	tensor(-13.0168)	tensor(-9.5021)	tensor(-8.4002)	tensor(-9.1839)	tensor(-9.2430)	tensor(-9.0387)	tensor(-10.1771)	tensor(-9.2721)	tensor(-10.7102)	tensor(-9.4155)	tensor(-12.3829)	tensor(-12.6313)	tensor(-10.2988)	tensor(-9.1747)	tensor(-6.0421)	tensor(-10.6320)	
tensor(-3.9841)	tensor(-3.8806)	tensor(-3.1002)	tensor(-3.4671)	tensor(-1.8960)	tensor(-7.6840)	tensor(-7.0641)	tensor(-8.9341)	tensor(-8.2008)	tensor(-10.2863)	tensor(-7.7053)	tensor(-6.8896)	tensor(-6.5862)	tensor(-7.2459)	tensor(-9.5850)	tensor(-7.5061)	tensor(-6.1806)	tensor(-4.5741)	tensor(-5.2905)	tensor(-3.1752)	tensor(-9.2921)	tensor(-8.1684)	tensor(-2.5145)	tensor(0.0296)	tensor(-4.6845)	tensor(-0.5039)	tensor(-3.4532)	tensor(-4.0129)	tensor(-2.5252)	tensor(-1.5870)	tensor(-7.2066)	tensor(-5.7248)	tensor(-8.2481)	tensor(-6.2652)	tensor(-9.5738)	tensor(-8.8839)	tensor(-7.7594)	tensor(-7.4728)	tensor(-6.6666)	tensor(-8.7437)	
tensor(-12.1074)	tensor(-13.0027)	tensor(-11.6687)	tensor(-13.1965)	tensor(-12.3290)	tensor(-13.6239)	tensor(-12.7509)	tensor(-14.1505)	tensor(-13.3150)	tensor(-14.4240)	tensor(-13.3043)	tensor(-12.6759)	tensor(-11.8884)	tensor(-11.3668)	tensor(-13.9683)	tensor(-13.5050)	tensor(-9.7881)	tensor(-11.2452)	tensor(-12.2228)	tensor(-12.4895)	tensor(-14.6533)	tensor(-13.3035)	tensor(-11.9423)	tensor(-13.0165)	tensor(-15.9800)	tensor(-12.6093)	tensor(-11.3159)	tensor(-11.9733)	tensor(-13.0207)	tensor(-12.2923)	tensor(-12.6455)	tensor(-12.0247)	tensor(-12.9889)	tensor(-11.4245)	tensor(-14.4625)	tensor(-14.0067)	tensor(-13.1915)	tensor(-13.2109)	tensor(-12.9196)	tensor(-14.0357)	
tensor(-7.9555)	tensor(-9.1297)	tensor(-7.9216)	tensor(-9.9842)	tensor(-8.9552)	tensor(-7.4232)	tensor(-4.6599)	tensor(-7.7454)	tensor(-7.5677)	tensor(-8.6035)	tensor(-6.2535)	tensor(-6.6085)	tensor(-5.6599)	tensor(-3.4096)	tensor(-7.5628)	tensor(-3.6604)	tensor(-4.7782)	tensor(-7.2852)	tensor(-5.8698)	tensor(-7.5618)	tensor(-10.5235)	tensor(-8.7337)	tensor(-8.3562)	tensor(-9.1740)	tensor(-12.2939)	tensor(-8.9654)	tensor(-7.6396)	tensor(-7.5210)	tensor(-8.0583)	tensor(-8.1925)	tensor(-6.8462)	tensor(-5.7702)	tensor(-6.8761)	tensor(-5.4471)	tensor(-9.4684)	tensor(-8.6400)	tensor(-7.3433)	tensor(-8.6769)	tensor(-7.9985)	tensor(-9.0892)	
tensor(-10.2435)	tensor(-11.5177)	tensor(-10.3646)	tensor(-11.4521)	tensor(-11.2237)	tensor(-9.6152)	tensor(-9.9013)	tensor(-10.3908)	tensor(-5.7538)	tensor(-11.6815)	tensor(-9.5485)	tensor(-10.8254)	tensor(-5.1871)	tensor(-8.5498)	tensor(-11.1104)	tensor(-10.8073)	tensor(-8.9785)	tensor(-9.4412)	tensor(-8.9805)	tensor(-11.6204)	tensor(-12.7417)	tensor(-11.3751)	tensor(-10.2687)	tensor(-11.8141)	tensor(-14.3883)	tensor(-11.8169)	tensor(-9.9762)	tensor(-11.7185)	tensor(-11.6086)	tensor(-11.6304)	tensor(-10.3559)	tensor(-8.5383)	tensor(-10.3039)	tensor(-9.2467)	tensor(-11.0349)	tensor(-11.0560)	tensor(-9.9335)	tensor(-11.1810)	tensor(-10.2332)	tensor(-11.4988)	
tensor(-9.7816)	tensor(-11.2667)	tensor(-9.4794)	tensor(-11.2911)	tensor(-10.4405)	tensor(-11.4597)	tensor(-9.8752)	tensor(-10.7806)	tensor(-8.0048)	tensor(-11.7259)	tensor(-11.0251)	tensor(-10.1074)	tensor(-6.9225)	tensor(-8.1389)	tensor(-9.5546)	tensor(-9.8738)	tensor(-9.3419)	tensor(-9.3070)	tensor(-8.5332)	tensor(-10.0527)	tensor(-12.1593)	tensor(-10.4814)	tensor(-9.8784)	tensor(-10.9307)	tensor(-13.0724)	tensor(-10.9551)	tensor(-9.3270)	tensor(-9.7291)	tensor(-10.5607)	tensor(-10.3091)	tensor(-10.7591)	tensor(-8.9893)	tensor(-10.8621)	tensor(-9.5733)	tensor(-11.6160)	tensor(-11.0713)	tensor(-10.8985)	tensor(-9.2445)	tensor(-7.2342)	tensor(-5.8880)	
tensor(-10.5678)	tensor(-11.0874)	tensor(-10.3491)	tensor(-11.9031)	tensor(-11.1206)	tensor(-10.3695)	tensor(-9.1263)	tensor(-11.2859)	tensor(-10.2391)	tensor(-11.2842)	tensor(-9.3768)	tensor(-9.1088)	tensor(-7.6001)	tensor(-5.2324)	tensor(-10.9625)	tensor(-9.7301)	tensor(-7.7878)	tensor(-9.8249)	tensor(-8.2383)	tensor(-10.8693)	tensor(-11.8317)	tensor(-10.7112)	tensor(-10.4942)	tensor(-11.1916)	tensor(-14.3582)	tensor(-11.3685)	tensor(-10.0899)	tensor(-10.5330)	tensor(-10.7208)	tensor(-10.5960)	tensor(-9.3139)	tensor(-7.8935)	tensor(-10.3127)	tensor(-7.3880)	tensor(-10.7659)	tensor(-9.6242)	tensor(-10.2996)	tensor(-11.3013)	tensor(-10.5724)	tensor(-11.3595)	
tensor(-10.4411)	tensor(-12.0823)	tensor(-10.9590)	tensor(-12.1316)	tensor(-11.3975)	tensor(-12.0455)	tensor(-10.5105)	tensor(-11.5971)	tensor(-11.1688)	tensor(-13.3088)	tensor(-11.4738)	tensor(-10.8346)	tensor(-7.5865)	tensor(-9.7792)	tensor(-11.5968)	tensor(-11.4517)	tensor(-9.1432)	tensor(-9.8718)	tensor(-9.8162)	tensor(-10.7339)	tensor(-12.7137)	tensor(-11.4272)	tensor(-10.7405)	tensor(-11.8791)	tensor(-13.9875)	tensor(-11.1659)	tensor(-9.9317)	tensor(-10.1705)	tensor(-11.1517)	tensor(-10.5551)	tensor(-11.8173)	tensor(-10.1371)	tensor(-11.8471)	tensor(-10.2034)	tensor(-13.4103)	tensor(-12.0544)	tensor(-10.7408)	tensor(-11.2701)	tensor(-10.4745)	tensor(-12.5485)	
tensor(-7.9555)	tensor(-9.1297)	tensor(-7.9216)	tensor(-9.9842)	tensor(-8.9552)	tensor(-7.4232)	tensor(-3.6928)	tensor(-7.7454)	tensor(-7.5677)	tensor(-8.6035)	tensor(-6.2535)	tensor(-6.6085)	tensor(-2.6928)	tensor(-3.4096)	tensor(-7.5628)	tensor(-3.6604)	tensor(-4.7782)	tensor(-7.2852)	tensor(-5.8698)	tensor(-7.5618)	tensor(-10.5235)	tensor(-8.7337)	tensor(-8.3562)	tensor(-9.1740)	tensor(-12.2939)	tensor(-8.9654)	tensor(-7.6396)	tensor(-7.5210)	tensor(-8.0583)	tensor(-8.1925)	tensor(-6.8462)	tensor(-5.7702)	tensor(-6.8761)	tensor(-5.4471)	tensor(-9.4684)	tensor(-8.6400)	tensor(-7.3433)	tensor(-8.6769)	tensor(-7.9985)	tensor(-9.0892)	
tensor(-10.4828)	tensor(-11.4072)	tensor(-11.0400)	tensor(-11.6320)	tensor(-11.7165)	tensor(-11.2703)	tensor(-9.7603)	tensor(-11.1301)	tensor(-11.3953)	tensor(-12.4033)	tensor(-10.6833)	tensor(-10.1896)	tensor(-6.9599)	tensor(-9.5760)	tensor(-11.5350)	tensor(-11.5519)	tensor(-9.7109)	tensor(-9.9746)	tensor(-9.0728)	tensor(-10.3908)	tensor(-12.2374)	tensor(-10.8551)	tensor(-10.5098)	tensor(-11.3681)	tensor(-13.9479)	tensor(-11.3983)	tensor(-9.6897)	tensor(-9.9820)	tensor(-11.0285)	tensor(-10.6421)	tensor(-10.2839)	tensor(-9.3233)	tensor(-11.3641)	tensor(-9.8692)	tensor(-12.3232)	tensor(-11.8751)	tensor(-11.0488)	tensor(-10.9484)	tensor(-10.4174)	tensor(-12.6455)	
tensor(-8.6639)	tensor(-9.6975)	tensor(-8.9029)	tensor(-9.6642)	tensor(-9.3053)	tensor(-9.1775)	tensor(-6.9925)	tensor(-8.5079)	tensor(-7.1228)	tensor(-8.5100)	tensor(-7.3088)	tensor(-8.3425)	tensor(-4.3008)	tensor(-2.2469)	tensor(-6.4266)	tensor(-8.8638)	tensor(-6.6584)	tensor(-8.1622)	tensor(-6.6588)	tensor(-8.3350)	tensor(-11.0405)	tensor(-9.3089)	tensor(-8.3848)	tensor(-8.9966)	tensor(-11.9816)	tensor(-9.2588)	tensor(-8.2041)	tensor(-7.3315)	tensor(-8.6283)	tensor(-8.4693)	tensor(-8.2896)	tensor(-6.5168)	tensor(-7.4957)	tensor(-5.4907)	tensor(-10.5858)	tensor(-8.7472)	tensor(-7.4404)	tensor(-10.3480)	tensor(-8.9922)	tensor(-10.6354)	
tensor(-8.7273)	tensor(-9.9894)	tensor(-8.9644)	tensor(-10.1842)	tensor(-9.4933)	tensor(-9.3170)	tensor(-7.9860)	tensor(-9.2096)	tensor(-8.0813)	tensor(-9.0419)	tensor(-8.4792)	tensor(-8.3146)	tensor(-5.1653)	tensor(-3.1066)	tensor(-6.6268)	tensor(-9.1184)	tensor(-7.0022)	tensor(-8.6593)	tensor(-7.2069)	tensor(-8.8942)	tensor(-11.4896)	tensor(-10.0906)	tensor(-8.6688)	tensor(-9.2491)	tensor(-12.3957)	tensor(-9.4598)	tensor(-8.3234)	tensor(-8.5971)	tensor(-8.8502)	tensor(-8.4862)	tensor(-8.7667)	tensor(-7.2077)	tensor(-8.4482)	tensor(-6.0756)	tensor(-11.2299)	tensor(-9.5447)	tensor(-8.0838)	tensor(-11.4563)	tensor(-10.0348)	tensor(-11.6572)	
tensor(-8.6812)	tensor(-9.8448)	tensor(-9.0925)	tensor(-10.2061)	tensor(-9.2574)	tensor(-9.8654)	tensor(-8.6047)	tensor(-9.9398)	tensor(-8.7663)	tensor(-8.7838)	tensor(-8.4862)	tensor(-8.9744)	tensor(-5.7748)	tensor(-2.6130)	tensor(-8.9506)	tensor(-8.9098)	tensor(-7.1764)	tensor(-8.4036)	tensor(-7.3232)	tensor(-8.6609)	tensor(-11.1767)	tensor(-9.8258)	tensor(-8.4946)	tensor(-9.4064)	tensor(-12.8850)	tensor(-9.3364)	tensor(-7.9404)	tensor(-8.6215)	tensor(-8.4568)	tensor(-8.0730)	tensor(-8.4959)	tensor(-6.9369)	tensor(-8.5552)	tensor(-6.2156)	tensor(-10.6173)	tensor(-9.8603)	tensor(-7.9521)	tensor(-11.0572)	tensor(-9.8257)	tensor(-10.4513)	
tensor(-10.0955)	tensor(-10.8995)	tensor(-9.7391)	tensor(-11.5274)	tensor(-10.8905)	tensor(-10.5765)	tensor(-8.9017)	tensor(-10.3354)	tensor(-10.7637)	tensor(-12.2371)	tensor(-9.7486)	tensor(-7.6997)	tensor(-8.4379)	tensor(-8.0524)	tensor(-10.1931)	tensor(-10.7539)	tensor(-7.5982)	tensor(-9.0057)	tensor(-9.9862)	tensor(-11.0903)	tensor(-13.1541)	tensor(-11.7004)	tensor(-9.8132)	tensor(-11.2568)	tensor(-13.9319)	tensor(-11.4396)	tensor(-9.6639)	tensor(-10.5386)	tensor(-10.8109)	tensor(-10.7230)	tensor(-10.4543)	tensor(-8.9038)	tensor(-9.7500)	tensor(-8.1879)	tensor(-12.4876)	tensor(-11.4790)	tensor(-10.7604)	tensor(-11.8406)	tensor(-10.5324)	tensor(-11.7523)	
tensor(-11.1512)	tensor(-12.1995)	tensor(-10.9978)	tensor(-12.6608)	tensor(-12.0366)	tensor(-11.6857)	tensor(-10.0452)	tensor(-12.3475)	tensor(-11.5291)	tensor(-13.6414)	tensor(-11.2176)	tensor(-8.2910)	tensor(-9.2490)	tensor(-9.0030)	tensor(-10.4624)	tensor(-11.5809)	tensor(-8.6794)	tensor(-9.8533)	tensor(-11.0914)	tensor(-11.7689)	tensor(-13.6147)	tensor(-11.9850)	tensor(-10.7754)	tensor(-12.4959)	tensor(-15.6559)	tensor(-12.5565)	tensor(-10.5366)	tensor(-11.1226)	tensor(-11.6474)	tensor(-11.5155)	tensor(-11.0416)	tensor(-9.0262)	tensor(-9.7299)	tensor(-8.4819)	tensor(-12.8451)	tensor(-12.5473)	tensor(-11.2786)	tensor(-12.6796)	tensor(-11.3774)	tensor(-12.2450)	
tensor(-4.7871)	tensor(-4.1368)	tensor(-4.7552)	tensor(-4.7090)	tensor(-3.9562)	tensor(-8.5669)	tensor(-8.1977)	tensor(-10.1729)	tensor(-9.0630)	tensor(-11.5423)	tensor(-9.1733)	tensor(-8.6236)	tensor(-7.6584)	tensor(-8.1534)	tensor(-10.1845)	tensor(-8.7231)	tensor(-7.9440)	tensor(-5.4138)	tensor(-6.6429)	tensor(-3.9878)	tensor(-10.6708)	tensor(-8.8738)	tensor(-5.0343)	tensor(-3.2330)	tensor(-7.4994)	tensor(-3.0635)	tensor(-2.9273)	tensor(-1.9273)	tensor(-1.6483)	tensor(-1.0388)	tensor(-8.6125)	tensor(-6.3082)	tensor(-8.3010)	tensor(-7.1009)	tensor(-10.7231)	tensor(-9.6689)	tensor(-8.4789)	tensor(-9.1774)	tensor(-7.9301)	tensor(-9.4063)	
