tensor(-9.5712)	tensor(-10.4956)	tensor(-9.7523)	tensor(-11.0525)	tensor(-11.1240)	tensor(-10.4823)	tensor(-9.3108)	tensor(-10.0349)	tensor(-9.4924)	tensor(-12.7552)	tensor(-10.6403)	tensor(-10.0579)	tensor(-5.2907)	tensor(-8.3631)	tensor(-10.2004)	tensor(-9.3075)	tensor(-8.4062)	tensor(-8.7029)	tensor(-8.1946)	tensor(-9.4592)	tensor(-11.9900)	tensor(-10.2035)	tensor(-9.7195)	tensor(-10.5066)	tensor(-13.4087)	tensor(-10.5114)	tensor(-9.1116)	tensor(-9.6639)	tensor(-9.4183)	tensor(-9.8656)	tensor(-9.6429)	tensor(-7.9056)	tensor(-10.1889)	tensor(-9.9951)	tensor(-11.6910)	tensor(-10.9355)	tensor(-9.5610)	tensor(-10.9995)	tensor(-9.4439)	tensor(-11.2620)	
tensor(-8.7626)	tensor(-8.9786)	tensor(-9.0500)	tensor(-9.7659)	tensor(-9.7750)	tensor(-10.7246)	tensor(-10.2348)	tensor(-11.2105)	tensor(-10.1819)	tensor(-12.4988)	tensor(-10.6711)	tensor(-10.3871)	tensor(-8.1684)	tensor(-9.8900)	tensor(-10.2141)	tensor(-8.1286)	tensor(-8.9873)	tensor(-7.6412)	tensor(-8.1478)	tensor(-8.4484)	tensor(-11.8556)	tensor(-9.2471)	tensor(-9.0314)	tensor(-9.8329)	tensor(-12.6162)	tensor(-9.3310)	tensor(-8.1928)	tensor(-8.6478)	tensor(-8.9267)	tensor(-8.7202)	tensor(-9.6287)	tensor(-8.5614)	tensor(-10.6811)	tensor(-9.6813)	tensor(-10.8276)	tensor(-10.1713)	tensor(-9.4309)	tensor(-8.2779)	tensor(-6.0918)	tensor(-4.9208)	
tensor(-10.2879)	tensor(-10.1589)	tensor(-9.8638)	tensor(-10.8208)	tensor(-11.1876)	tensor(-11.0563)	tensor(-10.3380)	tensor(-10.6255)	tensor(-10.1817)	tensor(-12.2492)	tensor(-10.3213)	tensor(-10.1541)	tensor(-9.1281)	tensor(-9.9889)	tensor(-10.2113)	tensor(-9.1782)	tensor(-8.9837)	tensor(-8.0733)	tensor(-9.1763)	tensor(-8.9632)	tensor(-12.5014)	tensor(-9.4129)	tensor(-9.3235)	tensor(-9.6935)	tensor(-12.7206)	tensor(-10.2226)	tensor(-8.8471)	tensor(-8.8130)	tensor(-10.3832)	tensor(-9.3247)	tensor(-9.5633)	tensor(-8.8340)	tensor(-10.5435)	tensor(-9.5296)	tensor(-10.5875)	tensor(-10.1370)	tensor(-9.1456)	tensor(-9.1948)	tensor(-6.4713)	tensor(-6.7158)	
tensor(-12.7005)	tensor(-12.9501)	tensor(-12.9502)	tensor(-13.7952)	tensor(-13.5364)	tensor(-12.9160)	tensor(-12.7075)	tensor(-13.2384)	tensor(-12.5654)	tensor(-13.6133)	tensor(-12.6406)	tensor(-12.7034)	tensor(-11.3937)	tensor(-11.9921)	tensor(-12.3061)	tensor(-12.3526)	tensor(-11.3422)	tensor(-10.9297)	tensor(-11.4695)	tensor(-12.0306)	tensor(-14.7471)	tensor(-12.2508)	tensor(-12.2122)	tensor(-12.0973)	tensor(-15.1702)	tensor(-12.6466)	tensor(-11.5384)	tensor(-11.8250)	tensor(-12.3240)	tensor(-12.2571)	tensor(-11.6325)	tensor(-11.9373)	tensor(-12.5188)	tensor(-11.9614)	tensor(-12.5075)	tensor(-12.7440)	tensor(-11.2526)	tensor(-11.9476)	tensor(-11.5795)	tensor(-12.9490)	
tensor(-8.4621)	tensor(-8.8581)	tensor(-8.4124)	tensor(-9.7700)	tensor(-9.7786)	tensor(-9.4630)	tensor(-8.4563)	tensor(-9.2403)	tensor(-8.8296)	tensor(-11.6736)	tensor(-9.2397)	tensor(-8.8736)	tensor(-7.3243)	tensor(-8.4261)	tensor(-8.4636)	tensor(-7.8331)	tensor(-7.3723)	tensor(-6.4339)	tensor(-7.5348)	tensor(-8.2536)	tensor(-11.1361)	tensor(-8.7434)	tensor(-7.8896)	tensor(-9.0936)	tensor(-11.8701)	tensor(-9.2696)	tensor(-7.6107)	tensor(-7.8782)	tensor(-8.2364)	tensor(-8.0207)	tensor(-8.1127)	tensor(-7.6789)	tensor(-9.1634)	tensor(-8.4887)	tensor(-9.6994)	tensor(-9.6997)	tensor(-9.0025)	tensor(-6.0213)	tensor(-1.7173)	tensor(-5.1795)	
tensor(-9.3823)	tensor(-9.7734)	tensor(-9.3372)	tensor(-10.5657)	tensor(-10.4747)	tensor(-10.5036)	tensor(-10.4260)	tensor(-10.6118)	tensor(-10.3529)	tensor(-12.6314)	tensor(-11.0247)	tensor(-10.1903)	tensor(-8.9172)	tensor(-10.3261)	tensor(-10.0081)	tensor(-9.2261)	tensor(-9.5195)	tensor(-7.3582)	tensor(-8.0662)	tensor(-9.5090)	tensor(-12.0480)	tensor(-8.7752)	tensor(-9.0589)	tensor(-10.4604)	tensor(-13.4559)	tensor(-10.3624)	tensor(-8.1639)	tensor(-9.4344)	tensor(-9.8147)	tensor(-9.1249)	tensor(-10.0666)	tensor(-9.6604)	tensor(-10.8801)	tensor(-10.7242)	tensor(-11.0621)	tensor(-11.3417)	tensor(-10.0935)	tensor(-7.3553)	tensor(-4.8521)	tensor(-4.6367)	
tensor(-9.4693)	tensor(-10.2863)	tensor(-9.5139)	tensor(-10.4556)	tensor(-10.6788)	tensor(-10.6875)	tensor(-10.2593)	tensor(-10.4401)	tensor(-9.6733)	tensor(-12.5389)	tensor(-10.5163)	tensor(-10.4238)	tensor(-9.0596)	tensor(-10.1123)	tensor(-10.3565)	tensor(-9.8000)	tensor(-9.1321)	tensor(-7.3323)	tensor(-8.8050)	tensor(-9.4294)	tensor(-12.0270)	tensor(-9.0333)	tensor(-8.5792)	tensor(-10.0557)	tensor(-12.5911)	tensor(-9.9067)	tensor(-8.5654)	tensor(-9.1696)	tensor(-9.1793)	tensor(-8.5961)	tensor(-9.4671)	tensor(-9.9423)	tensor(-10.7977)	tensor(-10.4441)	tensor(-11.0344)	tensor(-11.0373)	tensor(-10.4211)	tensor(-7.9484)	tensor(-4.1859)	tensor(-7.2199)	
tensor(-6.5229)	tensor(-8.0608)	tensor(-7.4272)	tensor(-8.1911)	tensor(-8.2146)	tensor(-6.3627)	tensor(-5.3508)	tensor(-6.1846)	tensor(-5.9271)	tensor(-6.2374)	tensor(-5.1050)	tensor(-4.2952)	tensor(-1.5306)	tensor(-0.6630)	tensor(-7.2238)	tensor(-3.8766)	tensor(-2.9036)	tensor(-4.9760)	tensor(-2.5869)	tensor(-5.7183)	tensor(-8.9424)	tensor(-6.7888)	tensor(-5.7298)	tensor(-7.7448)	tensor(-10.3358)	tensor(-7.7079)	tensor(-5.2717)	tensor(-5.8764)	tensor(-6.2530)	tensor(-6.6097)	tensor(-3.0348)	tensor(-1.0271)	tensor(-3.0090)	tensor(-0.0271)	tensor(-7.9188)	tensor(-4.9040)	tensor(-3.2994)	tensor(-7.7074)	tensor(-6.6663)	tensor(-7.7302)	
tensor(-6.5229)	tensor(-8.0608)	tensor(-7.4272)	tensor(-8.1911)	tensor(-8.2146)	tensor(-6.3627)	tensor(-5.3508)	tensor(-6.1846)	tensor(-5.9271)	tensor(-6.2374)	tensor(-5.1050)	tensor(-4.2952)	tensor(-1.5306)	tensor(-0.6630)	tensor(-7.2238)	tensor(-3.8766)	tensor(-2.9036)	tensor(-4.9760)	tensor(-2.5869)	tensor(-5.7183)	tensor(-8.9424)	tensor(-6.7888)	tensor(-5.7298)	tensor(-7.7448)	tensor(-10.3358)	tensor(-7.7079)	tensor(-5.2717)	tensor(-5.8764)	tensor(-6.2530)	tensor(-6.6097)	tensor(-3.0348)	tensor(2.2530)	tensor(-3.0090)	tensor(1.2530)	tensor(-7.9188)	tensor(-4.9040)	tensor(-3.2994)	tensor(-7.7074)	tensor(-6.6663)	tensor(-7.7302)	
tensor(-8.0840)	tensor(-9.5610)	tensor(-9.6526)	tensor(-9.4992)	tensor(-9.4340)	tensor(-9.9442)	tensor(-9.4892)	tensor(-10.3571)	tensor(-10.2018)	tensor(-11.8375)	tensor(-10.1324)	tensor(-8.6642)	tensor(-8.4707)	tensor(-9.2199)	tensor(-11.5828)	tensor(-9.4625)	tensor(-5.6266)	tensor(-7.6470)	tensor(-7.7297)	tensor(-8.2694)	tensor(-11.7443)	tensor(-9.6431)	tensor(-8.2618)	tensor(-9.4510)	tensor(-11.9968)	tensor(-9.4403)	tensor(-7.7962)	tensor(-8.6426)	tensor(-8.5758)	tensor(-8.6221)	tensor(-8.2930)	tensor(-8.2815)	tensor(-9.5766)	tensor(-8.5087)	tensor(-10.0679)	tensor(-9.7015)	tensor(-8.3813)	tensor(-9.5031)	tensor(-9.1038)	tensor(-10.9084)	
tensor(-10.2460)	tensor(-11.8262)	tensor(-10.8408)	tensor(-11.4361)	tensor(-11.9978)	tensor(-11.8049)	tensor(-11.1540)	tensor(-11.0936)	tensor(-11.4355)	tensor(-12.5082)	tensor(-10.9174)	tensor(-11.0618)	tensor(-9.4494)	tensor(-10.0610)	tensor(-12.1568)	tensor(-11.1114)	tensor(-6.5364)	tensor(-9.6380)	tensor(-9.4064)	tensor(-11.3604)	tensor(-12.5150)	tensor(-11.2508)	tensor(-10.4058)	tensor(-11.0533)	tensor(-14.5386)	tensor(-11.5629)	tensor(-9.5643)	tensor(-10.0297)	tensor(-10.7147)	tensor(-10.4575)	tensor(-10.1144)	tensor(-9.3105)	tensor(-11.6931)	tensor(-10.0198)	tensor(-11.8341)	tensor(-11.2621)	tensor(-10.8533)	tensor(-11.5823)	tensor(-10.8286)	tensor(-12.2572)	
tensor(-9.8791)	tensor(-10.5088)	tensor(-10.4850)	tensor(-10.9527)	tensor(-11.0890)	tensor(-9.2738)	tensor(-8.5335)	tensor(-8.6432)	tensor(-8.4697)	tensor(-6.0589)	tensor(-7.4381)	tensor(-8.5851)	tensor(-4.7101)	tensor(2.3358)	tensor(-9.9159)	tensor(-8.0050)	tensor(-6.1641)	tensor(-9.0984)	tensor(-7.0369)	tensor(-10.1842)	tensor(-12.2914)	tensor(-10.3466)	tensor(-9.1932)	tensor(-10.7009)	tensor(-12.8595)	tensor(-10.6611)	tensor(-8.4894)	tensor(-9.4061)	tensor(-10.0280)	tensor(-9.9333)	tensor(-8.0896)	tensor(-5.6248)	tensor(-8.0051)	tensor(-5.6280)	tensor(-10.3855)	tensor(-8.0193)	tensor(-6.6940)	tensor(-10.2807)	tensor(-9.5638)	tensor(-11.3154)	
tensor(-10.7174)	tensor(-11.5163)	tensor(-11.3384)	tensor(-11.6184)	tensor(-12.2595)	tensor(-11.4596)	tensor(-7.5585)	tensor(-11.8364)	tensor(-12.1383)	tensor(-13.3537)	tensor(-10.2366)	tensor(-10.0737)	tensor(-9.8075)	tensor(-10.7669)	tensor(-11.2134)	tensor(-11.1593)	tensor(-10.0483)	tensor(-9.8782)	tensor(-9.9253)	tensor(-10.5563)	tensor(-13.6649)	tensor(-11.3106)	tensor(-10.5443)	tensor(-11.1704)	tensor(-14.6333)	tensor(-11.7448)	tensor(-10.2207)	tensor(-9.7349)	tensor(-11.0384)	tensor(-11.4023)	tensor(-10.6995)	tensor(-10.3797)	tensor(-11.7178)	tensor(-10.9974)	tensor(-11.6262)	tensor(-12.3779)	tensor(-10.3132)	tensor(-11.3505)	tensor(-10.2169)	tensor(-12.5887)	
tensor(-10.1577)	tensor(-11.4584)	tensor(-10.4571)	tensor(-11.0893)	tensor(-11.5003)	tensor(-10.5168)	tensor(-10.0349)	tensor(-11.0479)	tensor(-10.3540)	tensor(-11.9187)	tensor(-10.2997)	tensor(-9.5195)	tensor(-7.3246)	tensor(-5.7295)	tensor(-10.7684)	tensor(-9.6262)	tensor(-7.7264)	tensor(-8.9824)	tensor(-8.2827)	tensor(-10.1568)	tensor(-12.5274)	tensor(-9.8468)	tensor(-9.8316)	tensor(-10.9738)	tensor(-14.4648)	tensor(-11.3765)	tensor(-9.7303)	tensor(-9.6849)	tensor(-11.2303)	tensor(-10.3762)	tensor(-9.5239)	tensor(-8.0674)	tensor(-9.5954)	tensor(-8.5310)	tensor(-10.8621)	tensor(-10.0157)	tensor(-9.8532)	tensor(-10.4812)	tensor(-9.7787)	tensor(-11.0785)	
tensor(-11.3912)	tensor(-11.3896)	tensor(-11.7034)	tensor(-12.5957)	tensor(-11.6969)	tensor(-11.6279)	tensor(-10.9953)	tensor(-12.2267)	tensor(-12.1629)	tensor(-12.9011)	tensor(-11.1773)	tensor(-11.0034)	tensor(-10.1226)	tensor(-11.2585)	tensor(-11.8465)	tensor(-11.3780)	tensor(-10.6770)	tensor(-10.4683)	tensor(-9.8029)	tensor(-10.5541)	tensor(-14.1068)	tensor(-11.4269)	tensor(-10.7109)	tensor(-11.2428)	tensor(-13.8048)	tensor(-10.9327)	tensor(-10.4210)	tensor(-10.3334)	tensor(-10.4306)	tensor(-10.0996)	tensor(-10.4209)	tensor(-10.1089)	tensor(-11.5860)	tensor(-10.5610)	tensor(-12.3843)	tensor(-12.0072)	tensor(-11.2049)	tensor(-11.3446)	tensor(-10.3365)	tensor(-12.0371)	
tensor(-8.6753)	tensor(-9.9436)	tensor(-9.8783)	tensor(-9.6848)	tensor(-10.2782)	tensor(-9.2687)	tensor(-9.0649)	tensor(-8.2923)	tensor(-9.0372)	tensor(-9.8838)	tensor(-8.6902)	tensor(-9.0300)	tensor(-5.1117)	tensor(-7.5326)	tensor(-9.5039)	tensor(-8.8540)	tensor(-7.5834)	tensor(-7.9206)	tensor(-7.9152)	tensor(-9.2572)	tensor(-12.3573)	tensor(-9.4904)	tensor(-8.2985)	tensor(-9.6379)	tensor(-12.3001)	tensor(-9.3778)	tensor(-7.6649)	tensor(-8.7198)	tensor(-8.7709)	tensor(-8.8225)	tensor(-8.4905)	tensor(-7.4415)	tensor(-9.8047)	tensor(-8.5287)	tensor(-9.0887)	tensor(-9.8869)	tensor(-8.7265)	tensor(-10.0366)	tensor(-8.4401)	tensor(-9.9727)	
tensor(-10.6390)	tensor(-11.0021)	tensor(-10.9392)	tensor(-11.7543)	tensor(-11.3380)	tensor(-10.5409)	tensor(-9.3537)	tensor(-10.2102)	tensor(-10.1280)	tensor(-11.5226)	tensor(-9.3141)	tensor(-9.4981)	tensor(-6.9964)	tensor(-8.9839)	tensor(-11.2949)	tensor(-8.4650)	tensor(-8.0015)	tensor(-8.7417)	tensor(-9.2151)	tensor(-10.6409)	tensor(-11.8021)	tensor(-10.0466)	tensor(-9.9982)	tensor(-11.0768)	tensor(-13.9536)	tensor(-10.7820)	tensor(-9.7490)	tensor(-10.3305)	tensor(-11.2714)	tensor(-10.1918)	tensor(-8.9126)	tensor(-8.5230)	tensor(-9.7183)	tensor(-8.7646)	tensor(-10.4408)	tensor(-10.2863)	tensor(-9.2232)	tensor(-10.9773)	tensor(-9.8071)	tensor(-11.6476)	
tensor(-3.6960)	tensor(-3.1868)	tensor(-5.1958)	tensor(-2.9876)	tensor(-3.0549)	tensor(-9.9600)	tensor(-9.0039)	tensor(-9.8900)	tensor(-9.6978)	tensor(-10.6762)	tensor(-8.9995)	tensor(-9.0344)	tensor(-7.1905)	tensor(-8.2690)	tensor(-10.0019)	tensor(-8.6226)	tensor(-6.3444)	tensor(-5.4216)	tensor(-5.7637)	tensor(-2.4506)	tensor(-10.8353)	tensor(-7.9482)	tensor(-5.4114)	tensor(-2.9652)	tensor(-6.7493)	tensor(-3.3995)	tensor(-3.8597)	tensor(-2.7440)	tensor(-1.0374)	tensor(-2.4443)	tensor(-8.8950)	tensor(-6.1278)	tensor(-7.9693)	tensor(-8.5376)	tensor(-10.4915)	tensor(-8.9640)	tensor(-6.8943)	tensor(-8.4783)	tensor(-7.8052)	tensor(-9.3753)	
tensor(-11.0505)	tensor(-11.4257)	tensor(-11.5042)	tensor(-11.7804)	tensor(-12.1792)	tensor(-12.4808)	tensor(-11.4163)	tensor(-11.6926)	tensor(-11.2091)	tensor(-13.2223)	tensor(-11.6296)	tensor(-11.6450)	tensor(-9.6440)	tensor(-10.5659)	tensor(-10.8713)	tensor(-10.4375)	tensor(-10.0693)	tensor(-9.0102)	tensor(-10.1953)	tensor(-11.5595)	tensor(-13.1011)	tensor(-11.1956)	tensor(-10.7035)	tensor(-11.6812)	tensor(-14.5846)	tensor(-12.0250)	tensor(-9.9004)	tensor(-10.8067)	tensor(-11.3901)	tensor(-11.1023)	tensor(-11.3199)	tensor(-9.8133)	tensor(-11.8578)	tensor(-10.9597)	tensor(-12.5047)	tensor(-11.5069)	tensor(-10.5454)	tensor(-9.0079)	tensor(-4.2521)	tensor(-5.3238)	
tensor(-11.6235)	tensor(-11.6398)	tensor(-11.6293)	tensor(-12.6308)	tensor(-12.4674)	tensor(-12.4163)	tensor(-12.0650)	tensor(-12.8796)	tensor(-11.9460)	tensor(-14.8877)	tensor(-12.9093)	tensor(-12.8785)	tensor(-11.2317)	tensor(-11.9649)	tensor(-12.2605)	tensor(-11.6460)	tensor(-11.3898)	tensor(-9.8956)	tensor(-10.9172)	tensor(-11.6163)	tensor(-14.1471)	tensor(-11.6508)	tensor(-10.5802)	tensor(-11.9754)	tensor(-15.1430)	tensor(-12.0357)	tensor(-10.8598)	tensor(-11.5151)	tensor(-11.6642)	tensor(-11.3255)	tensor(-12.1548)	tensor(-11.3711)	tensor(-12.6557)	tensor(-12.3802)	tensor(-13.2338)	tensor(-12.7393)	tensor(-11.6423)	tensor(-9.1404)	tensor(-5.0082)	tensor(-7.0399)	
