tensor(-4.5979)	tensor(-2.9056)	tensor(-5.6760)	tensor(-4.8723)	tensor(-2.5192)	tensor(-9.8932)	tensor(-10.6612)	tensor(-11.0658)	tensor(-10.2140)	tensor(-11.8152)	tensor(-11.0891)	tensor(-9.4059)	tensor(-8.3527)	tensor(-8.7528)	tensor(-10.2604)	tensor(-10.5464)	tensor(-8.9887)	tensor(-7.8204)	tensor(-8.1630)	tensor(-5.1687)	tensor(-11.0718)	tensor(-9.4217)	tensor(-6.5642)	tensor(-4.1551)	tensor(-4.7389)	tensor(-2.9499)	tensor(-5.9144)	tensor(-5.1360)	tensor(-3.9830)	tensor(-3.9366)	tensor(-9.0168)	tensor(-7.9003)	tensor(-9.2021)	tensor(-9.0816)	tensor(-10.4804)	tensor(-9.5283)	tensor(-9.1498)	tensor(-10.9005)	tensor(-8.7946)	tensor(-11.1415)	
tensor(-5.7048)	tensor(-3.7644)	tensor(-5.2802)	tensor(-4.4305)	tensor(-4.2757)	tensor(-9.0316)	tensor(-9.8481)	tensor(-10.8878)	tensor(-10.3136)	tensor(-11.5710)	tensor(-9.5955)	tensor(-9.3262)	tensor(-7.3901)	tensor(-8.5625)	tensor(-10.6549)	tensor(-11.2477)	tensor(-7.9804)	tensor(-3.7795)	tensor(-1.4557)	tensor(1.5762)	tensor(-6.1320)	tensor(-2.1518)	tensor(-6.0264)	tensor(-2.3706)	tensor(-7.1275)	tensor(-3.1441)	tensor(-5.2500)	tensor(-1.4425)	tensor(-1.3148)	tensor(-2.1018)	tensor(-8.0936)	tensor(-8.1202)	tensor(-8.2545)	tensor(-8.7128)	tensor(-10.4795)	tensor(-9.4176)	tensor(-9.0316)	tensor(-10.3893)	tensor(-8.4690)	tensor(-10.1854)	
tensor(-10.3459)	tensor(-10.5175)	tensor(-11.0914)	tensor(-11.5688)	tensor(-11.8328)	tensor(-10.7459)	tensor(-9.8292)	tensor(-10.1754)	tensor(-9.9479)	tensor(-10.1863)	tensor(-9.5689)	tensor(-9.9528)	tensor(-6.9811)	tensor(-6.2561)	tensor(-10.4207)	tensor(-11.3299)	tensor(-4.0896)	tensor(-9.2694)	tensor(-3.6385)	tensor(-10.2384)	tensor(-8.6854)	tensor(-9.4766)	tensor(-10.6360)	tensor(-11.7721)	tensor(-13.4853)	tensor(-11.8214)	tensor(-10.4258)	tensor(-10.4433)	tensor(-11.2564)	tensor(-11.2498)	tensor(-8.8460)	tensor(-7.4000)	tensor(-8.6319)	tensor(-7.4861)	tensor(-10.7812)	tensor(-8.9182)	tensor(-9.5125)	tensor(-11.9836)	tensor(-10.6008)	tensor(-11.8920)	
tensor(-8.7133)	tensor(-7.8322)	tensor(-10.3813)	tensor(-8.6634)	tensor(-8.7000)	tensor(-10.5330)	tensor(-11.6951)	tensor(-12.1284)	tensor(-11.8193)	tensor(-12.4113)	tensor(-11.1112)	tensor(-11.2837)	tensor(-9.8262)	tensor(-10.1828)	tensor(-11.5241)	tensor(-12.1565)	tensor(-10.3011)	tensor(-7.9583)	tensor(-5.4854)	tensor(-2.0187)	tensor(-9.4962)	tensor(-7.0993)	tensor(-9.3011)	tensor(-7.4800)	tensor(-11.1843)	tensor(-8.3932)	tensor(-8.6693)	tensor(-5.3477)	tensor(-8.8380)	tensor(-7.4744)	tensor(-9.5512)	tensor(-10.1934)	tensor(-10.5914)	tensor(-10.1319)	tensor(-11.5106)	tensor(-11.9450)	tensor(-11.5091)	tensor(-13.0204)	tensor(-10.6784)	tensor(-12.4903)	
tensor(-10.7764)	tensor(-11.0270)	tensor(-10.8728)	tensor(-11.6339)	tensor(-11.9063)	tensor(-10.1508)	tensor(-9.3158)	tensor(-11.3804)	tensor(-11.6750)	tensor(-11.3400)	tensor(-10.8452)	tensor(-10.2168)	tensor(-8.5907)	tensor(-9.6966)	tensor(-11.6290)	tensor(-12.0802)	tensor(-8.9008)	tensor(-9.6393)	tensor(-3.9569)	tensor(-8.4176)	tensor(-7.8206)	tensor(-10.6512)	tensor(-10.7904)	tensor(-11.3569)	tensor(-13.1025)	tensor(-11.1230)	tensor(-10.5144)	tensor(-10.1848)	tensor(-11.6809)	tensor(-10.9090)	tensor(-9.4622)	tensor(-8.9636)	tensor(-9.9429)	tensor(-7.6786)	tensor(-11.0961)	tensor(-10.2581)	tensor(-10.9144)	tensor(-12.2445)	tensor(-10.7320)	tensor(-11.8458)	
tensor(-10.5797)	tensor(-11.2598)	tensor(-11.7131)	tensor(-11.8227)	tensor(-11.7870)	tensor(-9.5682)	tensor(-10.1263)	tensor(-10.6814)	tensor(-8.4288)	tensor(-8.8287)	tensor(-9.0850)	tensor(-10.0621)	tensor(-6.2289)	tensor(-5.8125)	tensor(-10.6265)	tensor(-11.1559)	tensor(-8.2451)	tensor(-8.9010)	tensor(-5.2289)	tensor(-9.8673)	tensor(-9.7074)	tensor(-10.4941)	tensor(-10.0914)	tensor(-12.0577)	tensor(-13.4066)	tensor(-11.6168)	tensor(-10.0441)	tensor(-10.0107)	tensor(-11.3073)	tensor(-10.8596)	tensor(-8.7021)	tensor(-7.8050)	tensor(-8.8535)	tensor(-8.4857)	tensor(-10.6250)	tensor(-9.7523)	tensor(-10.1368)	tensor(-11.7516)	tensor(-10.2522)	tensor(-11.7898)	
tensor(-9.0884)	tensor(-9.5815)	tensor(-9.2548)	tensor(-9.9743)	tensor(-9.8996)	tensor(-8.9903)	tensor(-9.6118)	tensor(-9.6089)	tensor(-8.0706)	tensor(-10.2346)	tensor(-8.6092)	tensor(-8.5329)	tensor(-4.4933)	tensor(-7.0449)	tensor(-10.4734)	tensor(-10.5955)	tensor(-7.2401)	tensor(-6.8917)	tensor(-3.4933)	tensor(-8.4172)	tensor(-8.6511)	tensor(-8.6823)	tensor(-8.7111)	tensor(-9.4525)	tensor(-11.4768)	tensor(-9.2186)	tensor(-8.3834)	tensor(-7.7323)	tensor(-9.2598)	tensor(-8.5554)	tensor(-7.6129)	tensor(-6.6905)	tensor(-7.6427)	tensor(-6.4366)	tensor(-10.0340)	tensor(-9.1558)	tensor(-9.0612)	tensor(-10.9730)	tensor(-8.8266)	tensor(-9.6812)	
tensor(-9.3246)	tensor(-9.4241)	tensor(-9.6496)	tensor(-10.3656)	tensor(-10.3530)	tensor(-9.9937)	tensor(-9.1718)	tensor(-10.2871)	tensor(-10.8066)	tensor(-10.4980)	tensor(-9.0333)	tensor(-9.5296)	tensor(-8.6382)	tensor(-8.8497)	tensor(-9.7438)	tensor(-10.1861)	tensor(-6.0036)	tensor(-8.3636)	tensor(-8.8149)	tensor(-9.7171)	tensor(-11.6702)	tensor(-10.4138)	tensor(-9.4440)	tensor(-10.9668)	tensor(-12.4300)	tensor(-10.0095)	tensor(-8.6449)	tensor(-8.9355)	tensor(-9.3602)	tensor(-8.8506)	tensor(-7.4871)	tensor(-9.1964)	tensor(-9.0578)	tensor(-8.9391)	tensor(-9.1726)	tensor(-9.9646)	tensor(-9.5130)	tensor(-10.6915)	tensor(-7.0036)	tensor(-11.2272)	
tensor(-10.1116)	tensor(-10.1144)	tensor(-10.2066)	tensor(-11.4116)	tensor(-11.2068)	tensor(-9.8708)	tensor(-10.5336)	tensor(-10.1734)	tensor(-11.7614)	tensor(-12.1186)	tensor(-10.3377)	tensor(-10.1796)	tensor(-9.2496)	tensor(-9.5611)	tensor(-11.1557)	tensor(-11.5224)	tensor(-5.7914)	tensor(-9.5886)	tensor(-9.5026)	tensor(-11.3703)	tensor(-12.1714)	tensor(-11.4531)	tensor(-10.2299)	tensor(-11.0072)	tensor(-12.9919)	tensor(-10.3505)	tensor(-9.4221)	tensor(-10.6246)	tensor(-10.6488)	tensor(-9.8743)	tensor(-9.2643)	tensor(-9.4795)	tensor(-10.2845)	tensor(-9.5525)	tensor(-10.5339)	tensor(-10.3569)	tensor(-10.1076)	tensor(-11.7267)	tensor(-10.4405)	tensor(-11.8487)	
tensor(-9.4069)	tensor(-8.9823)	tensor(-9.0919)	tensor(-9.5461)	tensor(-9.3340)	tensor(-9.2531)	tensor(-10.6376)	tensor(-10.0156)	tensor(-10.0384)	tensor(-9.3711)	tensor(-9.9501)	tensor(-8.7935)	tensor(-5.6533)	tensor(-4.1242)	tensor(-10.8331)	tensor(-10.8219)	tensor(-7.7538)	tensor(-5.5033)	tensor(-5.1772)	tensor(-3.7401)	tensor(-8.7829)	tensor(-2.6737)	tensor(-8.9069)	tensor(-7.2930)	tensor(-10.9491)	tensor(-7.8258)	tensor(-8.2027)	tensor(-5.6805)	tensor(-7.5676)	tensor(-6.9908)	tensor(-8.1600)	tensor(-7.6498)	tensor(-8.0436)	tensor(-6.9972)	tensor(-10.4841)	tensor(-9.2227)	tensor(-8.9923)	tensor(-12.7572)	tensor(-11.0142)	tensor(-10.9196)	
tensor(-9.8509)	tensor(-10.3807)	tensor(-10.0252)	tensor(-10.6163)	tensor(-11.0353)	tensor(-10.1144)	tensor(-9.5400)	tensor(-9.0952)	tensor(-10.6573)	tensor(-10.1517)	tensor(-9.4143)	tensor(-9.0979)	tensor(-7.4158)	tensor(-8.3113)	tensor(-11.0432)	tensor(-9.9034)	tensor(-3.7513)	tensor(-9.2671)	tensor(-7.5777)	tensor(-10.0312)	tensor(-11.1584)	tensor(-9.6099)	tensor(-9.9612)	tensor(-10.8576)	tensor(-12.3972)	tensor(-10.5300)	tensor(-10.1011)	tensor(-10.2450)	tensor(-11.8834)	tensor(-10.3619)	tensor(-7.7878)	tensor(-7.0243)	tensor(-7.6685)	tensor(-6.5458)	tensor(-10.1713)	tensor(-10.2101)	tensor(-9.3245)	tensor(-11.9275)	tensor(-9.7272)	tensor(-10.7174)	
tensor(-10.9867)	tensor(-10.7509)	tensor(-11.5379)	tensor(-11.3682)	tensor(-11.6153)	tensor(-10.8123)	tensor(-10.3489)	tensor(-10.4033)	tensor(-11.5241)	tensor(-11.4160)	tensor(-10.5940)	tensor(-10.1907)	tensor(-8.6448)	tensor(-9.3695)	tensor(-11.3339)	tensor(-10.6688)	tensor(-5.5682)	tensor(-10.4438)	tensor(-9.0775)	tensor(-11.0394)	tensor(-12.6165)	tensor(-10.7153)	tensor(-10.6934)	tensor(-11.4961)	tensor(-13.0007)	tensor(-10.9450)	tensor(-10.5401)	tensor(-10.8227)	tensor(-12.8000)	tensor(-10.6362)	tensor(-8.8523)	tensor(-8.3008)	tensor(-9.2805)	tensor(-8.1194)	tensor(-11.3879)	tensor(-11.2945)	tensor(-11.2572)	tensor(-13.5957)	tensor(-11.4664)	tensor(-12.5024)	
tensor(-10.7680)	tensor(-10.9578)	tensor(-11.6775)	tensor(-12.0025)	tensor(-11.8876)	tensor(-10.3143)	tensor(-9.8701)	tensor(-10.6234)	tensor(-10.4192)	tensor(-11.3521)	tensor(-10.2877)	tensor(-10.7836)	tensor(-9.0308)	tensor(-9.6807)	tensor(-10.4394)	tensor(-12.0502)	tensor(-6.9093)	tensor(-9.7583)	tensor(-9.5133)	tensor(-11.5050)	tensor(-12.2566)	tensor(-11.8649)	tensor(-10.6939)	tensor(-11.6908)	tensor(-13.0833)	tensor(-11.3879)	tensor(-9.6138)	tensor(-10.7346)	tensor(-11.0689)	tensor(-10.5508)	tensor(-9.3931)	tensor(-9.9210)	tensor(-10.3793)	tensor(-10.5982)	tensor(-10.0441)	tensor(-10.2865)	tensor(-10.7804)	tensor(-11.9463)	tensor(-9.9314)	tensor(-11.9508)	
tensor(-9.0884)	tensor(-9.5815)	tensor(-9.2548)	tensor(-9.9743)	tensor(-9.8996)	tensor(-8.9903)	tensor(-9.6118)	tensor(-9.6089)	tensor(-8.0706)	tensor(-10.2346)	tensor(-8.6092)	tensor(-8.5329)	tensor(-5.3209)	tensor(-7.0449)	tensor(-10.4734)	tensor(-10.5955)	tensor(-7.2401)	tensor(-6.8917)	tensor(-6.3209)	tensor(-8.4172)	tensor(-8.6511)	tensor(-8.6823)	tensor(-8.7111)	tensor(-9.4525)	tensor(-11.4768)	tensor(-9.2186)	tensor(-8.3834)	tensor(-7.7323)	tensor(-9.2598)	tensor(-8.5554)	tensor(-7.6129)	tensor(-6.6905)	tensor(-7.6427)	tensor(-6.4366)	tensor(-10.0340)	tensor(-9.1558)	tensor(-9.0612)	tensor(-10.9730)	tensor(-8.8266)	tensor(-9.6812)	
tensor(-10.5797)	tensor(-11.2598)	tensor(-11.7131)	tensor(-11.8227)	tensor(-11.7870)	tensor(-9.5682)	tensor(-10.1263)	tensor(-10.6814)	tensor(-8.4288)	tensor(-8.8287)	tensor(-9.0850)	tensor(-10.0621)	tensor(-4.6949)	tensor(-5.8125)	tensor(-10.6265)	tensor(-11.1559)	tensor(-8.2451)	tensor(-8.9010)	tensor(-5.6949)	tensor(-9.8673)	tensor(-9.7074)	tensor(-10.4941)	tensor(-10.0914)	tensor(-12.0577)	tensor(-13.4066)	tensor(-11.6168)	tensor(-10.0441)	tensor(-10.0107)	tensor(-11.3073)	tensor(-10.8596)	tensor(-8.7021)	tensor(-7.8050)	tensor(-8.8535)	tensor(-8.4857)	tensor(-10.6250)	tensor(-9.7523)	tensor(-10.1368)	tensor(-11.7516)	tensor(-10.2522)	tensor(-11.7898)	
tensor(-9.7824)	tensor(-10.1144)	tensor(-10.2088)	tensor(-11.1349)	tensor(-10.9419)	tensor(-8.1284)	tensor(-8.0495)	tensor(-8.4347)	tensor(-7.9434)	tensor(-4.9002)	tensor(-6.9020)	tensor(-8.3968)	tensor(-4.0894)	tensor(-0.3443)	tensor(-9.1325)	tensor(-8.2711)	tensor(-4.9260)	tensor(-8.8924)	tensor(-6.5803)	tensor(-9.6160)	tensor(-10.7422)	tensor(-10.4666)	tensor(-9.7651)	tensor(-10.9673)	tensor(-13.2327)	tensor(-10.7012)	tensor(-9.1717)	tensor(-9.8126)	tensor(-10.6995)	tensor(-10.4357)	tensor(-6.7348)	tensor(-4.7441)	tensor(-5.7907)	tensor(-3.6453)	tensor(-8.8846)	tensor(-6.8848)	tensor(-6.8887)	tensor(-12.0782)	tensor(-9.3589)	tensor(-10.3338)	
tensor(-10.8515)	tensor(-10.7743)	tensor(-11.4389)	tensor(-11.8244)	tensor(-11.2250)	tensor(-11.5468)	tensor(-10.7753)	tensor(-11.9655)	tensor(-12.2603)	tensor(-12.1580)	tensor(-10.4736)	tensor(-11.3959)	tensor(-6.8890)	tensor(-10.0032)	tensor(-11.9228)	tensor(-11.3931)	tensor(-8.8003)	tensor(-10.4132)	tensor(-9.7901)	tensor(-9.8953)	tensor(-12.3881)	tensor(-12.7458)	tensor(-11.1402)	tensor(-11.0773)	tensor(-13.6260)	tensor(-10.7131)	tensor(-10.1701)	tensor(-10.5000)	tensor(-11.1231)	tensor(-9.7699)	tensor(-10.0229)	tensor(-7.9266)	tensor(-10.0094)	tensor(-8.9932)	tensor(-12.6068)	tensor(-10.9482)	tensor(-11.3091)	tensor(-12.8876)	tensor(-11.2066)	tensor(-13.1804)	
tensor(-12.0353)	tensor(-13.3572)	tensor(-12.3179)	tensor(-13.4662)	tensor(-13.4283)	tensor(-11.8064)	tensor(-13.0061)	tensor(-11.4336)	tensor(-12.2520)	tensor(-12.7539)	tensor(-12.1611)	tensor(-10.5676)	tensor(-9.7651)	tensor(-11.9158)	tensor(-13.0319)	tensor(-12.8295)	tensor(-9.6164)	tensor(-12.3510)	tensor(-12.0756)	tensor(-13.2193)	tensor(-14.4412)	tensor(-13.9647)	tensor(-11.9029)	tensor(-14.1052)	tensor(-15.0031)	tensor(-13.2141)	tensor(-10.9937)	tensor(-12.8166)	tensor(-13.1955)	tensor(-12.4175)	tensor(-10.9475)	tensor(-8.4245)	tensor(-10.2681)	tensor(-10.7651)	tensor(-13.9048)	tensor(-11.6599)	tensor(-12.2103)	tensor(-14.4069)	tensor(-12.1191)	tensor(-14.2937)	
tensor(-12.0909)	tensor(-11.0540)	tensor(-12.2219)	tensor(-12.6329)	tensor(-13.0728)	tensor(-11.9286)	tensor(-11.7415)	tensor(-13.0547)	tensor(-12.2412)	tensor(-13.1153)	tensor(-12.5734)	tensor(-12.1872)	tensor(-10.9606)	tensor(-11.5833)	tensor(-12.5637)	tensor(-12.5543)	tensor(-11.1079)	tensor(-11.2208)	tensor(-11.2683)	tensor(-11.7341)	tensor(-12.9158)	tensor(-13.4962)	tensor(-12.0552)	tensor(-11.9093)	tensor(-13.8964)	tensor(-11.4174)	tensor(-11.0657)	tensor(-11.3604)	tensor(-11.8569)	tensor(-10.8415)	tensor(-10.4339)	tensor(-11.3924)	tensor(-12.1760)	tensor(-11.7901)	tensor(-11.8484)	tensor(-13.4612)	tensor(-12.8158)	tensor(-13.1386)	tensor(-12.3727)	tensor(-12.9609)	
tensor(-10.4721)	tensor(-10.0217)	tensor(-9.9727)	tensor(-11.3234)	tensor(-10.9000)	tensor(-10.9422)	tensor(-10.1698)	tensor(-11.9888)	tensor(-11.2701)	tensor(-10.8189)	tensor(-10.4318)	tensor(-9.8056)	tensor(-8.8309)	tensor(-9.2826)	tensor(-10.7977)	tensor(-10.7130)	tensor(-7.8835)	tensor(-9.9332)	tensor(-9.8115)	tensor(-10.8197)	tensor(-12.7077)	tensor(-11.7124)	tensor(-10.6991)	tensor(-11.1195)	tensor(-13.0462)	tensor(-10.7253)	tensor(-10.2254)	tensor(-10.7079)	tensor(-10.2420)	tensor(-9.8449)	tensor(-9.3584)	tensor(-8.8349)	tensor(-9.9355)	tensor(-9.0583)	tensor(-6.0623)	tensor(-1.7544)	tensor(-4.6008)	tensor(-12.2734)	tensor(-10.8557)	tensor(-11.9735)	
