tensor(-12.1578)	tensor(-11.8819)	tensor(-11.7851)	tensor(-12.7260)	tensor(-13.0876)	tensor(-11.8682)	tensor(-11.0634)	tensor(-12.2741)	tensor(-12.4226)	tensor(-12.3209)	tensor(-11.5369)	tensor(-11.2875)	tensor(-8.3682)	tensor(-10.7346)	tensor(-12.0749)	tensor(-12.3100)	tensor(-10.2974)	tensor(-11.3940)	tensor(-10.1563)	tensor(-11.2166)	tensor(-12.1076)	tensor(-12.5734)	tensor(-12.4236)	tensor(-12.3249)	tensor(-14.3809)	tensor(-12.0901)	tensor(-10.8665)	tensor(-10.8732)	tensor(-11.2878)	tensor(-11.0400)	tensor(-11.7599)	tensor(-11.3753)	tensor(-12.1533)	tensor(-11.5105)	tensor(-13.2144)	tensor(-11.7744)	tensor(-11.7480)	tensor(-12.0471)	tensor(-11.1815)	tensor(-12.7687)	
tensor(-13.3251)	tensor(-13.3555)	tensor(-13.0128)	tensor(-14.1582)	tensor(-13.8643)	tensor(-12.2097)	tensor(-13.0480)	tensor(-13.1449)	tensor(-13.0839)	tensor(-13.9262)	tensor(-12.8507)	tensor(-13.4565)	tensor(-11.0272)	tensor(-12.3640)	tensor(-13.5566)	tensor(-13.1887)	tensor(-12.4143)	tensor(-12.3911)	tensor(-13.1699)	tensor(-13.7599)	tensor(-15.1851)	tensor(-14.4894)	tensor(-13.4041)	tensor(-13.7976)	tensor(-15.1116)	tensor(-13.2715)	tensor(-12.8543)	tensor(-13.6442)	tensor(-13.7636)	tensor(-13.0950)	tensor(-13.0359)	tensor(-11.8616)	tensor(-12.8741)	tensor(-12.2117)	tensor(-14.7547)	tensor(-14.2011)	tensor(-13.8756)	tensor(-13.3632)	tensor(-9.1109)	tensor(-11.7149)	
tensor(-11.3075)	tensor(-11.4005)	tensor(-11.7022)	tensor(-11.5854)	tensor(-11.3225)	tensor(-11.0986)	tensor(-10.6680)	tensor(-12.0146)	tensor(-12.1208)	tensor(-12.9899)	tensor(-10.9134)	tensor(-11.1002)	tensor(-10.3497)	tensor(-11.3771)	tensor(-12.2576)	tensor(-11.4980)	tensor(-10.4297)	tensor(-10.3807)	tensor(-10.5805)	tensor(-10.8171)	tensor(-12.7724)	tensor(-10.4313)	tensor(-10.9666)	tensor(-11.7893)	tensor(-14.3147)	tensor(-10.9793)	tensor(-10.4157)	tensor(-11.4398)	tensor(-11.3238)	tensor(-10.7629)	tensor(-10.5078)	tensor(-10.5389)	tensor(-11.7586)	tensor(-10.7602)	tensor(-10.9964)	tensor(-12.2361)	tensor(-10.3953)	tensor(-10.8871)	tensor(-8.1670)	tensor(-10.6046)	
tensor(-11.9022)	tensor(-11.4556)	tensor(-10.8989)	tensor(-12.1931)	tensor(-12.4912)	tensor(-12.0085)	tensor(-11.8651)	tensor(-12.2726)	tensor(-12.3507)	tensor(-13.1478)	tensor(-11.6228)	tensor(-11.9624)	tensor(-10.4427)	tensor(-11.5780)	tensor(-11.7271)	tensor(-11.8902)	tensor(-10.3923)	tensor(-10.6818)	tensor(-10.9364)	tensor(-11.4659)	tensor(-13.6210)	tensor(-12.0651)	tensor(-11.5291)	tensor(-11.9613)	tensor(-13.7988)	tensor(-11.7010)	tensor(-10.3307)	tensor(-11.1867)	tensor(-11.9819)	tensor(-10.8117)	tensor(-10.6153)	tensor(-10.7447)	tensor(-10.9714)	tensor(-11.0728)	tensor(-11.9559)	tensor(-11.3848)	tensor(-11.0564)	tensor(-11.7114)	tensor(-9.1958)	tensor(-9.6893)	
tensor(-10.5001)	tensor(-11.2765)	tensor(-11.3167)	tensor(-11.8437)	tensor(-11.6792)	tensor(-11.2353)	tensor(-10.0375)	tensor(-11.6031)	tensor(-11.3661)	tensor(-12.8249)	tensor(-11.2963)	tensor(-10.8611)	tensor(-9.6544)	tensor(-10.1495)	tensor(-10.0896)	tensor(-10.6864)	tensor(-9.8442)	tensor(-9.3381)	tensor(-10.0052)	tensor(-10.4658)	tensor(-12.4088)	tensor(-11.5503)	tensor(-10.2693)	tensor(-11.2364)	tensor(-12.9930)	tensor(-11.0401)	tensor(-9.5073)	tensor(-10.3849)	tensor(-10.8528)	tensor(-10.5393)	tensor(-10.2005)	tensor(-9.9102)	tensor(-10.5384)	tensor(-10.6718)	tensor(-12.5932)	tensor(-11.4093)	tensor(-10.2614)	tensor(-8.9075)	tensor(-5.5478)	tensor(-9.7955)	
tensor(-10.3887)	tensor(-9.9278)	tensor(-10.4752)	tensor(-11.1845)	tensor(-11.3441)	tensor(-8.6376)	tensor(-9.4181)	tensor(-9.5613)	tensor(-9.2472)	tensor(-9.8354)	tensor(-7.8765)	tensor(-7.8734)	tensor(-6.6099)	tensor(-6.9360)	tensor(-10.9891)	tensor(-9.0282)	tensor(-5.8688)	tensor(-10.0230)	tensor(-7.7685)	tensor(-10.1511)	tensor(-11.4978)	tensor(-11.4448)	tensor(-10.2204)	tensor(-10.7922)	tensor(-12.5060)	tensor(-10.5237)	tensor(-8.5486)	tensor(-10.3696)	tensor(-10.3012)	tensor(-9.9936)	tensor(-5.0424)	tensor(-2.8367)	tensor(-3.7239)	tensor(-1.8860)	tensor(-10.0573)	tensor(-8.2939)	tensor(-7.8637)	tensor(-11.6363)	tensor(-10.4913)	tensor(-12.5285)	
tensor(-10.7989)	tensor(-10.2578)	tensor(-11.1356)	tensor(-11.8479)	tensor(-10.5687)	tensor(-10.3247)	tensor(-10.3168)	tensor(-11.0954)	tensor(-10.2757)	tensor(-10.9967)	tensor(-8.8487)	tensor(-8.4399)	tensor(-7.6586)	tensor(-7.5492)	tensor(-11.6190)	tensor(-9.4025)	tensor(-6.9072)	tensor(-10.3148)	tensor(-9.1981)	tensor(-9.8171)	tensor(-12.5790)	tensor(-11.8716)	tensor(-10.3519)	tensor(-10.9895)	tensor(-12.2876)	tensor(-9.9854)	tensor(-9.1806)	tensor(-9.9482)	tensor(-10.1407)	tensor(-9.4788)	tensor(-6.5931)	tensor(-3.3420)	tensor(-4.4158)	tensor(-3.6593)	tensor(-10.9742)	tensor(-8.5480)	tensor(-8.8032)	tensor(-11.6820)	tensor(-11.0837)	tensor(-12.0597)	
tensor(-11.1454)	tensor(-11.9925)	tensor(-10.7847)	tensor(-12.4377)	tensor(-11.9897)	tensor(-9.8619)	tensor(-8.9774)	tensor(-9.7508)	tensor(-8.9058)	tensor(-8.8677)	tensor(-7.4959)	tensor(-9.6938)	tensor(-6.2210)	tensor(-7.4555)	tensor(-10.5707)	tensor(-9.7355)	tensor(-7.0141)	tensor(-9.7666)	tensor(-5.0641)	tensor(-10.8229)	tensor(-8.8747)	tensor(-10.0286)	tensor(-11.5044)	tensor(-12.4063)	tensor(-14.3088)	tensor(-11.6315)	tensor(-9.9498)	tensor(-11.0409)	tensor(-12.5323)	tensor(-11.0762)	tensor(-8.6432)	tensor(-6.5510)	tensor(-8.5465)	tensor(-6.8658)	tensor(-10.2868)	tensor(-8.6783)	tensor(-8.4324)	tensor(-11.4400)	tensor(-11.1147)	tensor(-11.0711)	
tensor(-11.2756)	tensor(-11.8611)	tensor(-12.3430)	tensor(-12.0730)	tensor(-12.6346)	tensor(-12.1265)	tensor(-10.8454)	tensor(-11.3673)	tensor(-12.0934)	tensor(-12.8137)	tensor(-11.0404)	tensor(-10.8242)	tensor(-8.9138)	tensor(-9.7808)	tensor(-12.1697)	tensor(-12.1498)	tensor(-5.9772)	tensor(-9.6824)	tensor(-4.9772)	tensor(-10.7806)	tensor(-9.3204)	tensor(-10.2243)	tensor(-11.7613)	tensor(-12.2699)	tensor(-14.6300)	tensor(-12.5162)	tensor(-10.7433)	tensor(-10.5925)	tensor(-11.8246)	tensor(-12.1513)	tensor(-10.1935)	tensor(-10.0120)	tensor(-11.0583)	tensor(-9.8825)	tensor(-10.6348)	tensor(-10.6965)	tensor(-11.5640)	tensor(-12.5273)	tensor(-11.4317)	tensor(-12.6975)	
tensor(-10.6922)	tensor(-10.0650)	tensor(-10.6558)	tensor(-10.8931)	tensor(-11.2523)	tensor(-10.5957)	tensor(-9.9459)	tensor(-10.2077)	tensor(-11.5539)	tensor(-11.6941)	tensor(-10.4916)	tensor(-10.6109)	tensor(-8.7453)	tensor(-9.5127)	tensor(-11.0205)	tensor(-11.7736)	tensor(-5.1391)	tensor(-8.6888)	tensor(-4.0766)	tensor(-9.9778)	tensor(-8.3127)	tensor(-9.3768)	tensor(-10.5139)	tensor(-10.6603)	tensor(-12.6480)	tensor(-10.6090)	tensor(-9.5292)	tensor(-8.7554)	tensor(-10.2369)	tensor(-10.3836)	tensor(-10.2565)	tensor(-9.7184)	tensor(-10.5760)	tensor(-9.7792)	tensor(-10.9560)	tensor(-9.8148)	tensor(-10.4522)	tensor(-11.4058)	tensor(-10.1775)	tensor(-12.0444)	
tensor(-6.4512)	tensor(-4.1007)	tensor(-7.1500)	tensor(-5.7972)	tensor(-7.0457)	tensor(-9.2661)	tensor(-9.7981)	tensor(-10.4015)	tensor(-10.0196)	tensor(-11.7978)	tensor(-9.8806)	tensor(-9.5155)	tensor(-7.5188)	tensor(-8.3561)	tensor(-11.1578)	tensor(-9.9925)	tensor(-7.8322)	tensor(-5.7654)	tensor(-4.3902)	tensor(-0.2426)	tensor(-7.7323)	tensor(-4.6027)	tensor(-6.7833)	tensor(-4.9664)	tensor(-8.7418)	tensor(-6.3070)	tensor(-6.0113)	tensor(-4.0935)	tensor(-5.9898)	tensor(-5.5415)	tensor(-8.2851)	tensor(-7.9874)	tensor(-8.3037)	tensor(-8.2595)	tensor(-10.4280)	tensor(-9.6371)	tensor(-9.8340)	tensor(-10.5183)	tensor(-8.5420)	tensor(-9.7340)	
tensor(-12.8991)	tensor(-11.9429)	tensor(-13.0094)	tensor(-13.1334)	tensor(-13.1098)	tensor(-10.6961)	tensor(-6.8675)	tensor(-11.0041)	tensor(-12.4976)	tensor(-12.6688)	tensor(-10.3515)	tensor(-10.9831)	tensor(-9.3073)	tensor(-10.1784)	tensor(-9.5499)	tensor(-11.7709)	tensor(-9.6205)	tensor(-11.9941)	tensor(-11.1430)	tensor(-12.8626)	tensor(-13.4764)	tensor(-13.2367)	tensor(-12.8053)	tensor(-13.0288)	tensor(-14.6727)	tensor(-12.5011)	tensor(-11.4872)	tensor(-12.1012)	tensor(-12.4082)	tensor(-11.9174)	tensor(-11.3984)	tensor(-10.3863)	tensor(-11.0210)	tensor(-10.2392)	tensor(-12.6291)	tensor(-9.6024)	tensor(-11.3615)	tensor(-13.4449)	tensor(-12.0739)	tensor(-12.4321)	
tensor(-11.1113)	tensor(-11.2811)	tensor(-10.6780)	tensor(-11.8089)	tensor(-12.1686)	tensor(-10.8433)	tensor(-7.3873)	tensor(-11.0677)	tensor(-11.8098)	tensor(-12.4939)	tensor(-10.7863)	tensor(-10.9929)	tensor(-9.6813)	tensor(-9.9434)	tensor(-11.4822)	tensor(-11.8818)	tensor(-9.9370)	tensor(-10.6607)	tensor(-10.0005)	tensor(-10.9420)	tensor(-12.6291)	tensor(-11.4916)	tensor(-10.7835)	tensor(-11.0725)	tensor(-13.0320)	tensor(-11.0952)	tensor(-10.1660)	tensor(-10.8557)	tensor(-11.5619)	tensor(-10.7740)	tensor(-9.6889)	tensor(-10.4812)	tensor(-10.9886)	tensor(-11.0727)	tensor(-11.6288)	tensor(-11.2951)	tensor(-11.2436)	tensor(-12.1249)	tensor(-10.4660)	tensor(-12.0948)	
tensor(-10.3219)	tensor(-9.3379)	tensor(-9.6614)	tensor(-10.0729)	tensor(-10.4598)	tensor(-9.3149)	tensor(-5.5075)	tensor(-8.7353)	tensor(-9.1976)	tensor(-7.7729)	tensor(-7.7981)	tensor(-8.0658)	tensor(-4.9680)	tensor(-4.2036)	tensor(-7.8725)	tensor(-9.3795)	tensor(-6.7326)	tensor(-9.2427)	tensor(-7.5965)	tensor(-8.7054)	tensor(-10.3372)	tensor(-10.0316)	tensor(-9.9118)	tensor(-9.7198)	tensor(-12.1257)	tensor(-9.4753)	tensor(-8.7205)	tensor(-8.5361)	tensor(-9.1040)	tensor(-8.8433)	tensor(-8.6291)	tensor(-6.8537)	tensor(-7.4651)	tensor(-6.1102)	tensor(-10.2920)	tensor(-7.1941)	tensor(-7.4615)	tensor(-12.1219)	tensor(-10.0304)	tensor(-10.8460)	
tensor(-11.7458)	tensor(-11.6809)	tensor(-12.0708)	tensor(-12.5081)	tensor(-12.3857)	tensor(-10.5037)	tensor(-10.3623)	tensor(-10.9207)	tensor(-11.0938)	tensor(-7.9465)	tensor(-9.1540)	tensor(-10.6128)	tensor(-7.5275)	tensor(-3.7347)	tensor(-11.2541)	tensor(-11.2186)	tensor(-8.0704)	tensor(-11.4501)	tensor(-9.8881)	tensor(-11.3732)	tensor(-13.9327)	tensor(-12.4096)	tensor(-11.3289)	tensor(-12.5459)	tensor(-14.1906)	tensor(-11.7669)	tensor(-10.1487)	tensor(-11.4368)	tensor(-11.8069)	tensor(-11.1643)	tensor(-9.3686)	tensor(-8.4468)	tensor(-9.7055)	tensor(-7.1322)	tensor(-11.7607)	tensor(-9.3393)	tensor(-9.1604)	tensor(-12.8671)	tensor(-11.4969)	tensor(-12.8703)	
tensor(-12.7427)	tensor(-13.1377)	tensor(-12.4103)	tensor(-13.5847)	tensor(-13.6478)	tensor(-11.8390)	tensor(-11.9930)	tensor(-13.6239)	tensor(-13.7708)	tensor(-14.3966)	tensor(-12.8208)	tensor(-9.3783)	tensor(-11.7213)	tensor(-12.1686)	tensor(-13.4459)	tensor(-13.5825)	tensor(-10.6516)	tensor(-11.3807)	tensor(-10.6426)	tensor(-12.1916)	tensor(-13.8012)	tensor(-13.0701)	tensor(-12.5766)	tensor(-13.2824)	tensor(-14.2200)	tensor(-12.7251)	tensor(-11.9216)	tensor(-12.2589)	tensor(-12.5828)	tensor(-11.7847)	tensor(-11.3550)	tensor(-11.0217)	tensor(-11.9515)	tensor(-11.6601)	tensor(-13.5140)	tensor(-13.2488)	tensor(-12.3504)	tensor(-13.8902)	tensor(-12.1918)	tensor(-13.1018)	
tensor(-12.8771)	tensor(-12.5514)	tensor(-13.1151)	tensor(-13.3825)	tensor(-13.7114)	tensor(-12.4358)	tensor(-11.8395)	tensor(-13.4044)	tensor(-12.5965)	tensor(-11.8605)	tensor(-9.6820)	tensor(-11.6823)	tensor(-10.2217)	tensor(-10.0542)	tensor(-13.1407)	tensor(-0.8465)	tensor(-9.8708)	tensor(-12.7713)	tensor(-11.1796)	tensor(-12.9592)	tensor(-13.8223)	tensor(-13.6146)	tensor(-12.5829)	tensor(-13.3638)	tensor(-14.9295)	tensor(-13.3394)	tensor(-11.7535)	tensor(-12.6867)	tensor(-13.2820)	tensor(-12.8930)	tensor(-11.5022)	tensor(-8.2946)	tensor(-10.3966)	tensor(-9.3779)	tensor(-12.7462)	tensor(-10.9309)	tensor(-10.3714)	tensor(-13.6110)	tensor(-12.8092)	tensor(-13.4897)	
tensor(-11.7263)	tensor(-11.0314)	tensor(-11.5581)	tensor(-11.9749)	tensor(-11.5447)	tensor(-11.6682)	tensor(-11.4100)	tensor(-12.1531)	tensor(-11.6679)	tensor(-12.1868)	tensor(-10.9752)	tensor(-10.5466)	tensor(-9.0751)	tensor(-10.5768)	tensor(-11.8936)	tensor(-12.5822)	tensor(-6.7182)	tensor(-9.6146)	tensor(-6.3101)	tensor(-10.7149)	tensor(-9.8430)	tensor(-9.6587)	tensor(-11.6504)	tensor(-11.7782)	tensor(-13.8810)	tensor(-11.6598)	tensor(-10.9522)	tensor(-10.5904)	tensor(-12.0558)	tensor(-11.4401)	tensor(-10.2343)	tensor(-10.8821)	tensor(-11.1696)	tensor(-10.4310)	tensor(-11.6236)	tensor(-11.2413)	tensor(-11.4400)	tensor(-11.7390)	tensor(-11.4921)	tensor(-12.3056)	
tensor(-11.2756)	tensor(-11.8611)	tensor(-12.3430)	tensor(-12.0730)	tensor(-12.6346)	tensor(-12.1265)	tensor(-10.8454)	tensor(-11.3673)	tensor(-12.0934)	tensor(-12.8137)	tensor(-11.0404)	tensor(-10.8242)	tensor(-8.9138)	tensor(-9.7808)	tensor(-12.1697)	tensor(-12.1498)	tensor(-6.4198)	tensor(-9.6824)	tensor(-7.4198)	tensor(-10.7806)	tensor(-9.3204)	tensor(-10.2243)	tensor(-11.7613)	tensor(-12.2699)	tensor(-14.6300)	tensor(-12.5162)	tensor(-10.7433)	tensor(-10.5925)	tensor(-11.8246)	tensor(-12.1513)	tensor(-10.1935)	tensor(-10.0120)	tensor(-11.0583)	tensor(-9.8825)	tensor(-10.6348)	tensor(-10.6965)	tensor(-11.5640)	tensor(-12.5273)	tensor(-11.4317)	tensor(-12.6975)	
tensor(-10.0024)	tensor(-9.8214)	tensor(-10.7643)	tensor(-10.5873)	tensor(-10.3913)	tensor(-9.2051)	tensor(-8.7859)	tensor(-9.0034)	tensor(-9.3585)	tensor(-10.5215)	tensor(-7.6746)	tensor(-7.1393)	tensor(-5.7763)	tensor(-5.8685)	tensor(-10.6240)	tensor(-8.3661)	tensor(-2.8891)	tensor(-9.1035)	tensor(-3.7786)	tensor(-9.0297)	tensor(-9.2294)	tensor(-9.3697)	tensor(-10.0486)	tensor(-11.0488)	tensor(-12.7385)	tensor(-10.6282)	tensor(-8.9333)	tensor(-9.0598)	tensor(-10.0176)	tensor(-9.8073)	tensor(-4.6168)	tensor(-3.2460)	tensor(-3.5542)	tensor(-1.9503)	tensor(-10.1749)	tensor(-6.5895)	tensor(-7.5771)	tensor(-11.1247)	tensor(-10.9997)	tensor(-11.6207)	
