tensor(-11.7960)	tensor(-12.4632)	tensor(-12.0969)	tensor(-13.0018)	tensor(-12.9687)	tensor(-10.7910)	tensor(-9.7843)	tensor(-10.4120)	tensor(-10.9008)	tensor(-3.7455)	tensor(-2.7455)	tensor(-11.5017)	tensor(-7.5361)	tensor(-8.0468)	tensor(-11.8706)	tensor(-9.8388)	tensor(-8.6130)	tensor(-11.0036)	tensor(-10.2732)	tensor(-12.8788)	tensor(-13.4981)	tensor(-12.8031)	tensor(-12.0337)	tensor(-13.3119)	tensor(-14.3564)	tensor(-12.9968)	tensor(-11.7263)	tensor(-12.6869)	tensor(-12.6220)	tensor(-12.5883)	tensor(-9.6454)	tensor(-8.4672)	tensor(-10.0742)	tensor(-8.3799)	tensor(-10.8409)	tensor(-9.9325)	tensor(-10.1276)	tensor(-13.3610)	tensor(-11.3981)	tensor(-11.9567)	
tensor(-4.8739)	tensor(-4.6469)	tensor(-5.1115)	tensor(-3.8544)	tensor(-3.6469)	tensor(-9.4490)	tensor(-8.3935)	tensor(-10.1421)	tensor(-10.0626)	tensor(-10.7416)	tensor(-9.0280)	tensor(-9.3412)	tensor(-6.8487)	tensor(-7.7502)	tensor(-9.8993)	tensor(-9.3488)	tensor(-7.3286)	tensor(-7.3715)	tensor(-6.9939)	tensor(-4.5423)	tensor(-11.2465)	tensor(-9.9749)	tensor(-6.9899)	tensor(-3.8617)	tensor(-5.3368)	tensor(-4.4780)	tensor(-5.5071)	tensor(-2.9919)	tensor(-3.0710)	tensor(-4.6469)	tensor(-8.3189)	tensor(-6.1957)	tensor(-7.5905)	tensor(-7.4445)	tensor(-9.0573)	tensor(-7.5656)	tensor(-8.6592)	tensor(-10.6590)	tensor(-9.3212)	tensor(-9.8613)	
tensor(-6.9444)	tensor(-4.7969)	tensor(-8.3808)	tensor(-6.0164)	tensor(-5.0937)	tensor(-11.4407)	tensor(-11.6808)	tensor(-13.1323)	tensor(-12.5573)	tensor(-13.3592)	tensor(-11.9021)	tensor(-11.7010)	tensor(-10.5129)	tensor(-10.9895)	tensor(-12.8594)	tensor(-11.8472)	tensor(-10.4870)	tensor(-10.4764)	tensor(-10.3823)	tensor(-8.9764)	tensor(-12.3345)	tensor(-12.0013)	tensor(-9.9221)	tensor(-7.3444)	tensor(-8.3859)	tensor(-6.9788)	tensor(-8.8201)	tensor(-8.6167)	tensor(-8.3905)	tensor(-8.7899)	tensor(-11.7255)	tensor(-10.9382)	tensor(-11.5278)	tensor(-11.3762)	tensor(-11.6958)	tensor(-10.8165)	tensor(-11.0434)	tensor(-12.8864)	tensor(-10.7829)	tensor(-12.6750)	
tensor(-5.3618)	tensor(-4.9410)	tensor(-6.5012)	tensor(-3.9410)	tensor(-4.9410)	tensor(-10.2068)	tensor(-10.3362)	tensor(-11.6050)	tensor(-11.0957)	tensor(-13.1796)	tensor(-11.0881)	tensor(-10.7113)	tensor(-9.0816)	tensor(-9.8283)	tensor(-11.3495)	tensor(-10.8127)	tensor(-8.9816)	tensor(-7.8894)	tensor(-8.1701)	tensor(-5.8254)	tensor(-11.8314)	tensor(-9.9686)	tensor(-7.2435)	tensor(-4.9850)	tensor(-6.0399)	tensor(-4.2480)	tensor(-6.7419)	tensor(-5.6267)	tensor(-5.2317)	tensor(-4.4130)	tensor(-10.8662)	tensor(-9.2769)	tensor(-10.9171)	tensor(-9.8646)	tensor(-10.5223)	tensor(-9.9030)	tensor(-10.6680)	tensor(-11.2026)	tensor(-9.7939)	tensor(-11.4269)	
tensor(-4.8739)	tensor(-1.2469)	tensor(-5.1115)	tensor(-3.8544)	tensor(-2.2469)	tensor(-9.4490)	tensor(-8.3935)	tensor(-10.1421)	tensor(-10.0626)	tensor(-10.7416)	tensor(-9.0280)	tensor(-9.3412)	tensor(-6.8487)	tensor(-7.7502)	tensor(-9.8993)	tensor(-9.3488)	tensor(-7.3286)	tensor(-7.3715)	tensor(-6.9939)	tensor(-4.5423)	tensor(-11.2465)	tensor(-9.9749)	tensor(-6.9899)	tensor(-3.8617)	tensor(-5.3368)	tensor(-4.4780)	tensor(-5.5071)	tensor(-2.9919)	tensor(-3.0710)	tensor(-2.2469)	tensor(-8.3189)	tensor(-6.1957)	tensor(-7.5905)	tensor(-7.4445)	tensor(-9.0573)	tensor(-7.5656)	tensor(-8.6592)	tensor(-10.6590)	tensor(-9.3212)	tensor(-9.8613)	
tensor(-4.5142)	tensor(-2.1755)	tensor(-5.7565)	tensor(-3.1755)	tensor(-1.5473)	tensor(-9.9010)	tensor(-9.1657)	tensor(-11.3297)	tensor(-11.0018)	tensor(-11.9758)	tensor(-10.6456)	tensor(-9.4773)	tensor(-8.2716)	tensor(-9.4228)	tensor(-10.6678)	tensor(-10.2935)	tensor(-8.4499)	tensor(-8.1781)	tensor(-8.3240)	tensor(-5.8232)	tensor(-11.3644)	tensor(-10.0243)	tensor(-6.8402)	tensor(-4.4161)	tensor(-6.0443)	tensor(-3.9734)	tensor(-5.9611)	tensor(-5.9900)	tensor(-4.4442)	tensor(-4.1647)	tensor(-9.1164)	tensor(-8.6548)	tensor(-9.5550)	tensor(-9.5181)	tensor(-9.6694)	tensor(-8.9850)	tensor(-9.4705)	tensor(-10.3362)	tensor(-8.8200)	tensor(-10.4096)	
tensor(-5.9052)	tensor(-3.0295)	tensor(-6.8984)	tensor(-4.9323)	tensor(-3.7211)	tensor(-11.7171)	tensor(-10.6827)	tensor(-11.4114)	tensor(-12.1018)	tensor(-13.1451)	tensor(-11.3433)	tensor(-11.3005)	tensor(-9.4501)	tensor(-9.8392)	tensor(-11.5513)	tensor(-10.8512)	tensor(-8.9248)	tensor(-9.0847)	tensor(-8.9255)	tensor(-6.8726)	tensor(-12.0470)	tensor(-10.5055)	tensor(-8.8248)	tensor(-6.0959)	tensor(-6.1561)	tensor(-5.4058)	tensor(-8.2971)	tensor(-6.6258)	tensor(-6.0756)	tensor(-5.6885)	tensor(-11.4066)	tensor(-9.4938)	tensor(-10.2646)	tensor(-10.4049)	tensor(-10.5920)	tensor(-10.0897)	tensor(-10.2768)	tensor(-11.6897)	tensor(-9.9102)	tensor(-11.1354)	
tensor(-5.5736)	tensor(-2.7586)	tensor(-7.0211)	tensor(-4.4312)	tensor(-3.7386)	tensor(-10.9767)	tensor(-10.6782)	tensor(-11.3156)	tensor(-10.9090)	tensor(-12.4620)	tensor(-11.4292)	tensor(-10.3829)	tensor(-9.0590)	tensor(-9.6629)	tensor(-11.0683)	tensor(-10.6859)	tensor(-9.6740)	tensor(-7.9793)	tensor(-9.2549)	tensor(-7.3942)	tensor(-12.3707)	tensor(-10.6072)	tensor(-7.9046)	tensor(-5.5402)	tensor(-4.4134)	tensor(-5.2477)	tensor(-7.4231)	tensor(-6.7498)	tensor(-6.4557)	tensor(-6.2520)	tensor(-10.2186)	tensor(-9.5133)	tensor(-10.2522)	tensor(-10.2950)	tensor(-11.0392)	tensor(-9.8006)	tensor(-10.5127)	tensor(-11.8830)	tensor(-10.7179)	tensor(-11.5566)	
tensor(-4.9548)	tensor(-0.9703)	tensor(-4.9406)	tensor(-3.2345)	tensor(-2.7439)	tensor(-9.1610)	tensor(-9.2665)	tensor(-10.5759)	tensor(-9.6542)	tensor(-11.5691)	tensor(-10.1067)	tensor(-9.1712)	tensor(-7.2551)	tensor(-8.6552)	tensor(-10.7306)	tensor(-9.3042)	tensor(-7.7436)	tensor(-3.5537)	tensor(-1.3285)	tensor(0.1036)	tensor(-6.7514)	tensor(-3.0830)	tensor(-4.1728)	tensor(0.1036)	tensor(-2.9592)	tensor(-0.0126)	tensor(-4.2864)	tensor(1.1036)	tensor(-0.9200)	tensor(-1.5326)	tensor(-8.4493)	tensor(-7.5568)	tensor(-7.8039)	tensor(-8.0732)	tensor(-9.4937)	tensor(-9.1369)	tensor(-8.4892)	tensor(-10.2609)	tensor(-8.1021)	tensor(-9.5239)	
tensor(-7.0751)	tensor(-4.9852)	tensor(-7.2795)	tensor(-6.3867)	tensor(-5.9900)	tensor(-10.7128)	tensor(-11.0186)	tensor(-11.2589)	tensor(-11.3589)	tensor(-11.7294)	tensor(-10.6469)	tensor(-10.1854)	tensor(-9.7001)	tensor(-10.1472)	tensor(-11.1784)	tensor(-11.3020)	tensor(-8.5872)	tensor(-7.0828)	tensor(-7.7917)	tensor(-4.5194)	tensor(-11.6257)	tensor(-10.0371)	tensor(-7.1265)	tensor(-4.7533)	tensor(-8.1025)	tensor(-5.0317)	tensor(-4.3914)	tensor(-1.2845)	tensor(-1.7816)	tensor(-1.1494)	tensor(-10.0355)	tensor(-8.9525)	tensor(-9.7001)	tensor(-9.5778)	tensor(-10.5815)	tensor(-10.0414)	tensor(-10.0909)	tensor(-11.7628)	tensor(-10.0224)	tensor(-11.4055)	
tensor(-5.6322)	tensor(-4.1486)	tensor(-8.1440)	tensor(-4.8581)	tensor(-4.2092)	tensor(-11.1785)	tensor(-10.8418)	tensor(-12.5606)	tensor(-11.8503)	tensor(-13.0603)	tensor(-11.5471)	tensor(-11.6439)	tensor(-10.1837)	tensor(-10.5105)	tensor(-11.5596)	tensor(-11.5264)	tensor(-9.8422)	tensor(-8.2221)	tensor(-9.4213)	tensor(-6.1941)	tensor(-12.6175)	tensor(-10.7605)	tensor(-7.5667)	tensor(-4.8995)	tensor(-6.9351)	tensor(-4.3702)	tensor(-6.1610)	tensor(-3.4945)	tensor(-4.7204)	tensor(-2.0156)	tensor(-10.3213)	tensor(-9.3678)	tensor(-10.5536)	tensor(-10.5557)	tensor(-10.2939)	tensor(-10.1875)	tensor(-10.2771)	tensor(-12.3681)	tensor(-10.8341)	tensor(-11.7200)	
tensor(-4.8739)	tensor(-3.5413)	tensor(-5.1115)	tensor(-3.8544)	tensor(-3.5413)	tensor(-9.4490)	tensor(-8.3935)	tensor(-10.1421)	tensor(-10.0626)	tensor(-10.7416)	tensor(-9.0280)	tensor(-9.3412)	tensor(-6.8487)	tensor(-7.7502)	tensor(-9.8993)	tensor(-9.3488)	tensor(-7.3286)	tensor(-7.3715)	tensor(-6.9939)	tensor(-4.5423)	tensor(-11.2465)	tensor(-9.9749)	tensor(-6.9899)	tensor(-3.8617)	tensor(-5.3368)	tensor(-4.4780)	tensor(-5.5071)	tensor(-2.9919)	tensor(-3.0710)	tensor(-2.5413)	tensor(-8.3189)	tensor(-6.1957)	tensor(-7.5905)	tensor(-7.4445)	tensor(-9.0573)	tensor(-7.5656)	tensor(-8.6592)	tensor(-10.6590)	tensor(-9.3212)	tensor(-9.8613)	
tensor(-7.2546)	tensor(-5.7573)	tensor(-8.1521)	tensor(-7.0391)	tensor(-4.5032)	tensor(-10.4445)	tensor(-10.7725)	tensor(-10.7471)	tensor(-10.9159)	tensor(-12.2981)	tensor(-10.6295)	tensor(-10.5597)	tensor(-9.9252)	tensor(-10.3609)	tensor(-11.8415)	tensor(-10.3542)	tensor(-9.3584)	tensor(-8.3106)	tensor(-7.9828)	tensor(-5.3055)	tensor(-11.1938)	tensor(-10.8226)	tensor(-7.3526)	tensor(-5.4240)	tensor(-7.1380)	tensor(-3.9504)	tensor(-5.3500)	tensor(-2.2112)	tensor(-2.8210)	tensor(-0.7854)	tensor(-9.4583)	tensor(-8.9910)	tensor(-9.6628)	tensor(-9.2199)	tensor(-10.6738)	tensor(-10.2111)	tensor(-10.3599)	tensor(-11.6052)	tensor(-10.3792)	tensor(-12.0294)	
tensor(-8.0151)	tensor(-5.5987)	tensor(-8.3866)	tensor(-7.2885)	tensor(-5.8600)	tensor(-11.3671)	tensor(-11.1646)	tensor(-12.5399)	tensor(-12.4267)	tensor(-13.4746)	tensor(-12.4193)	tensor(-11.5492)	tensor(-10.5041)	tensor(-10.7726)	tensor(-11.9338)	tensor(-11.5088)	tensor(-10.0012)	tensor(-9.4629)	tensor(-9.4285)	tensor(-6.4562)	tensor(-12.4314)	tensor(-12.3888)	tensor(-8.7705)	tensor(-5.6106)	tensor(-7.2509)	tensor(-5.4875)	tensor(-6.3274)	tensor(-3.5840)	tensor(-3.9537)	tensor(-2.2382)	tensor(-10.9432)	tensor(-9.8320)	tensor(-10.9244)	tensor(-10.7281)	tensor(-12.4273)	tensor(-10.8639)	tensor(-10.4439)	tensor(-13.0967)	tensor(-11.2569)	tensor(-11.8414)	
tensor(-11.5919)	tensor(-10.8738)	tensor(-11.4992)	tensor(-12.3344)	tensor(-12.3266)	tensor(-11.2877)	tensor(-11.4032)	tensor(-11.5450)	tensor(-10.9049)	tensor(-13.0286)	tensor(-11.4563)	tensor(-11.5274)	tensor(-9.8463)	tensor(-10.3810)	tensor(-10.8201)	tensor(-10.7547)	tensor(-10.4622)	tensor(-9.6838)	tensor(-10.4575)	tensor(-11.0757)	tensor(-12.7897)	tensor(-11.6061)	tensor(-10.5860)	tensor(-11.3006)	tensor(-12.6562)	tensor(-11.3555)	tensor(-10.5607)	tensor(-10.8591)	tensor(-11.4691)	tensor(-10.3799)	tensor(-11.1251)	tensor(-10.2450)	tensor(-11.3104)	tensor(-10.8927)	tensor(-11.6032)	tensor(-11.4876)	tensor(-10.8895)	tensor(-9.4728)	tensor(-4.6425)	tensor(-7.9006)	
tensor(-10.7773)	tensor(-10.2597)	tensor(-11.5756)	tensor(-11.2134)	tensor(-11.1687)	tensor(-12.0111)	tensor(-11.3903)	tensor(-12.0796)	tensor(-11.6963)	tensor(-13.8974)	tensor(-12.3495)	tensor(-11.9871)	tensor(-10.4130)	tensor(-11.8629)	tensor(-11.6884)	tensor(-12.2104)	tensor(-10.4314)	tensor(-9.8006)	tensor(-10.4159)	tensor(-11.5907)	tensor(-12.7698)	tensor(-12.2920)	tensor(-11.3820)	tensor(-11.8341)	tensor(-12.7332)	tensor(-11.0493)	tensor(-11.0529)	tensor(-11.1777)	tensor(-11.9236)	tensor(-10.8288)	tensor(-11.0878)	tensor(-10.4530)	tensor(-10.9583)	tensor(-10.7880)	tensor(-11.3917)	tensor(-11.2203)	tensor(-11.8241)	tensor(-11.2536)	tensor(-8.5314)	tensor(-8.6684)	
tensor(-9.9242)	tensor(-9.8828)	tensor(-10.9302)	tensor(-11.2201)	tensor(-10.7561)	tensor(-11.0852)	tensor(-11.1827)	tensor(-11.7864)	tensor(-11.4627)	tensor(-11.6394)	tensor(-11.7229)	tensor(-11.8146)	tensor(-9.7596)	tensor(-10.4153)	tensor(-10.8892)	tensor(-11.8256)	tensor(-10.6880)	tensor(-9.3795)	tensor(-9.8580)	tensor(-10.6007)	tensor(-11.7478)	tensor(-11.0677)	tensor(-10.2694)	tensor(-10.4318)	tensor(-11.2173)	tensor(-9.9620)	tensor(-9.0854)	tensor(-9.8900)	tensor(-10.7964)	tensor(-10.0057)	tensor(-11.0731)	tensor(-10.3769)	tensor(-11.4831)	tensor(-11.4239)	tensor(-10.9983)	tensor(-11.2981)	tensor(-11.4088)	tensor(-11.4390)	tensor(-7.6223)	tensor(-11.2663)	
tensor(-11.7482)	tensor(-10.0580)	tensor(-11.5224)	tensor(-11.6533)	tensor(-12.0291)	tensor(-12.5990)	tensor(-11.0658)	tensor(-13.0948)	tensor(-12.8666)	tensor(-13.8810)	tensor(-11.1265)	tensor(-12.6672)	tensor(-9.4964)	tensor(-11.1829)	tensor(-12.3780)	tensor(-13.3124)	tensor(-10.8160)	tensor(-11.1858)	tensor(-10.6741)	tensor(-10.7787)	tensor(-13.1200)	tensor(-12.7911)	tensor(-11.5072)	tensor(-10.7373)	tensor(-13.2886)	tensor(-11.3660)	tensor(-11.4240)	tensor(-11.1621)	tensor(-11.4012)	tensor(-10.8135)	tensor(-11.2798)	tensor(-8.8156)	tensor(-10.7975)	tensor(-10.5206)	tensor(-13.0752)	tensor(-11.4987)	tensor(-12.3478)	tensor(-14.2786)	tensor(-12.1563)	tensor(-13.4111)	
tensor(-11.7334)	tensor(-11.6823)	tensor(-12.9160)	tensor(-12.3985)	tensor(-12.6733)	tensor(-12.8072)	tensor(-12.1958)	tensor(-14.0418)	tensor(-13.1571)	tensor(-13.5008)	tensor(-12.5775)	tensor(-13.0354)	tensor(-12.1752)	tensor(-12.7058)	tensor(-11.7892)	tensor(-13.2385)	tensor(-11.9625)	tensor(-11.1602)	tensor(-11.8881)	tensor(-11.4456)	tensor(-14.2923)	tensor(-13.2634)	tensor(-12.0493)	tensor(-12.6022)	tensor(-14.6383)	tensor(-12.5333)	tensor(-11.5644)	tensor(-12.1178)	tensor(-12.1266)	tensor(-12.1729)	tensor(-12.4160)	tensor(-11.8875)	tensor(-13.1168)	tensor(-12.9368)	tensor(-12.1174)	tensor(-13.4425)	tensor(-13.4764)	tensor(-13.3428)	tensor(-10.8359)	tensor(-12.8847)	
tensor(-13.1413)	tensor(-12.4672)	tensor(-12.8859)	tensor(-13.7463)	tensor(-13.3081)	tensor(-12.7885)	tensor(-12.0707)	tensor(-13.2645)	tensor(-11.9860)	tensor(-13.9994)	tensor(-12.3888)	tensor(-11.6503)	tensor(-10.5215)	tensor(-11.5663)	tensor(-12.1458)	tensor(-12.6101)	tensor(-11.4388)	tensor(-11.4842)	tensor(-11.1489)	tensor(-12.3996)	tensor(-13.6041)	tensor(-12.7568)	tensor(-12.4018)	tensor(-12.9731)	tensor(-14.6476)	tensor(-13.1918)	tensor(-12.5116)	tensor(-12.5836)	tensor(-12.9404)	tensor(-12.5155)	tensor(-12.4485)	tensor(-11.4710)	tensor(-11.8783)	tensor(-11.3383)	tensor(-12.9561)	tensor(-12.1940)	tensor(-12.2395)	tensor(-8.2295)	tensor(-7.2295)	tensor(-11.8786)	
