tensor(-9.7647)	tensor(-9.4557)	tensor(-10.0305)	tensor(-10.8062)	tensor(-10.7039)	tensor(-8.9956)	tensor(-9.2034)	tensor(-9.9938)	tensor(-9.5969)	tensor(-11.8863)	tensor(-9.5099)	tensor(-3.7977)	tensor(-7.7812)	tensor(-7.5448)	tensor(-10.4661)	tensor(-9.8061)	tensor(-7.6106)	tensor(-9.4500)	tensor(-8.9556)	tensor(-10.0106)	tensor(-12.2742)	tensor(-11.5335)	tensor(-9.7024)	tensor(-10.8989)	tensor(-12.2904)	tensor(-10.4433)	tensor(-9.0716)	tensor(-10.2180)	tensor(-11.0006)	tensor(-9.8458)	tensor(-7.8203)	tensor(-7.2311)	tensor(-6.0057)	tensor(-6.3893)	tensor(-8.8798)	tensor(-9.5367)	tensor(-8.9734)	tensor(-10.9348)	tensor(-9.4078)	tensor(-10.3468)	
tensor(-8.6376)	tensor(-7.4316)	tensor(-8.5939)	tensor(-9.1001)	tensor(-8.0896)	tensor(-11.3567)	tensor(-12.1821)	tensor(-12.5286)	tensor(-11.5397)	tensor(-12.7779)	tensor(-11.2776)	tensor(-10.6943)	tensor(-10.4779)	tensor(-10.2734)	tensor(-12.8075)	tensor(-11.6314)	tensor(-10.3706)	tensor(-9.2147)	tensor(-9.9778)	tensor(-7.8451)	tensor(-13.1816)	tensor(-11.9341)	tensor(-8.7847)	tensor(-7.4944)	tensor(-9.1874)	tensor(-6.6779)	tensor(-5.4840)	tensor(-3.1147)	tensor(-4.9867)	tensor(-2.4876)	tensor(-10.3376)	tensor(-10.2226)	tensor(-9.7928)	tensor(-9.7635)	tensor(-12.0856)	tensor(-10.9243)	tensor(-11.0507)	tensor(-12.9845)	tensor(-11.4865)	tensor(-13.0716)	
tensor(-6.1843)	tensor(-3.7499)	tensor(-5.9574)	tensor(-5.6037)	tensor(-4.2454)	tensor(-10.5505)	tensor(-10.2874)	tensor(-12.2191)	tensor(-11.4852)	tensor(-12.8133)	tensor(-11.1447)	tensor(-10.4600)	tensor(-9.5076)	tensor(-9.8200)	tensor(-11.6030)	tensor(-10.9317)	tensor(-8.9691)	tensor(-7.2856)	tensor(-8.2091)	tensor(-3.5949)	tensor(-11.0516)	tensor(-9.6994)	tensor(-6.6928)	tensor(-3.3286)	tensor(-6.4989)	tensor(-3.1965)	tensor(-4.7278)	tensor(-2.4320)	tensor(-1.4564)	tensor(-1.2602)	tensor(-9.4985)	tensor(-9.2047)	tensor(-10.1945)	tensor(-9.5191)	tensor(-10.4746)	tensor(-9.1533)	tensor(-9.1860)	tensor(-11.5596)	tensor(-9.7896)	tensor(-11.6284)	
tensor(-5.0007)	tensor(-1.0427)	tensor(-4.6991)	tensor(-1.0427)	tensor(-1.0427)	tensor(-9.8547)	tensor(-10.7146)	tensor(-11.2511)	tensor(-10.9488)	tensor(-11.3049)	tensor(-10.5896)	tensor(-9.9954)	tensor(-8.4982)	tensor(-9.2248)	tensor(-11.6628)	tensor(-10.7561)	tensor(-9.0337)	tensor(-6.4462)	tensor(-7.1844)	tensor(-2.1860)	tensor(-10.0446)	tensor(-8.6812)	tensor(-4.1968)	tensor(-1.0427)	tensor(-2.3838)	tensor(0.8845)	tensor(-1.0427)	tensor(-1.0427)	tensor(-0.0427)	tensor(-1.1630)	tensor(-9.0846)	tensor(-7.7660)	tensor(-8.9817)	tensor(-8.4582)	tensor(-9.7806)	tensor(-8.9061)	tensor(-8.4191)	tensor(-10.4445)	tensor(-9.3797)	tensor(-10.7750)	
tensor(-5.0622)	tensor(-3.0897)	tensor(-5.8653)	tensor(-5.2796)	tensor(-3.1660)	tensor(-10.7626)	tensor(-11.2286)	tensor(-12.2998)	tensor(-12.5461)	tensor(-12.5858)	tensor(-11.6144)	tensor(-10.8528)	tensor(-8.9755)	tensor(-9.9035)	tensor(-12.3170)	tensor(-11.0411)	tensor(-9.2980)	tensor(-8.4246)	tensor(-8.7876)	tensor(-5.3697)	tensor(-11.4922)	tensor(-10.5741)	tensor(-7.4409)	tensor(-3.6731)	tensor(-5.9544)	tensor(-2.8077)	tensor(-5.1384)	tensor(-2.9364)	tensor(-2.6375)	tensor(-2.0773)	tensor(-9.5358)	tensor(-8.8497)	tensor(-9.1948)	tensor(-9.4023)	tensor(-10.9843)	tensor(-9.6947)	tensor(-9.4236)	tensor(-12.1614)	tensor(-10.0033)	tensor(-11.7699)	
tensor(-4.7127)	tensor(-2.4815)	tensor(-5.6701)	tensor(-4.7269)	tensor(-2.0582)	tensor(-10.4338)	tensor(-10.5480)	tensor(-11.5013)	tensor(-10.9714)	tensor(-11.8177)	tensor(-10.0430)	tensor(-10.0844)	tensor(-8.9795)	tensor(-9.5828)	tensor(-11.5585)	tensor(-10.6104)	tensor(-8.4783)	tensor(-8.1499)	tensor(-8.5013)	tensor(-4.8005)	tensor(-11.5759)	tensor(-10.3498)	tensor(-6.5504)	tensor(-3.7925)	tensor(-5.0085)	tensor(-2.3078)	tensor(-3.8220)	tensor(-2.2624)	tensor(-2.0161)	tensor(-0.5453)	tensor(-9.8714)	tensor(-8.6141)	tensor(-9.1578)	tensor(-8.8218)	tensor(-10.6055)	tensor(-9.5684)	tensor(-9.2460)	tensor(-11.0829)	tensor(-9.6309)	tensor(-10.6010)	
tensor(-4.7745)	tensor(-2.9466)	tensor(-6.5630)	tensor(-4.7638)	tensor(-2.1309)	tensor(-10.9912)	tensor(-10.3092)	tensor(-11.6472)	tensor(-11.2628)	tensor(-12.8786)	tensor(-11.3496)	tensor(-10.6891)	tensor(-8.7436)	tensor(-9.4991)	tensor(-11.2731)	tensor(-11.1360)	tensor(-9.8808)	tensor(-8.0826)	tensor(-8.1632)	tensor(-4.4475)	tensor(-11.1226)	tensor(-9.9579)	tensor(-6.9332)	tensor(-3.9667)	tensor(-5.6047)	tensor(-2.2161)	tensor(-4.9037)	tensor(-2.4933)	tensor(-2.4922)	tensor(-1.0801)	tensor(-9.7915)	tensor(-8.3388)	tensor(-10.0653)	tensor(-9.5905)	tensor(-10.9851)	tensor(-8.9347)	tensor(-9.3505)	tensor(-12.1901)	tensor(-9.9206)	tensor(-10.8777)	
tensor(-4.4096)	tensor(-2.4813)	tensor(-5.1942)	tensor(-3.9439)	tensor(-2.0203)	tensor(-9.9668)	tensor(-10.5606)	tensor(-11.3676)	tensor(-9.8842)	tensor(-11.4321)	tensor(-10.1285)	tensor(-9.7340)	tensor(-8.7607)	tensor(-9.0310)	tensor(-11.2886)	tensor(-10.2643)	tensor(-8.7862)	tensor(-7.4433)	tensor(-7.8918)	tensor(-4.3962)	tensor(-11.7462)	tensor(-10.2561)	tensor(-6.7875)	tensor(-3.4847)	tensor(-4.7461)	tensor(-1.6269)	tensor(-4.0157)	tensor(-1.9380)	tensor(-1.7391)	tensor(0.0135)	tensor(-9.6552)	tensor(-8.3932)	tensor(-8.5590)	tensor(-8.3332)	tensor(-10.1491)	tensor(-9.1396)	tensor(-8.6371)	tensor(-10.8598)	tensor(-9.7419)	tensor(-10.6866)	
tensor(-5.0007)	tensor(-2.2341)	tensor(-4.6991)	tensor(-2.2341)	tensor(-2.2341)	tensor(-9.8547)	tensor(-10.7146)	tensor(-11.2511)	tensor(-10.9488)	tensor(-11.3049)	tensor(-10.5896)	tensor(-9.9954)	tensor(-8.4982)	tensor(-9.2248)	tensor(-11.6628)	tensor(-10.7561)	tensor(-9.0337)	tensor(-6.4462)	tensor(-7.1844)	tensor(-2.1860)	tensor(-10.0446)	tensor(-8.6812)	tensor(-4.1968)	tensor(-2.2341)	tensor(-2.3838)	tensor(0.8845)	tensor(-2.2341)	tensor(-1.2341)	tensor(-2.2341)	tensor(-1.1630)	tensor(-9.0846)	tensor(-7.7660)	tensor(-8.9817)	tensor(-8.4582)	tensor(-9.7806)	tensor(-8.9061)	tensor(-8.4191)	tensor(-10.4445)	tensor(-9.3797)	tensor(-10.7750)	
tensor(-5.0007)	tensor(-5.2802)	tensor(-4.6991)	tensor(-5.2802)	tensor(-5.2802)	tensor(-9.8547)	tensor(-10.7146)	tensor(-11.2511)	tensor(-10.9488)	tensor(-11.3049)	tensor(-10.5896)	tensor(-9.9954)	tensor(-8.4982)	tensor(-9.2248)	tensor(-11.6628)	tensor(-10.7561)	tensor(-9.0337)	tensor(-6.4462)	tensor(-7.1844)	tensor(-2.1860)	tensor(-10.0446)	tensor(-8.6812)	tensor(-4.1968)	tensor(-5.2802)	tensor(-2.3838)	tensor(0.8845)	tensor(-4.2802)	tensor(-5.2802)	tensor(-5.2802)	tensor(-1.1630)	tensor(-9.0846)	tensor(-7.7660)	tensor(-8.9817)	tensor(-8.4582)	tensor(-9.7806)	tensor(-8.9061)	tensor(-8.4191)	tensor(-10.4445)	tensor(-9.3797)	tensor(-10.7750)	
tensor(-10.5025)	tensor(-10.8004)	tensor(-11.0271)	tensor(-11.8903)	tensor(-12.0203)	tensor(-10.8212)	tensor(-10.4030)	tensor(-10.8426)	tensor(-11.1731)	tensor(-11.8827)	tensor(-10.8644)	tensor(-11.1889)	tensor(-9.5317)	tensor(-10.1958)	tensor(-10.7299)	tensor(-10.7005)	tensor(-9.2765)	tensor(-9.3656)	tensor(-10.2375)	tensor(-10.6776)	tensor(-12.7755)	tensor(-10.9231)	tensor(-10.6139)	tensor(-11.3194)	tensor(-14.1000)	tensor(-11.7298)	tensor(-10.2461)	tensor(-10.8604)	tensor(-11.2104)	tensor(-10.8940)	tensor(-9.8898)	tensor(-9.7653)	tensor(-10.1698)	tensor(-9.6110)	tensor(-11.0971)	tensor(-10.9100)	tensor(-10.7389)	tensor(-9.7874)	tensor(-5.2829)	tensor(-10.3163)	
tensor(-6.3539)	tensor(-4.5877)	tensor(-5.8664)	tensor(-6.2550)	tensor(-4.2527)	tensor(-8.8098)	tensor(-9.4165)	tensor(-9.7006)	tensor(-9.9265)	tensor(-11.4372)	tensor(-9.6844)	tensor(-8.4820)	tensor(-8.6752)	tensor(-8.5679)	tensor(-9.5618)	tensor(-10.4063)	tensor(-8.3948)	tensor(-6.9980)	tensor(-7.6433)	tensor(-4.9874)	tensor(-10.0938)	tensor(-8.7131)	tensor(-6.4374)	tensor(-4.7720)	tensor(-6.5855)	tensor(-3.8505)	tensor(-6.1255)	tensor(-4.7957)	tensor(-4.2950)	tensor(-3.2651)	tensor(-8.6154)	tensor(-8.2478)	tensor(-9.2221)	tensor(-8.7318)	tensor(-9.3851)	tensor(-9.1495)	tensor(-9.3758)	tensor(-8.9226)	tensor(-3.9739)	tensor(-8.1708)	
tensor(-12.7379)	tensor(-12.8202)	tensor(-13.4160)	tensor(-13.3334)	tensor(-13.7058)	tensor(-13.8662)	tensor(-12.0010)	tensor(-11.9933)	tensor(-12.8589)	tensor(-12.4610)	tensor(-11.9650)	tensor(-12.4226)	tensor(-10.2810)	tensor(-11.6814)	tensor(-13.4451)	tensor(-12.9079)	tensor(-10.3893)	tensor(-12.8992)	tensor(-12.0672)	tensor(-13.1830)	tensor(-14.3757)	tensor(-13.5151)	tensor(-12.7946)	tensor(-13.7709)	tensor(-15.1827)	tensor(-13.2487)	tensor(-12.5971)	tensor(-13.4806)	tensor(-13.5480)	tensor(-12.9227)	tensor(-11.5350)	tensor(-8.0444)	tensor(-10.4317)	tensor(-10.1291)	tensor(-13.7703)	tensor(-12.7117)	tensor(-12.2907)	tensor(-14.9750)	tensor(-13.0291)	tensor(-13.5736)	
tensor(-11.0107)	tensor(-10.8371)	tensor(-11.2216)	tensor(-12.2168)	tensor(-11.2663)	tensor(-10.1703)	tensor(-10.3692)	tensor(-9.7676)	tensor(-9.5549)	tensor(-10.8862)	tensor(-8.7286)	tensor(-7.8645)	tensor(-7.2449)	tensor(-8.7365)	tensor(-12.1818)	tensor(-9.1132)	tensor(-5.7402)	tensor(-10.0305)	tensor(-9.8605)	tensor(-10.9044)	tensor(-12.7704)	tensor(-11.4535)	tensor(-10.5413)	tensor(-12.0142)	tensor(-13.0869)	tensor(-10.8344)	tensor(-9.9863)	tensor(-10.8985)	tensor(-11.2928)	tensor(-10.3364)	tensor(-6.0074)	tensor(-2.6822)	tensor(-3.7649)	tensor(0.9068)	tensor(-10.6866)	tensor(-8.0884)	tensor(-8.6530)	tensor(-13.0713)	tensor(-11.1406)	tensor(-12.3910)	
tensor(-6.7981)	tensor(-5.4411)	tensor(-7.3251)	tensor(-6.1095)	tensor(-7.4076)	tensor(-9.7014)	tensor(-9.6754)	tensor(-10.2620)	tensor(-10.5215)	tensor(-11.0623)	tensor(-9.6111)	tensor(-9.0856)	tensor(-7.7795)	tensor(-8.6525)	tensor(-11.3620)	tensor(-10.0218)	tensor(-8.0025)	tensor(-5.4370)	tensor(-3.9879)	tensor(0.4435)	tensor(-7.4709)	tensor(-4.5649)	tensor(-6.1187)	tensor(-4.3692)	tensor(-9.3747)	tensor(-6.3259)	tensor(-5.6000)	tensor(-3.1231)	tensor(-4.0976)	tensor(-5.2768)	tensor(-7.8948)	tensor(-6.9688)	tensor(-7.5612)	tensor(-7.4551)	tensor(-9.3010)	tensor(-8.3902)	tensor(-7.5971)	tensor(-10.3838)	tensor(-8.5804)	tensor(-10.2652)	
tensor(-7.8713)	tensor(-6.8425)	tensor(-7.6995)	tensor(-6.9020)	tensor(-6.1439)	tensor(-9.9399)	tensor(-10.2515)	tensor(-11.3373)	tensor(-9.9582)	tensor(-11.7279)	tensor(-10.1951)	tensor(-9.8506)	tensor(-8.8483)	tensor(-8.9753)	tensor(-10.3753)	tensor(-10.7249)	tensor(-8.9661)	tensor(-7.2827)	tensor(-4.8712)	tensor(-5.1165)	tensor(-10.1158)	tensor(-7.7930)	tensor(-7.1002)	tensor(-4.6342)	tensor(-8.5583)	tensor(-3.5450)	tensor(-6.2969)	tensor(-4.2232)	tensor(-4.9266)	tensor(-3.9894)	tensor(-9.7532)	tensor(-8.9318)	tensor(-10.1605)	tensor(-9.2878)	tensor(-10.3357)	tensor(-9.7852)	tensor(-9.7229)	tensor(-11.0389)	tensor(-9.7292)	tensor(-10.9687)	
tensor(-11.5600)	tensor(-11.9894)	tensor(-11.9089)	tensor(-12.8275)	tensor(-12.1756)	tensor(-11.5581)	tensor(-11.4403)	tensor(-10.7348)	tensor(-11.2297)	tensor(-10.9763)	tensor(-9.9490)	tensor(-10.5392)	tensor(-7.7918)	tensor(-9.9747)	tensor(-12.3082)	tensor(-11.9247)	tensor(-5.8543)	tensor(-11.2404)	tensor(-4.8543)	tensor(-11.8604)	tensor(-8.5784)	tensor(-10.9912)	tensor(-11.9648)	tensor(-13.7596)	tensor(-14.8183)	tensor(-12.8402)	tensor(-11.9880)	tensor(-11.5415)	tensor(-13.5436)	tensor(-12.4889)	tensor(-10.7110)	tensor(-8.2869)	tensor(-10.3700)	tensor(-9.4464)	tensor(-11.1895)	tensor(-10.7695)	tensor(-11.4980)	tensor(-12.8992)	tensor(-12.5486)	tensor(-13.4134)	
tensor(-10.1944)	tensor(-9.5285)	tensor(-10.1176)	tensor(-11.1109)	tensor(-10.2090)	tensor(-9.9302)	tensor(-10.1542)	tensor(-9.6386)	tensor(-10.0807)	tensor(-10.3035)	tensor(-9.3922)	tensor(-9.8246)	tensor(-7.3930)	tensor(-8.6898)	tensor(-10.6239)	tensor(-9.4651)	tensor(-8.3243)	tensor(-8.4417)	tensor(-5.8907)	tensor(-9.1143)	tensor(-9.9848)	tensor(-9.6367)	tensor(-10.1662)	tensor(-9.8862)	tensor(-11.8219)	tensor(-9.8426)	tensor(-9.5554)	tensor(-8.9439)	tensor(-8.9780)	tensor(-9.1329)	tensor(-8.1751)	tensor(-9.0388)	tensor(-8.4719)	tensor(-8.7688)	tensor(-9.9476)	tensor(-9.0986)	tensor(-9.4750)	tensor(-11.3600)	tensor(-9.6978)	tensor(-10.3149)	
tensor(-10.4047)	tensor(-10.8082)	tensor(-11.4463)	tensor(-11.3812)	tensor(-11.5468)	tensor(-11.4851)	tensor(-11.6890)	tensor(-11.4240)	tensor(-12.0884)	tensor(-12.3705)	tensor(-11.5289)	tensor(-11.0883)	tensor(-8.5777)	tensor(-9.9561)	tensor(-12.4266)	tensor(-12.0858)	tensor(-6.0892)	tensor(-10.5964)	tensor(-5.0892)	tensor(-10.7088)	tensor(-9.6737)	tensor(-10.4341)	tensor(-10.4426)	tensor(-12.7144)	tensor(-13.9912)	tensor(-11.9327)	tensor(-10.7734)	tensor(-10.8788)	tensor(-11.6365)	tensor(-11.1451)	tensor(-10.1707)	tensor(-9.8910)	tensor(-11.3900)	tensor(-9.5429)	tensor(-11.8113)	tensor(-10.2586)	tensor(-11.0102)	tensor(-12.6841)	tensor(-11.3172)	tensor(-12.2166)	
tensor(-10.6107)	tensor(-10.7511)	tensor(-11.2893)	tensor(-11.3876)	tensor(-11.5039)	tensor(-11.4590)	tensor(-11.9373)	tensor(-11.0721)	tensor(-12.1255)	tensor(-12.6361)	tensor(-11.6001)	tensor(-11.0950)	tensor(-9.0189)	tensor(-9.9934)	tensor(-12.5907)	tensor(-11.8672)	tensor(-6.0729)	tensor(-10.0421)	tensor(-5.0729)	tensor(-10.8340)	tensor(-9.3942)	tensor(-9.9609)	tensor(-10.4317)	tensor(-12.4522)	tensor(-13.6218)	tensor(-11.9247)	tensor(-10.3945)	tensor(-10.4209)	tensor(-11.8074)	tensor(-11.0670)	tensor(-10.5002)	tensor(-9.9121)	tensor(-11.4100)	tensor(-10.0948)	tensor(-11.1647)	tensor(-10.0753)	tensor(-11.4586)	tensor(-12.3957)	tensor(-11.3198)	tensor(-11.8275)	
