tensor(-12.6679)	tensor(-11.7368)	tensor(-12.5206)	tensor(-12.8676)	tensor(-12.1606)	tensor(-12.4334)	tensor(-12.5447)	tensor(-13.9323)	tensor(-13.9251)	tensor(-13.1245)	tensor(-12.5292)	tensor(-13.2331)	tensor(-11.7676)	tensor(-11.3392)	tensor(-13.6539)	tensor(-12.9578)	tensor(-12.0145)	tensor(-10.9220)	tensor(-12.2776)	tensor(-12.1784)	tensor(-14.6440)	tensor(-13.0406)	tensor(-12.3723)	tensor(-13.0950)	tensor(-14.1367)	tensor(-12.5474)	tensor(-11.6616)	tensor(-12.7316)	tensor(-12.4949)	tensor(-11.7269)	tensor(-11.5320)	tensor(-11.9470)	tensor(-13.1021)	tensor(-12.3943)	tensor(-11.7218)	tensor(-12.5389)	tensor(-12.3807)	tensor(-13.1006)	tensor(-12.1568)	tensor(-11.9288)	
tensor(-6.1276)	tensor(-3.4677)	tensor(-7.6019)	tensor(-5.9375)	tensor(-4.0846)	tensor(-10.6552)	tensor(-11.6756)	tensor(-12.4688)	tensor(-11.8493)	tensor(-12.9190)	tensor(-12.0934)	tensor(-12.0079)	tensor(-10.1437)	tensor(-11.1299)	tensor(-11.6304)	tensor(-12.5634)	tensor(-11.0416)	tensor(-9.8177)	tensor(-10.1905)	tensor(-8.6395)	tensor(-12.9895)	tensor(-11.4395)	tensor(-8.9960)	tensor(-6.0357)	tensor(-7.6976)	tensor(-5.9587)	tensor(-7.2098)	tensor(-7.1162)	tensor(-6.6640)	tensor(-6.4635)	tensor(-11.2368)	tensor(-11.6017)	tensor(-12.0820)	tensor(-11.8677)	tensor(-11.6141)	tensor(-10.9199)	tensor(-10.3148)	tensor(-11.5621)	tensor(-11.4290)	tensor(-11.9994)	
tensor(-4.2450)	tensor(-1.4895)	tensor(-2.4895)	tensor(-4.0331)	tensor(-2.4914)	tensor(-9.3355)	tensor(-8.6938)	tensor(-10.1508)	tensor(-9.9517)	tensor(-11.4894)	tensor(-9.5521)	tensor(-9.2561)	tensor(-7.5329)	tensor(-8.9594)	tensor(-9.7288)	tensor(-10.6397)	tensor(-8.6981)	tensor(-6.8198)	tensor(-7.3933)	tensor(-5.4240)	tensor(-10.4951)	tensor(-9.2973)	tensor(-6.3903)	tensor(-2.9308)	tensor(-5.3896)	tensor(-3.8611)	tensor(-5.5487)	tensor(-3.9021)	tensor(-3.1455)	tensor(-3.4868)	tensor(-8.5429)	tensor(-8.7832)	tensor(-8.6532)	tensor(-9.2216)	tensor(-9.1678)	tensor(-8.6970)	tensor(-8.9435)	tensor(-10.1896)	tensor(-9.1582)	tensor(-9.0464)	
tensor(-4.7958)	tensor(-2.0719)	tensor(-6.3014)	tensor(-3.2508)	tensor(-2.6342)	tensor(-9.6556)	tensor(-10.6415)	tensor(-12.0014)	tensor(-11.0394)	tensor(-11.7191)	tensor(-11.1759)	tensor(-10.2150)	tensor(-9.1378)	tensor(-8.9389)	tensor(-11.3350)	tensor(-10.8452)	tensor(-9.4346)	tensor(-7.5356)	tensor(-8.0565)	tensor(-4.8747)	tensor(-11.4385)	tensor(-8.9875)	tensor(-4.7300)	tensor(-3.0719)	tensor(-4.0346)	tensor(0.8367)	tensor(-5.3956)	tensor(-3.4294)	tensor(-4.8983)	tensor(-4.9463)	tensor(-9.7971)	tensor(-8.7400)	tensor(-10.2421)	tensor(-10.1390)	tensor(-10.1062)	tensor(-8.9973)	tensor(-9.4864)	tensor(-10.2130)	tensor(-10.1318)	tensor(-11.0066)	
tensor(-4.6148)	tensor(-2.3669)	tensor(-5.9618)	tensor(-2.8350)	tensor(-1.8350)	tensor(-9.8816)	tensor(-10.0711)	tensor(-10.6708)	tensor(-10.4359)	tensor(-12.0722)	tensor(-11.1376)	tensor(-9.7987)	tensor(-8.7149)	tensor(-9.1533)	tensor(-10.6770)	tensor(-9.8834)	tensor(-8.5788)	tensor(-7.1937)	tensor(-8.6808)	tensor(-6.1019)	tensor(-11.4482)	tensor(-10.7203)	tensor(-6.8537)	tensor(-4.3565)	tensor(-5.3863)	tensor(-4.3158)	tensor(-6.0789)	tensor(-5.5095)	tensor(-4.5857)	tensor(-4.7147)	tensor(-9.6113)	tensor(-8.3798)	tensor(-9.8211)	tensor(-9.5146)	tensor(-9.5459)	tensor(-9.2561)	tensor(-9.6368)	tensor(-10.7995)	tensor(-9.1910)	tensor(-10.4288)	
tensor(-4.6148)	tensor(-2.3669)	tensor(-5.9618)	tensor(-4.0186)	tensor(-5.0186)	tensor(-9.8816)	tensor(-10.0711)	tensor(-10.6708)	tensor(-10.4359)	tensor(-12.0722)	tensor(-11.1376)	tensor(-9.7987)	tensor(-8.7149)	tensor(-9.1533)	tensor(-10.6770)	tensor(-9.8834)	tensor(-8.5788)	tensor(-7.1937)	tensor(-8.6808)	tensor(-6.1019)	tensor(-11.4482)	tensor(-10.7203)	tensor(-6.8537)	tensor(-4.3565)	tensor(-5.3863)	tensor(-4.3158)	tensor(-6.0789)	tensor(-5.5095)	tensor(-4.5857)	tensor(-4.7147)	tensor(-9.6113)	tensor(-8.3798)	tensor(-9.8211)	tensor(-9.5146)	tensor(-9.5459)	tensor(-9.2561)	tensor(-9.6368)	tensor(-10.7995)	tensor(-9.1910)	tensor(-10.4288)	
tensor(-5.4424)	tensor(-1.7931)	tensor(-6.1677)	tensor(-4.1570)	tensor(-5.1570)	tensor(-10.5371)	tensor(-9.7894)	tensor(-11.3456)	tensor(-12.2351)	tensor(-12.6804)	tensor(-11.6862)	tensor(-10.5086)	tensor(-9.2067)	tensor(-10.6697)	tensor(-11.3233)	tensor(-10.3751)	tensor(-9.0744)	tensor(-8.2212)	tensor(-8.6336)	tensor(-4.7229)	tensor(-11.9737)	tensor(-10.4251)	tensor(-7.3653)	tensor(-3.6627)	tensor(-5.2233)	tensor(-4.4168)	tensor(-6.9982)	tensor(-5.4864)	tensor(-4.0041)	tensor(-4.4925)	tensor(-9.5846)	tensor(-8.8699)	tensor(-9.7966)	tensor(-10.2261)	tensor(-10.4348)	tensor(-9.4186)	tensor(-10.2496)	tensor(-10.4528)	tensor(-10.3633)	tensor(-11.1314)	
tensor(-4.5438)	tensor(-1.3542)	tensor(-5.2546)	tensor(-3.0074)	tensor(-1.2945)	tensor(-10.0196)	tensor(-10.0925)	tensor(-11.0109)	tensor(-10.0522)	tensor(-12.1579)	tensor(-10.5946)	tensor(-9.0311)	tensor(-8.6559)	tensor(-8.6199)	tensor(-10.8117)	tensor(-9.5905)	tensor(-8.3001)	tensor(-7.1374)	tensor(-7.5860)	tensor(-4.3653)	tensor(-11.0739)	tensor(-9.6657)	tensor(-4.6905)	tensor(0.2012)	tensor(-1.9026)	tensor(1.7986)	tensor(-4.5916)	tensor(-1.9392)	tensor(-2.1757)	tensor(-0.6470)	tensor(-9.5404)	tensor(-7.5512)	tensor(-9.4737)	tensor(-9.0723)	tensor(-9.4578)	tensor(-8.6400)	tensor(-9.4455)	tensor(-10.1245)	tensor(-9.4327)	tensor(-11.2216)	
tensor(-5.0825)	tensor(-5.3107)	tensor(-6.4457)	tensor(-4.3107)	tensor(-2.4096)	tensor(-11.1223)	tensor(-11.0839)	tensor(-12.1737)	tensor(-11.6519)	tensor(-12.6558)	tensor(-11.5129)	tensor(-10.8947)	tensor(-9.1906)	tensor(-10.3103)	tensor(-11.8464)	tensor(-11.4075)	tensor(-9.9081)	tensor(-7.8428)	tensor(-8.9535)	tensor(-5.6155)	tensor(-11.8320)	tensor(-10.9271)	tensor(-7.6471)	tensor(-3.7111)	tensor(-5.8789)	tensor(-4.4467)	tensor(-5.3584)	tensor(-3.4692)	tensor(-2.9757)	tensor(-2.5081)	tensor(-9.7810)	tensor(-9.1827)	tensor(-10.5620)	tensor(-10.7783)	tensor(-10.7043)	tensor(-9.9030)	tensor(-10.4974)	tensor(-11.0630)	tensor(-10.1903)	tensor(-11.3816)	
tensor(-5.4494)	tensor(-5.2774)	tensor(-6.1096)	tensor(-4.2774)	tensor(-2.6563)	tensor(-10.9095)	tensor(-9.9777)	tensor(-10.5254)	tensor(-10.5676)	tensor(-11.9470)	tensor(-9.9974)	tensor(-10.8863)	tensor(-8.4028)	tensor(-9.2391)	tensor(-11.6995)	tensor(-9.9866)	tensor(-8.5430)	tensor(-7.7743)	tensor(-8.0735)	tensor(-4.6889)	tensor(-11.6625)	tensor(-10.0672)	tensor(-7.2247)	tensor(-3.8408)	tensor(-3.9020)	tensor(-4.4248)	tensor(-6.2769)	tensor(-4.7701)	tensor(-3.3853)	tensor(-3.8244)	tensor(-10.0030)	tensor(-8.2643)	tensor(-9.2331)	tensor(-9.2878)	tensor(-10.0174)	tensor(-9.1244)	tensor(-9.8223)	tensor(-11.0303)	tensor(-9.8258)	tensor(-11.1470)	
tensor(-5.8241)	tensor(-3.7072)	tensor(-6.2574)	tensor(-4.2240)	tensor(-2.5849)	tensor(-11.3056)	tensor(-11.8900)	tensor(-12.2953)	tensor(-11.9568)	tensor(-13.3737)	tensor(-12.5470)	tensor(-11.4656)	tensor(-9.8856)	tensor(-11.0078)	tensor(-12.3812)	tensor(-12.8758)	tensor(-10.8497)	tensor(-9.7131)	tensor(-9.3519)	tensor(-5.1226)	tensor(-11.6085)	tensor(-11.7483)	tensor(-8.4425)	tensor(-3.6395)	tensor(-5.0059)	tensor(-3.8743)	tensor(-5.5429)	tensor(-3.1257)	tensor(-3.5686)	tensor(-1.8812)	tensor(-10.9963)	tensor(-10.1517)	tensor(-11.6757)	tensor(-10.6980)	tensor(-11.2009)	tensor(-11.0466)	tensor(-11.2810)	tensor(-12.7057)	tensor(-10.2993)	tensor(-11.8102)	
tensor(-5.9461)	tensor(-4.3919)	tensor(-7.2812)	tensor(-4.8346)	tensor(-3.3299)	tensor(-11.6257)	tensor(-10.6683)	tensor(-11.9593)	tensor(-11.8022)	tensor(-12.9442)	tensor(-11.7878)	tensor(-11.2621)	tensor(-9.7972)	tensor(-10.2819)	tensor(-11.7084)	tensor(-11.6218)	tensor(-10.1230)	tensor(-9.5848)	tensor(-9.1558)	tensor(-6.8009)	tensor(-12.3418)	tensor(-11.6682)	tensor(-8.5391)	tensor(-5.2946)	tensor(-7.1858)	tensor(-5.6121)	tensor(-7.0270)	tensor(-6.6283)	tensor(-5.3406)	tensor(-5.0907)	tensor(-11.1024)	tensor(-9.3257)	tensor(-11.7459)	tensor(-10.7292)	tensor(-10.9295)	tensor(-10.5809)	tensor(-10.1832)	tensor(-12.2512)	tensor(-10.7062)	tensor(-11.3536)	
tensor(-6.5159)	tensor(-4.0271)	tensor(-6.1641)	tensor(-4.5348)	tensor(-3.2417)	tensor(-11.8540)	tensor(-11.6252)	tensor(-12.7485)	tensor(-12.4448)	tensor(-13.4383)	tensor(-13.0494)	tensor(-11.1690)	tensor(-9.9084)	tensor(-11.0942)	tensor(-12.6488)	tensor(-12.3607)	tensor(-10.6265)	tensor(-9.0848)	tensor(-9.5966)	tensor(-6.1428)	tensor(-11.7491)	tensor(-11.0484)	tensor(-8.5388)	tensor(-3.5895)	tensor(-4.8996)	tensor(-4.5518)	tensor(-7.6920)	tensor(-6.4066)	tensor(-6.0781)	tensor(-5.4821)	tensor(-11.3609)	tensor(-9.8560)	tensor(-11.7477)	tensor(-10.5455)	tensor(-11.6587)	tensor(-10.7458)	tensor(-10.9919)	tensor(-12.7326)	tensor(-10.4944)	tensor(-12.3305)	
tensor(-5.4494)	tensor(-2.0141)	tensor(-6.1096)	tensor(-3.0141)	tensor(-2.6563)	tensor(-10.9095)	tensor(-9.9777)	tensor(-10.5254)	tensor(-10.5676)	tensor(-11.9470)	tensor(-9.9974)	tensor(-10.8863)	tensor(-8.4028)	tensor(-9.2391)	tensor(-11.6995)	tensor(-9.9866)	tensor(-8.5430)	tensor(-7.7743)	tensor(-8.0735)	tensor(-4.6889)	tensor(-11.6625)	tensor(-10.0672)	tensor(-7.2247)	tensor(-3.8408)	tensor(-3.9020)	tensor(-4.4248)	tensor(-6.2769)	tensor(-4.7701)	tensor(-3.3853)	tensor(-3.8244)	tensor(-10.0030)	tensor(-8.2643)	tensor(-9.2331)	tensor(-9.2878)	tensor(-10.0174)	tensor(-9.1244)	tensor(-9.8223)	tensor(-11.0303)	tensor(-9.8258)	tensor(-11.1470)	
tensor(-5.0825)	tensor(-3.1265)	tensor(-6.4457)	tensor(-4.1265)	tensor(-2.4096)	tensor(-11.1223)	tensor(-11.0839)	tensor(-12.1737)	tensor(-11.6519)	tensor(-12.6558)	tensor(-11.5129)	tensor(-10.8947)	tensor(-9.1906)	tensor(-10.3103)	tensor(-11.8464)	tensor(-11.4075)	tensor(-9.9081)	tensor(-7.8428)	tensor(-8.9535)	tensor(-5.6155)	tensor(-11.8320)	tensor(-10.9271)	tensor(-7.6471)	tensor(-3.7111)	tensor(-5.8789)	tensor(-4.4467)	tensor(-5.3584)	tensor(-3.4692)	tensor(-2.9757)	tensor(-2.5081)	tensor(-9.7810)	tensor(-9.1827)	tensor(-10.5620)	tensor(-10.7783)	tensor(-10.7043)	tensor(-9.9030)	tensor(-10.4974)	tensor(-11.0630)	tensor(-10.1903)	tensor(-11.3816)	
tensor(-11.6990)	tensor(-10.7511)	tensor(-11.2217)	tensor(-12.0500)	tensor(-11.8205)	tensor(-10.7006)	tensor(-9.4858)	tensor(-10.9412)	tensor(-11.0318)	tensor(-11.5691)	tensor(-10.8293)	tensor(-9.6037)	tensor(-7.9504)	tensor(-9.2207)	tensor(-10.8877)	tensor(-10.0934)	tensor(-9.0514)	tensor(-11.1127)	tensor(-9.6087)	tensor(-10.5012)	tensor(-12.3784)	tensor(-11.2926)	tensor(-11.1723)	tensor(-11.3037)	tensor(-12.5016)	tensor(-11.3095)	tensor(-11.0485)	tensor(-11.3748)	tensor(-11.2232)	tensor(-11.0024)	tensor(-9.2620)	tensor(-8.1472)	tensor(-9.4180)	tensor(-8.8628)	tensor(-5.3566)	tensor(-0.0208)	tensor(-4.4725)	tensor(-11.7667)	tensor(-11.5786)	tensor(-12.0073)	
tensor(-6.4988)	tensor(-2.7809)	tensor(-6.4290)	tensor(-4.8898)	tensor(-1.5100)	tensor(-9.6483)	tensor(-10.5234)	tensor(-10.7680)	tensor(-10.9094)	tensor(-11.7611)	tensor(-10.8064)	tensor(-9.3007)	tensor(-9.0219)	tensor(-9.1452)	tensor(-11.6372)	tensor(-10.3858)	tensor(-9.2330)	tensor(-7.4403)	tensor(-7.7018)	tensor(-2.8374)	tensor(-10.9951)	tensor(-9.9179)	tensor(-4.7871)	tensor(-0.5273)	tensor(-1.6645)	tensor(-0.5273)	tensor(-4.4104)	tensor(1.6050)	tensor(-2.2029)	tensor(0.4727)	tensor(-9.3174)	tensor(-8.3414)	tensor(-8.8818)	tensor(-8.5288)	tensor(-10.3893)	tensor(-9.4615)	tensor(-9.4770)	tensor(-10.3044)	tensor(-9.5912)	tensor(-11.4019)	
tensor(-5.8761)	tensor(-3.0679)	tensor(-6.5242)	tensor(-4.9575)	tensor(-4.7308)	tensor(-9.8057)	tensor(-10.2889)	tensor(-10.9456)	tensor(-10.8545)	tensor(-12.1100)	tensor(-10.6779)	tensor(-9.2994)	tensor(-7.8078)	tensor(-9.1566)	tensor(-11.1098)	tensor(-10.6189)	tensor(-8.7390)	tensor(-4.5797)	tensor(-5.3706)	tensor(-2.0075)	tensor(-8.6451)	tensor(-4.3474)	tensor(-7.1049)	tensor(-3.4821)	tensor(-4.6654)	tensor(-4.6764)	tensor(-4.8433)	tensor(-1.5958)	tensor(-3.1668)	tensor(-2.0345)	tensor(-9.3790)	tensor(-8.2839)	tensor(-8.7989)	tensor(-9.4092)	tensor(-10.6845)	tensor(-9.4919)	tensor(-9.4725)	tensor(-11.5395)	tensor(-9.1147)	tensor(-10.6169)	
tensor(-8.5327)	tensor(-5.1447)	tensor(-8.1256)	tensor(-7.1210)	tensor(-5.7463)	tensor(-11.9188)	tensor(-12.2657)	tensor(-12.7772)	tensor(-12.4493)	tensor(-13.6038)	tensor(-12.5219)	tensor(-12.1649)	tensor(-10.7204)	tensor(-12.0585)	tensor(-12.5170)	tensor(-12.1464)	tensor(-10.2561)	tensor(-8.4766)	tensor(-8.1940)	tensor(-4.5514)	tensor(-11.3562)	tensor(-11.1861)	tensor(-8.7986)	tensor(-4.9502)	tensor(-7.0587)	tensor(-5.4817)	tensor(-5.9446)	tensor(-2.6754)	tensor(-2.6910)	tensor(-2.2447)	tensor(-11.0594)	tensor(-10.1243)	tensor(-10.5903)	tensor(-10.7345)	tensor(-11.6621)	tensor(-10.9970)	tensor(-10.3097)	tensor(-12.8697)	tensor(-11.0640)	tensor(-11.5920)	
tensor(-7.7550)	tensor(-5.5565)	tensor(-8.0553)	tensor(-7.4925)	tensor(-6.1767)	tensor(-11.3266)	tensor(-11.7901)	tensor(-11.7293)	tensor(-12.1285)	tensor(-13.5799)	tensor(-12.3298)	tensor(-11.0704)	tensor(-10.3278)	tensor(-10.6631)	tensor(-11.9903)	tensor(-11.8297)	tensor(-10.0705)	tensor(-7.9459)	tensor(-8.8139)	tensor(-5.5866)	tensor(-12.3334)	tensor(-11.7463)	tensor(-8.6560)	tensor(-5.7404)	tensor(-7.6431)	tensor(-6.3431)	tensor(-3.1372)	tensor(-3.1372)	tensor(-3.8716)	tensor(-2.1372)	tensor(-10.2931)	tensor(-9.4474)	tensor(-10.4725)	tensor(-10.5551)	tensor(-11.4340)	tensor(-11.1958)	tensor(-11.0030)	tensor(-11.8564)	tensor(-10.7980)	tensor(-12.4211)	
