tensor(-10.2428)	tensor(-10.6911)	tensor(-10.5898)	tensor(-11.1244)	tensor(-11.7126)	tensor(-9.5544)	tensor(-8.2647)	tensor(-10.2175)	tensor(-10.1026)	tensor(-7.2945)	tensor(-8.0571)	tensor(-9.3027)	tensor(-6.0143)	tensor(-2.2146)	tensor(-10.7436)	tensor(-9.2161)	tensor(-7.7713)	tensor(-9.9120)	tensor(-8.7328)	tensor(-10.4515)	tensor(-13.2971)	tensor(-11.5449)	tensor(-9.8067)	tensor(-11.2178)	tensor(-14.2112)	tensor(-11.1047)	tensor(-9.3514)	tensor(-9.8924)	tensor(-11.4956)	tensor(-10.4395)	tensor(-8.7833)	tensor(-6.7910)	tensor(-8.5130)	tensor(-5.2716)	tensor(-10.9973)	tensor(-8.7084)	tensor(-6.7641)	tensor(-11.8471)	tensor(-10.6798)	tensor(-12.2775)	
tensor(-9.3442)	tensor(-9.1285)	tensor(-9.5963)	tensor(-9.2164)	tensor(-10.6358)	tensor(-10.3503)	tensor(-10.0944)	tensor(-11.5506)	tensor(-11.2598)	tensor(-12.8946)	tensor(-11.0182)	tensor(-9.9826)	tensor(-8.0867)	tensor(-9.0621)	tensor(-11.0089)	tensor(-10.6854)	tensor(-9.4034)	tensor(-6.6315)	tensor(-2.3287)	tensor(-1.7404)	tensor(-6.0550)	tensor(-5.8070)	tensor(-9.0060)	tensor(-7.4967)	tensor(-10.8385)	tensor(-9.4103)	tensor(-7.7846)	tensor(-5.2439)	tensor(-8.5682)	tensor(-8.4526)	tensor(-9.1641)	tensor(-8.2018)	tensor(-10.3447)	tensor(-8.1413)	tensor(-11.2166)	tensor(-10.2516)	tensor(-9.7919)	tensor(-11.1055)	tensor(-10.4608)	tensor(-11.5582)	
tensor(-9.6890)	tensor(-9.0447)	tensor(-9.8870)	tensor(-9.2942)	tensor(-10.3659)	tensor(-10.1715)	tensor(-9.8696)	tensor(-11.6478)	tensor(-10.9918)	tensor(-12.6486)	tensor(-10.9830)	tensor(-10.4314)	tensor(-8.3773)	tensor(-9.0125)	tensor(-10.6291)	tensor(-11.1963)	tensor(-9.4597)	tensor(-7.1929)	tensor(-2.5109)	tensor(-1.9270)	tensor(-6.2977)	tensor(-5.8025)	tensor(-9.1186)	tensor(-7.3918)	tensor(-11.1129)	tensor(-9.0173)	tensor(-7.4230)	tensor(-5.4854)	tensor(-8.9018)	tensor(-8.3573)	tensor(-9.5038)	tensor(-8.5104)	tensor(-10.7424)	tensor(-8.3101)	tensor(-11.0145)	tensor(-10.2042)	tensor(-10.5464)	tensor(-11.8256)	tensor(-10.5727)	tensor(-11.5060)	
tensor(-8.9335)	tensor(-8.5920)	tensor(-9.0257)	tensor(-8.9798)	tensor(-10.2594)	tensor(-10.0280)	tensor(-9.5525)	tensor(-11.1994)	tensor(-10.5818)	tensor(-12.5062)	tensor(-10.9759)	tensor(-9.8817)	tensor(-7.6873)	tensor(-9.0774)	tensor(-10.9805)	tensor(-11.1135)	tensor(-9.1841)	tensor(-6.8792)	tensor(-1.8709)	tensor(-1.9073)	tensor(-5.1914)	tensor(-5.9101)	tensor(-8.3653)	tensor(-7.1828)	tensor(-11.2858)	tensor(-9.0146)	tensor(-7.4205)	tensor(-4.9810)	tensor(-8.5061)	tensor(-8.3636)	tensor(-9.2541)	tensor(-7.9611)	tensor(-9.8245)	tensor(-7.8577)	tensor(-11.5761)	tensor(-9.8096)	tensor(-10.0043)	tensor(-11.5514)	tensor(-10.0982)	tensor(-11.8142)	
tensor(-8.0357)	tensor(-7.4554)	tensor(-8.2983)	tensor(-7.7935)	tensor(-8.3522)	tensor(-8.8896)	tensor(-9.7605)	tensor(-10.7263)	tensor(-10.2573)	tensor(-12.1859)	tensor(-10.4543)	tensor(-9.8593)	tensor(-7.4921)	tensor(-8.8677)	tensor(-10.3306)	tensor(-10.5057)	tensor(-9.6502)	tensor(-4.4094)	tensor(-4.4423)	tensor(-0.3819)	tensor(-7.4634)	tensor(-1.4933)	tensor(-7.7250)	tensor(-5.2782)	tensor(-10.5586)	tensor(-6.7661)	tensor(-6.6019)	tensor(-3.6113)	tensor(-6.2795)	tensor(-6.2017)	tensor(-8.9242)	tensor(-9.0729)	tensor(-10.7413)	tensor(-9.3812)	tensor(-10.4368)	tensor(-10.4840)	tensor(-9.9404)	tensor(-9.0771)	tensor(-9.0805)	tensor(-10.6147)	
tensor(-12.2139)	tensor(-12.9496)	tensor(-12.5814)	tensor(-13.1670)	tensor(-13.0940)	tensor(-12.8790)	tensor(-11.8326)	tensor(-12.7224)	tensor(-13.3025)	tensor(-14.5351)	tensor(-12.4626)	tensor(-11.6820)	tensor(-11.6657)	tensor(-12.2680)	tensor(-12.3428)	tensor(-13.1597)	tensor(-9.0922)	tensor(-12.0136)	tensor(-11.7665)	tensor(-12.4659)	tensor(-13.8669)	tensor(-13.8077)	tensor(-11.5927)	tensor(-12.2999)	tensor(-14.3709)	tensor(-12.2928)	tensor(-10.9532)	tensor(-11.8164)	tensor(-12.4890)	tensor(-11.6820)	tensor(-11.4469)	tensor(-10.7502)	tensor(-12.3045)	tensor(-11.6395)	tensor(-13.4061)	tensor(-13.1888)	tensor(-12.3134)	tensor(-13.6653)	tensor(-11.9783)	tensor(-14.4129)	
tensor(-10.9037)	tensor(-10.7995)	tensor(-11.0954)	tensor(-11.5139)	tensor(-11.6581)	tensor(-9.3681)	tensor(-9.6955)	tensor(-10.4968)	tensor(-7.4525)	tensor(-11.2587)	tensor(-9.9373)	tensor(-11.4501)	tensor(-4.7794)	tensor(-8.1951)	tensor(-10.9384)	tensor(-10.4259)	tensor(-9.0536)	tensor(-9.6921)	tensor(-8.6553)	tensor(-10.3986)	tensor(-11.8229)	tensor(-10.2911)	tensor(-10.9732)	tensor(-11.1112)	tensor(-13.3924)	tensor(-11.2324)	tensor(-9.7324)	tensor(-10.7649)	tensor(-11.5613)	tensor(-11.3435)	tensor(-9.3612)	tensor(-8.4189)	tensor(-10.3715)	tensor(-9.6569)	tensor(-10.7045)	tensor(-10.7708)	tensor(-9.6853)	tensor(-11.8979)	tensor(-10.6733)	tensor(-12.1962)	
tensor(-11.6342)	tensor(-10.5772)	tensor(-11.7959)	tensor(-12.3611)	tensor(-12.3142)	tensor(-11.3220)	tensor(-9.7272)	tensor(-11.0016)	tensor(-12.1346)	tensor(-12.7347)	tensor(-10.4828)	tensor(-11.0176)	tensor(-10.0052)	tensor(-10.3358)	tensor(-11.2560)	tensor(-11.2294)	tensor(-5.6921)	tensor(-10.5543)	tensor(-10.0458)	tensor(-11.0440)	tensor(-12.2579)	tensor(-11.4325)	tensor(-11.4222)	tensor(-11.8304)	tensor(-13.5753)	tensor(-11.7928)	tensor(-10.8031)	tensor(-11.4605)	tensor(-12.3749)	tensor(-11.0132)	tensor(-9.8468)	tensor(-9.3689)	tensor(-9.3804)	tensor(-9.5098)	tensor(-12.2178)	tensor(-11.0544)	tensor(-11.2223)	tensor(-11.9627)	tensor(-10.5866)	tensor(-12.8285)	
tensor(-10.5827)	tensor(-10.8864)	tensor(-10.9521)	tensor(-11.3407)	tensor(-11.8966)	tensor(-10.5285)	tensor(-9.5336)	tensor(-10.7806)	tensor(-10.5748)	tensor(-10.5466)	tensor(-8.0766)	tensor(-9.3827)	tensor(-8.5244)	tensor(-8.2527)	tensor(-10.9145)	tensor(2.3532)	tensor(-8.0976)	tensor(-9.7916)	tensor(-8.8900)	tensor(-10.8119)	tensor(-12.0256)	tensor(-11.0818)	tensor(-10.1582)	tensor(-11.4725)	tensor(-13.3244)	tensor(-11.5125)	tensor(-9.7782)	tensor(-10.9240)	tensor(-11.0673)	tensor(-10.8640)	tensor(-8.9559)	tensor(-6.8201)	tensor(-9.1138)	tensor(-7.6528)	tensor(-10.9493)	tensor(-9.4719)	tensor(-8.2994)	tensor(-11.5335)	tensor(-10.9975)	tensor(-11.9536)	
tensor(-11.9422)	tensor(-12.7488)	tensor(-12.1966)	tensor(-12.7800)	tensor(-12.8734)	tensor(-12.4561)	tensor(-12.1725)	tensor(-11.1317)	tensor(-11.3297)	tensor(-12.7450)	tensor(-10.8740)	tensor(-11.3233)	tensor(-10.1061)	tensor(-10.5612)	tensor(-12.5174)	tensor(-11.6727)	tensor(-6.8909)	tensor(-11.3089)	tensor(-10.9408)	tensor(-12.3913)	tensor(-14.2486)	tensor(-12.8479)	tensor(-11.4200)	tensor(-12.6340)	tensor(-14.6659)	tensor(-12.0333)	tensor(-11.6079)	tensor(-11.7234)	tensor(-12.8142)	tensor(-11.6594)	tensor(-11.2767)	tensor(-9.4153)	tensor(-11.2285)	tensor(-9.7110)	tensor(-13.0726)	tensor(-11.8828)	tensor(-10.8316)	tensor(-13.1527)	tensor(-11.4255)	tensor(-12.5040)	
tensor(-12.3696)	tensor(-12.3852)	tensor(-12.2258)	tensor(-12.9403)	tensor(-12.7081)	tensor(-12.1960)	tensor(-11.7179)	tensor(-10.4984)	tensor(-11.2315)	tensor(-12.9356)	tensor(-10.7261)	tensor(-10.3949)	tensor(-9.4508)	tensor(-9.8667)	tensor(-12.4362)	tensor(-11.5759)	tensor(-6.6170)	tensor(-11.3328)	tensor(-10.0613)	tensor(-12.0486)	tensor(-13.6489)	tensor(-11.9194)	tensor(-11.6871)	tensor(-12.5636)	tensor(-14.5195)	tensor(-12.0500)	tensor(-11.5238)	tensor(-11.6746)	tensor(-13.1503)	tensor(-11.8493)	tensor(-10.5981)	tensor(-9.0437)	tensor(-10.6354)	tensor(-9.2002)	tensor(-12.5113)	tensor(-11.2161)	tensor(-11.0213)	tensor(-13.2544)	tensor(-11.1096)	tensor(-12.5342)	
tensor(-9.2231)	tensor(-9.2309)	tensor(-9.7087)	tensor(-9.7270)	tensor(-9.7212)	tensor(-10.5342)	tensor(-9.0626)	tensor(-10.3784)	tensor(-10.0929)	tensor(-11.4693)	tensor(-9.5606)	tensor(-8.7003)	tensor(-7.2466)	tensor(-8.4500)	tensor(-9.8330)	tensor(-10.0806)	tensor(-4.4333)	tensor(-8.4464)	tensor(-3.4424)	tensor(-8.3374)	tensor(-7.4379)	tensor(-8.1959)	tensor(-9.2290)	tensor(-9.3287)	tensor(-11.8215)	tensor(-9.3593)	tensor(-8.6647)	tensor(-8.1463)	tensor(-8.9644)	tensor(-9.1542)	tensor(-9.1492)	tensor(-6.6463)	tensor(-9.6543)	tensor(-8.2058)	tensor(-10.5763)	tensor(-9.1346)	tensor(-8.7779)	tensor(-10.6401)	tensor(-9.2817)	tensor(-11.0658)	
tensor(-10.4931)	tensor(-11.1199)	tensor(-11.4221)	tensor(-11.5611)	tensor(-12.2115)	tensor(-11.3932)	tensor(-10.5995)	tensor(-11.3521)	tensor(-11.7445)	tensor(-12.5979)	tensor(-10.9991)	tensor(-9.8927)	tensor(-8.4944)	tensor(-9.8511)	tensor(-11.3759)	tensor(-11.8257)	tensor(-5.6857)	tensor(-9.3569)	tensor(-5.0998)	tensor(-9.9957)	tensor(-8.3918)	tensor(-10.1787)	tensor(-10.7433)	tensor(-11.1041)	tensor(-14.1872)	tensor(-11.8623)	tensor(-9.7910)	tensor(-10.2394)	tensor(-11.4094)	tensor(-11.3234)	tensor(-10.3143)	tensor(-9.7523)	tensor(-11.0097)	tensor(-9.8636)	tensor(-12.3435)	tensor(-11.3539)	tensor(-11.1263)	tensor(-12.1173)	tensor(-10.8760)	tensor(-12.0674)	
tensor(-12.0632)	tensor(-11.4341)	tensor(-11.5849)	tensor(-12.2298)	tensor(-12.6789)	tensor(-11.9936)	tensor(-11.8270)	tensor(-13.3005)	tensor(-13.3888)	tensor(-13.2732)	tensor(-11.6129)	tensor(-11.5604)	tensor(-10.5264)	tensor(-11.1687)	tensor(-13.7525)	tensor(-12.4538)	tensor(-11.3633)	tensor(-10.5925)	tensor(-10.0886)	tensor(-11.0470)	tensor(-12.0033)	tensor(-10.7876)	tensor(-11.6546)	tensor(-11.3041)	tensor(-13.2647)	tensor(-11.5686)	tensor(-10.7227)	tensor(-11.3515)	tensor(-11.3773)	tensor(-10.9686)	tensor(-10.9016)	tensor(-11.8644)	tensor(-12.5675)	tensor(-11.4896)	tensor(-12.4105)	tensor(-12.6469)	tensor(-12.9646)	tensor(-12.3872)	tensor(-12.0206)	tensor(-13.2340)	
tensor(-9.1669)	tensor(-9.3221)	tensor(-10.1490)	tensor(-9.8707)	tensor(-9.8427)	tensor(-8.1118)	tensor(-4.2162)	tensor(-7.9707)	tensor(-7.4434)	tensor(-5.8351)	tensor(-5.7458)	tensor(-7.6053)	tensor(-1.9504)	tensor(-0.8234)	tensor(-7.0271)	tensor(-8.0132)	tensor(-5.8596)	tensor(-8.9159)	tensor(-6.9338)	tensor(-9.8520)	tensor(-11.2610)	tensor(-10.4442)	tensor(-9.1197)	tensor(-9.9502)	tensor(-11.9773)	tensor(-9.3381)	tensor(-8.4687)	tensor(-9.6586)	tensor(-9.1615)	tensor(-9.1112)	tensor(-7.0431)	tensor(-5.5693)	tensor(-6.7701)	tensor(-4.6755)	tensor(-9.2243)	tensor(-6.0323)	tensor(-6.1435)	tensor(-10.4705)	tensor(-8.2250)	tensor(-10.0179)	
tensor(-12.4047)	tensor(-12.0509)	tensor(-12.1410)	tensor(-12.9745)	tensor(-13.3902)	tensor(-13.2716)	tensor(-12.2657)	tensor(-12.8235)	tensor(-12.5788)	tensor(-14.1793)	tensor(-12.7591)	tensor(-12.8871)	tensor(-11.2064)	tensor(-11.9079)	tensor(-12.4674)	tensor(-12.1624)	tensor(-11.7174)	tensor(-10.5826)	tensor(-11.9887)	tensor(-12.6394)	tensor(-13.7924)	tensor(-12.7149)	tensor(-11.5841)	tensor(-12.1838)	tensor(-14.5554)	tensor(-12.4603)	tensor(-11.5418)	tensor(-12.1604)	tensor(-12.3828)	tensor(-12.4536)	tensor(-12.1681)	tensor(-11.4581)	tensor(-12.3118)	tensor(-11.8077)	tensor(-13.3969)	tensor(-13.1988)	tensor(-12.1227)	tensor(-10.2533)	tensor(-5.7807)	tensor(-7.7141)	
tensor(-12.7008)	tensor(-11.9814)	tensor(-12.4715)	tensor(-13.3859)	tensor(-13.7446)	tensor(-13.3264)	tensor(-12.0322)	tensor(-12.8258)	tensor(-13.3100)	tensor(-13.8614)	tensor(-12.8696)	tensor(-12.5361)	tensor(-10.8070)	tensor(-12.0002)	tensor(-11.8126)	tensor(-11.7819)	tensor(-11.9927)	tensor(-11.3162)	tensor(-11.8990)	tensor(-12.7079)	tensor(-14.4774)	tensor(-12.9851)	tensor(-12.0255)	tensor(-12.9604)	tensor(-14.7712)	tensor(-12.9327)	tensor(-11.4909)	tensor(-12.5563)	tensor(-13.0081)	tensor(-12.8491)	tensor(-11.5652)	tensor(-11.1616)	tensor(-11.5060)	tensor(-11.7761)	tensor(-13.8238)	tensor(-13.2686)	tensor(-12.0143)	tensor(-10.4296)	tensor(-5.7209)	tensor(-7.3094)	
tensor(-10.3533)	tensor(-9.8605)	tensor(-9.8860)	tensor(-11.2919)	tensor(-10.9409)	tensor(-10.6286)	tensor(-9.8933)	tensor(-11.0671)	tensor(-11.6973)	tensor(-12.7490)	tensor(-11.3305)	tensor(-10.4241)	tensor(-8.9847)	tensor(-10.3930)	tensor(-10.9707)	tensor(-11.0071)	tensor(-9.7827)	tensor(-8.0725)	tensor(-9.4114)	tensor(-9.8699)	tensor(-12.5390)	tensor(-10.3152)	tensor(-10.0614)	tensor(-10.1082)	tensor(-13.0931)	tensor(-10.2007)	tensor(-8.8622)	tensor(-9.7610)	tensor(-10.6248)	tensor(-9.9434)	tensor(-10.1715)	tensor(-9.8527)	tensor(-11.3112)	tensor(-10.5500)	tensor(-11.9805)	tensor(-11.4731)	tensor(-11.0852)	tensor(-9.0728)	tensor(-6.2348)	tensor(-9.5125)	
tensor(-11.0007)	tensor(-10.6288)	tensor(-10.5555)	tensor(-11.6165)	tensor(-11.8037)	tensor(-12.0935)	tensor(-10.8705)	tensor(-11.4626)	tensor(-11.7377)	tensor(-12.6956)	tensor(-11.3719)	tensor(-11.2803)	tensor(-9.9170)	tensor(-10.9461)	tensor(-11.8419)	tensor(-11.4378)	tensor(-10.3937)	tensor(-9.7713)	tensor(-10.6118)	tensor(-10.9119)	tensor(-13.1253)	tensor(-10.8447)	tensor(-11.1161)	tensor(-10.9596)	tensor(-13.8350)	tensor(-11.4250)	tensor(-9.9403)	tensor(-10.5586)	tensor(-10.8011)	tensor(-10.8384)	tensor(-11.0254)	tensor(-10.7196)	tensor(-11.8929)	tensor(-11.0895)	tensor(-12.1775)	tensor(-12.4075)	tensor(-11.5946)	tensor(-10.2757)	tensor(-7.1379)	tensor(-10.5526)	
tensor(-11.8054)	tensor(-11.0410)	tensor(-11.0238)	tensor(-12.1592)	tensor(-12.0779)	tensor(-12.0852)	tensor(-11.0724)	tensor(-11.7981)	tensor(-11.4315)	tensor(-12.2902)	tensor(-11.1887)	tensor(-11.7736)	tensor(-9.9990)	tensor(-11.2315)	tensor(-12.3968)	tensor(-11.6748)	tensor(-10.6061)	tensor(-10.1445)	tensor(-10.7838)	tensor(-11.8274)	tensor(-12.9919)	tensor(-11.7000)	tensor(-11.4808)	tensor(-11.4943)	tensor(-13.5881)	tensor(-11.3965)	tensor(-10.7020)	tensor(-11.1047)	tensor(-11.2145)	tensor(-11.0240)	tensor(-11.0154)	tensor(-10.5356)	tensor(-11.6129)	tensor(-11.2852)	tensor(-11.9671)	tensor(-12.4270)	tensor(-12.4507)	tensor(-10.5735)	tensor(-7.1729)	tensor(-11.1837)	
