tensor(-11.4745)	tensor(-11.4146)	tensor(-11.0106)	tensor(-12.1206)	tensor(-10.6328)	tensor(-9.8477)	tensor(-5.6928)	tensor(-10.9244)	tensor(-11.6766)	tensor(-12.2994)	tensor(-9.1341)	tensor(-9.5978)	tensor(-7.2773)	tensor(-8.3260)	tensor(-8.4539)	tensor(-9.8999)	tensor(-9.0341)	tensor(-9.6859)	tensor(-9.9118)	tensor(-10.6035)	tensor(-13.5215)	tensor(-11.6911)	tensor(-11.5915)	tensor(-10.8386)	tensor(-14.5193)	tensor(-10.9239)	tensor(-10.4401)	tensor(-10.4803)	tensor(-10.7885)	tensor(-10.5123)	tensor(-11.4349)	tensor(-9.9002)	tensor(-11.1050)	tensor(-9.2480)	tensor(-12.3235)	tensor(-10.0440)	tensor(-10.1665)	tensor(-12.2836)	tensor(-10.7486)	tensor(-12.2127)	
tensor(-8.6392)	tensor(-8.8567)	tensor(-8.5692)	tensor(-9.8647)	tensor(-8.8551)	tensor(-9.6201)	tensor(-8.2808)	tensor(-10.0379)	tensor(-9.7396)	tensor(-11.3897)	tensor(-10.1919)	tensor(-8.9530)	tensor(-7.3181)	tensor(-8.8920)	tensor(-8.0966)	tensor(-9.2384)	tensor(-8.7241)	tensor(-7.0177)	tensor(-7.4837)	tensor(-8.5260)	tensor(-11.6952)	tensor(-8.8446)	tensor(-9.1060)	tensor(-8.9656)	tensor(-13.1516)	tensor(-9.2607)	tensor(-7.8991)	tensor(-8.2075)	tensor(-9.0908)	tensor(-8.6746)	tensor(-10.4193)	tensor(-8.6118)	tensor(-11.0229)	tensor(-9.1590)	tensor(-11.4608)	tensor(-10.4208)	tensor(-10.1709)	tensor(-4.7978)	tensor(-4.4385)	tensor(-7.4906)	
tensor(-9.3363)	tensor(-9.0359)	tensor(-8.5574)	tensor(-10.6711)	tensor(-9.9407)	tensor(-10.3145)	tensor(-9.7630)	tensor(-11.3858)	tensor(-9.7719)	tensor(-12.0262)	tensor(-10.2782)	tensor(-9.8693)	tensor(-8.5815)	tensor(-9.4853)	tensor(-10.1222)	tensor(-9.4287)	tensor(-9.2313)	tensor(-7.3781)	tensor(-8.6971)	tensor(-8.9780)	tensor(-12.7146)	tensor(-9.7007)	tensor(-9.5089)	tensor(-9.5182)	tensor(-13.6363)	tensor(-9.8657)	tensor(-8.2421)	tensor(-8.8646)	tensor(-9.3400)	tensor(-9.0021)	tensor(-10.2726)	tensor(-8.7886)	tensor(-10.7919)	tensor(-9.0013)	tensor(-11.5809)	tensor(-11.4043)	tensor(-10.5774)	tensor(-7.7959)	tensor(-3.8306)	tensor(-5.6404)	
tensor(-11.5739)	tensor(-11.5061)	tensor(-10.6524)	tensor(-12.6284)	tensor(-11.6866)	tensor(-12.0931)	tensor(-11.4768)	tensor(-12.6995)	tensor(-11.8121)	tensor(-13.5440)	tensor(-11.7377)	tensor(-12.8269)	tensor(-10.8215)	tensor(-11.4593)	tensor(-12.0373)	tensor(-11.6418)	tensor(-11.3702)	tensor(-9.8951)	tensor(-10.7169)	tensor(-10.8505)	tensor(-14.0189)	tensor(-11.6201)	tensor(-11.1939)	tensor(-11.4896)	tensor(-14.4736)	tensor(-11.7024)	tensor(-10.6779)	tensor(-10.8775)	tensor(-11.5768)	tensor(-11.2981)	tensor(-11.9630)	tensor(-10.5256)	tensor(-12.4785)	tensor(-10.9923)	tensor(-13.2577)	tensor(-12.5421)	tensor(-12.3652)	tensor(-10.9587)	tensor(-7.7502)	tensor(-7.6295)	
tensor(-9.7848)	tensor(-10.0100)	tensor(-9.0137)	tensor(-10.6463)	tensor(-9.7356)	tensor(-10.0293)	tensor(-9.1263)	tensor(-11.0771)	tensor(-9.4078)	tensor(-11.5814)	tensor(-9.9571)	tensor(-9.4491)	tensor(-7.7176)	tensor(-8.5806)	tensor(-9.3322)	tensor(-9.4076)	tensor(-8.5061)	tensor(-7.9444)	tensor(-8.6367)	tensor(-9.4114)	tensor(-11.7407)	tensor(-10.2853)	tensor(-9.2239)	tensor(-9.6183)	tensor(-13.1411)	tensor(-9.6367)	tensor(-8.4368)	tensor(-9.0627)	tensor(-9.5000)	tensor(-8.7161)	tensor(-9.4942)	tensor(-8.6712)	tensor(-10.1956)	tensor(-9.0264)	tensor(-11.0111)	tensor(-10.8050)	tensor(-10.0503)	tensor(-7.8681)	tensor(-4.4286)	tensor(-4.4097)	
tensor(-9.9714)	tensor(-11.0478)	tensor(-9.6146)	tensor(-11.7792)	tensor(-10.4645)	tensor(-10.2245)	tensor(-9.1961)	tensor(-10.7873)	tensor(-10.8950)	tensor(-11.7008)	tensor(-9.9204)	tensor(-10.3076)	tensor(-8.3438)	tensor(-9.8121)	tensor(-9.0024)	tensor(-9.8014)	tensor(-9.1404)	tensor(-8.7716)	tensor(-9.1151)	tensor(-10.1245)	tensor(-12.9183)	tensor(-10.3092)	tensor(-9.8462)	tensor(-10.5788)	tensor(-14.5004)	tensor(-10.7164)	tensor(-9.4782)	tensor(-10.1087)	tensor(-9.9731)	tensor(-10.0050)	tensor(-10.5226)	tensor(-9.1550)	tensor(-11.1378)	tensor(-9.0049)	tensor(-12.0607)	tensor(-12.1821)	tensor(-10.9802)	tensor(-8.4231)	tensor(-4.0255)	tensor(-8.0350)	
tensor(-9.4175)	tensor(-10.4168)	tensor(-9.5142)	tensor(-10.6749)	tensor(-9.2095)	tensor(-8.2046)	tensor(-6.3090)	tensor(-9.1116)	tensor(-9.7467)	tensor(-10.8898)	tensor(-8.7501)	tensor(-7.9379)	tensor(-6.3532)	tensor(-7.9345)	tensor(-9.1837)	tensor(-8.6042)	tensor(-7.4044)	tensor(-8.3000)	tensor(-7.4293)	tensor(-9.5317)	tensor(-11.5756)	tensor(-10.6592)	tensor(-9.1825)	tensor(-9.2584)	tensor(-13.5489)	tensor(-9.4846)	tensor(-8.6975)	tensor(-9.0413)	tensor(-8.8287)	tensor(-9.1298)	tensor(-8.6566)	tensor(-4.9968)	tensor(-9.3028)	tensor(-6.7542)	tensor(-10.9992)	tensor(-10.3295)	tensor(-9.3307)	tensor(-10.1405)	tensor(-8.6633)	tensor(-10.1006)	
tensor(-9.3512)	tensor(-11.2213)	tensor(-9.6567)	tensor(-10.9156)	tensor(-10.1356)	tensor(-9.3781)	tensor(-7.9638)	tensor(-10.0586)	tensor(-9.2368)	tensor(-12.0184)	tensor(-8.6616)	tensor(-8.1389)	tensor(-6.8899)	tensor(-8.5611)	tensor(-10.9596)	tensor(-8.8545)	tensor(-6.9647)	tensor(-8.2042)	tensor(-7.5965)	tensor(-9.4171)	tensor(-11.6244)	tensor(-9.9700)	tensor(-9.1931)	tensor(-10.2813)	tensor(-13.8278)	tensor(-10.3410)	tensor(-8.8372)	tensor(-8.7677)	tensor(-9.8569)	tensor(-9.5607)	tensor(-9.2399)	tensor(-2.3468)	tensor(-9.1663)	tensor(-5.7696)	tensor(-11.4779)	tensor(-11.2172)	tensor(-9.8036)	tensor(-10.7903)	tensor(-9.6196)	tensor(-10.1919)	
tensor(-5.6749)	tensor(-4.4604)	tensor(-5.6719)	tensor(-5.1272)	tensor(-4.4151)	tensor(-8.6232)	tensor(-8.5689)	tensor(-10.4869)	tensor(-9.5548)	tensor(-12.4500)	tensor(-9.7910)	tensor(-8.0790)	tensor(-6.3848)	tensor(-8.7768)	tensor(-9.9737)	tensor(-9.2399)	tensor(-8.0841)	tensor(-2.2701)	tensor(-2.8198)	tensor(0.3977)	tensor(-6.5339)	tensor(-1.7783)	tensor(-5.7098)	tensor(-2.9187)	tensor(-8.4928)	tensor(-3.9562)	tensor(-4.6671)	tensor(-2.6704)	tensor(-3.8325)	tensor(-3.3798)	tensor(-9.0446)	tensor(-7.5495)	tensor(-9.4196)	tensor(-7.5886)	tensor(-11.0799)	tensor(-10.5647)	tensor(-8.9626)	tensor(-9.1809)	tensor(-8.2344)	tensor(-9.1839)	
tensor(-8.2603)	tensor(-8.5944)	tensor(-7.7675)	tensor(-9.4663)	tensor(-8.2630)	tensor(-7.1379)	tensor(-5.6153)	tensor(-4.5798)	tensor(-6.6005)	tensor(-7.1132)	tensor(-3.9000)	tensor(-6.1449)	tensor(-0.9829)	tensor(-2.0276)	tensor(-8.0108)	tensor(-7.4595)	tensor(-4.5500)	tensor(-7.3264)	tensor(-4.6914)	tensor(-7.7334)	tensor(-9.3976)	tensor(-7.5696)	tensor(-8.3779)	tensor(-8.3901)	tensor(-12.2385)	tensor(-8.7006)	tensor(-7.3099)	tensor(-7.5739)	tensor(-8.4279)	tensor(-8.1456)	tensor(-6.6920)	tensor(-5.0629)	tensor(-6.3935)	tensor(-4.0734)	tensor(-9.1712)	tensor(-8.1535)	tensor(-6.5117)	tensor(-9.4063)	tensor(-7.8775)	tensor(-8.4112)	
tensor(-10.5353)	tensor(-11.1127)	tensor(-10.2368)	tensor(-12.0140)	tensor(-10.8442)	tensor(-10.6094)	tensor(-9.2036)	tensor(-11.0030)	tensor(-10.7437)	tensor(-11.6380)	tensor(-9.6172)	tensor(-8.9944)	tensor(-6.9931)	tensor(-5.6503)	tensor(-10.5819)	tensor(-9.4998)	tensor(-7.8445)	tensor(-9.7138)	tensor(-8.6237)	tensor(-11.1479)	tensor(-12.0116)	tensor(-11.0202)	tensor(-10.8265)	tensor(-11.6462)	tensor(-14.8212)	tensor(-11.6751)	tensor(-9.9053)	tensor(-10.3891)	tensor(-10.9588)	tensor(-10.9437)	tensor(-10.0657)	tensor(-7.3726)	tensor(-9.6340)	tensor(-7.5645)	tensor(-10.4922)	tensor(-9.7411)	tensor(-10.3240)	tensor(-11.3289)	tensor(-10.3787)	tensor(-11.2013)	
tensor(-9.9934)	tensor(-10.9110)	tensor(-10.2311)	tensor(-11.1152)	tensor(-10.3261)	tensor(-9.5896)	tensor(-8.9335)	tensor(-10.3728)	tensor(-10.4102)	tensor(-11.1286)	tensor(-9.1350)	tensor(-8.6632)	tensor(-6.4009)	tensor(-5.0992)	tensor(-10.5894)	tensor(-9.1686)	tensor(-7.7965)	tensor(-9.4271)	tensor(-7.8775)	tensor(-10.0363)	tensor(-11.5247)	tensor(-9.3936)	tensor(-10.3915)	tensor(-10.5378)	tensor(-14.5810)	tensor(-10.8049)	tensor(-9.3112)	tensor(-9.8952)	tensor(-10.4903)	tensor(-10.0770)	tensor(-9.6224)	tensor(-8.0515)	tensor(-9.4937)	tensor(-7.0550)	tensor(-10.8559)	tensor(-9.7162)	tensor(-10.0344)	tensor(-10.5503)	tensor(-10.2168)	tensor(-10.4313)	
tensor(-10.7775)	tensor(-10.8025)	tensor(-10.2130)	tensor(-12.0410)	tensor(-11.1701)	tensor(-11.6527)	tensor(-10.7474)	tensor(-11.9748)	tensor(-11.1577)	tensor(-13.1561)	tensor(-11.3400)	tensor(-11.7973)	tensor(-9.6619)	tensor(-10.4352)	tensor(-11.1337)	tensor(-10.2206)	tensor(-10.5914)	tensor(-9.5466)	tensor(-10.2638)	tensor(-10.9630)	tensor(-12.9136)	tensor(-11.1687)	tensor(-11.1129)	tensor(-11.3917)	tensor(-14.8630)	tensor(-11.2167)	tensor(-9.7094)	tensor(-10.4787)	tensor(-10.5760)	tensor(-10.5996)	tensor(-11.4147)	tensor(-9.8852)	tensor(-11.9533)	tensor(-9.8836)	tensor(-12.8605)	tensor(-12.1263)	tensor(-11.0964)	tensor(-9.6847)	tensor(-5.3480)	tensor(-7.9071)	
tensor(-10.5876)	tensor(-10.9089)	tensor(-9.8894)	tensor(-11.5268)	tensor(-10.1265)	tensor(-9.4684)	tensor(-8.4859)	tensor(-11.2667)	tensor(-10.7305)	tensor(-12.6272)	tensor(-10.7732)	tensor(-9.3098)	tensor(-8.4152)	tensor(-10.0508)	tensor(-10.6677)	tensor(-10.5093)	tensor(-9.7052)	tensor(-9.3661)	tensor(-9.2839)	tensor(-10.0553)	tensor(-11.9818)	tensor(-11.1253)	tensor(-11.0588)	tensor(-9.7825)	tensor(-13.5810)	tensor(-10.2308)	tensor(-9.3060)	tensor(-10.1811)	tensor(-9.8534)	tensor(-10.2443)	tensor(-10.0607)	tensor(-8.9370)	tensor(-10.4073)	tensor(-8.9187)	tensor(-11.7037)	tensor(-11.4828)	tensor(-10.2988)	tensor(-10.2639)	tensor(-9.9236)	tensor(-11.1601)	
tensor(-10.8775)	tensor(-10.9887)	tensor(-10.0740)	tensor(-12.8030)	tensor(-11.2002)	tensor(-11.7074)	tensor(-10.8503)	tensor(-11.9433)	tensor(-10.7965)	tensor(-12.7335)	tensor(-11.3776)	tensor(-10.8362)	tensor(-9.4609)	tensor(-10.2026)	tensor(-10.9145)	tensor(-11.0832)	tensor(-10.3192)	tensor(-9.4822)	tensor(-9.6282)	tensor(-10.6575)	tensor(-13.0784)	tensor(-11.2290)	tensor(-10.3515)	tensor(-11.4498)	tensor(-14.9077)	tensor(-11.4416)	tensor(-10.1955)	tensor(-10.9537)	tensor(-10.9962)	tensor(-10.4926)	tensor(-11.4793)	tensor(-10.2258)	tensor(-11.9376)	tensor(-10.1848)	tensor(-13.2634)	tensor(-12.3142)	tensor(-11.7710)	tensor(-8.6797)	tensor(-6.5381)	tensor(-5.5381)	
tensor(-10.8775)	tensor(-10.9887)	tensor(-10.0740)	tensor(-12.8030)	tensor(-11.2002)	tensor(-11.7074)	tensor(-10.8503)	tensor(-11.9433)	tensor(-10.7965)	tensor(-12.7335)	tensor(-11.3776)	tensor(-10.8362)	tensor(-9.4609)	tensor(-10.2026)	tensor(-10.9145)	tensor(-11.0832)	tensor(-10.3192)	tensor(-9.4822)	tensor(-9.6282)	tensor(-10.6575)	tensor(-13.0784)	tensor(-11.2290)	tensor(-10.3515)	tensor(-11.4498)	tensor(-14.9077)	tensor(-11.4416)	tensor(-10.1955)	tensor(-10.9537)	tensor(-10.9962)	tensor(-10.4926)	tensor(-11.4793)	tensor(-10.2258)	tensor(-11.9376)	tensor(-10.1848)	tensor(-13.2634)	tensor(-12.3142)	tensor(-11.7710)	tensor(-8.6797)	tensor(-4.4480)	tensor(-5.4480)	
tensor(-10.8860)	tensor(-11.1401)	tensor(-10.1841)	tensor(-11.2543)	tensor(-10.4805)	tensor(-11.9433)	tensor(-10.7908)	tensor(-11.9227)	tensor(-11.6289)	tensor(-13.1927)	tensor(-11.5416)	tensor(-11.0898)	tensor(-9.7390)	tensor(-10.5009)	tensor(-11.9926)	tensor(-11.3429)	tensor(-9.8668)	tensor(-9.7745)	tensor(-9.4449)	tensor(-10.1724)	tensor(-13.1502)	tensor(-11.4314)	tensor(-11.0098)	tensor(-10.5052)	tensor(-13.9735)	tensor(-10.6725)	tensor(-10.1338)	tensor(-9.8351)	tensor(-10.1249)	tensor(-10.0391)	tensor(-11.9401)	tensor(-10.4955)	tensor(-11.8804)	tensor(-10.9685)	tensor(-13.3018)	tensor(-12.4302)	tensor(-10.9733)	tensor(-10.5672)	tensor(-9.1135)	tensor(-9.9055)	
tensor(-9.4419)	tensor(-9.4075)	tensor(-8.9192)	tensor(-10.6627)	tensor(-9.5773)	tensor(-10.0042)	tensor(-8.5983)	tensor(-10.1436)	tensor(-9.3208)	tensor(-11.7191)	tensor(-10.0569)	tensor(-9.8044)	tensor(-8.3488)	tensor(-9.4915)	tensor(-9.4048)	tensor(-9.0019)	tensor(-9.0149)	tensor(-7.7976)	tensor(-8.0805)	tensor(-9.2801)	tensor(-12.3441)	tensor(-9.3172)	tensor(-8.8606)	tensor(-9.7922)	tensor(-13.5079)	tensor(-9.9447)	tensor(-8.9032)	tensor(-9.2773)	tensor(-8.8638)	tensor(-9.3707)	tensor(-10.6476)	tensor(-8.3971)	tensor(-10.7435)	tensor(-8.5199)	tensor(-11.2249)	tensor(-10.9700)	tensor(-9.9569)	tensor(-6.9502)	tensor(-3.2711)	tensor(-5.4392)	
